d,r,t,e,a,b,n,defect_rad
112,89,4,28,7,128,135,89
112,94,4,28,27,98,125,47
112,94,4,28,1,125,126,47
112,94,4,28,3,125,128,47
112,94,4,28,7,128,135,47
112,97,4,28,27,98,125,97
112,97,4,28,1,125,126,97
112,97,4,28,3,125,128,97
112,97,4,28,7,128,135,97
112,101,4,28,27,98,125,101
112,101,4,28,1,125,126,101
112,101,4,28,3,125,128,101
112,101,4,28,7,128,135,101
112,103,4,28,27,98,125,103
112,103,4,28,1,125,126,103
112,103,4,28,3,125,128,103
112,103,4,28,7,128,135,103
112,106,4,28,27,98,125,53
112,106,4,28,1,125,126,53
112,106,4,28,3,125,128,53
112,106,4,28,7,128,135,53
112,107,4,28,27,98,125,107
112,107,4,28,1,125,126,107
112,107,4,28,3,125,128,107
112,107,4,28,7,128,135,107
112,109,4,28,27,98,125,109
112,109,4,28,1,125,126,109
112,109,4,28,3,125,128,109
112,109,4,28,7,128,135,109
112,113,4,28,27,98,125,113
112,113,4,28,1,125,126,113
112,113,4,28,3,125,128,113
112,113,4,28,7,128,135,113
112,118,4,28,27,98,125,59
112,118,4,28,1,125,126,59
112,118,4,28,3,125,128,59
112,122,4,28,27,98,125,61
112,122,4,28,1,125,126,61
112,122,4,28,3,125,128,61
112,124,4,28,27,98,125,31
112,124,4,28,1,125,126,31
114,1,1,114,1,512,513,1
116,2,2,58,9,116,125,1
116,2,2,58,29,96,125,1
116,2,2,58,3,125,128,1
116,2,2,58,1,144,145,1
116,2,2,58,64,81,145,1
116,2,2,58,5,256,261,1
116,2,2,58,4,725,729,1
116,2,2,58,216,625,841,1
116,61,2,58,9,116,125,61
116,61,2,58,29,96,125,61
116,61,2,58,3,125,128,61
116,61,2,58,1,144,145,61
116,61,2,58,64,81,145,61
116,61,2,58,5,256,261,61
116,67,2,58,9,116,125,67
116,67,2,58,29,96,125,67
116,67,2,58,3,125,128,67
116,67,2,58,1,144,145,67
116,67,2,58,64,81,145,67
116,71,2,58,9,116,125,71
116,71,2,58,29,96,125,71
116,71,2,58,3,125,128,71
116,71,2,58,1,144,145,71
116,71,2,58,64,81,145,71
116,73,2,58,9,116,125,73
116,73,2,58,29,96,125,73
116,73,2,58,3,125,128,73
116,73,2,58,1,144,145,73
116,73,2,58,64,81,145,73
116,79,2,58,9,116,125,79
116,79,2,58,29,96,125,79
116,79,2,58,3,125,128,79
116,79,2,58,1,144,145,79
116,79,2,58,64,81,145,79
116,83,2,58,9,116,125,83
116,83,2,58,29,96,125,83
116,83,2,58,3,125,128,83
116,83,2,58,1,144,145,83
116,83,2,58,64,81,145,83
116,89,2,58,9,116,125,89
116,89,2,58,29,96,125,89
116,89,2,58,3,125,128,89
116,89,2,58,1,144,145,89
116,89,2,58,64,81,145,89
116,97,2,58,9,116,125,97
116,97,2,58,29,96,125,97
116,97,2,58,3,125,128,97
116,97,2,58,1,144,145,97
116,97,2,58,64,81,145,97
116,101,2,58,9,116,125,101
116,101,2,58,29,96,125,101
116,101,2,58,3,125,128,101
116,101,2,58,1,144,145,101
116,101,2,58,64,81,145,101
116,103,2,58,9,116,125,103
116,103,2,58,29,96,125,103
116,103,2,58,3,125,128,103
116,103,2,58,1,144,145,103
116,103,2,58,64,81,145,103
116,107,2,58,9,116,125,107
116,107,2,58,29,96,125,107
116,107,2,58,3,125,128,107
116,107,2,58,1,144,145,107
116,107,2,58,64,81,145,107
116,109,2,58,9,116,125,109
116,109,2,58,29,96,125,109
116,109,2,58,3,125,128,109
116,109,2,58,1,144,145,109
116,109,2,58,64,81,145,109
116,113,2,58,9,116,125,113
116,113,2,58,29,96,125,113
116,113,2,58,3,125,128,113
116,122,2,58,9,116,125,61
116,122,2,58,29,96,125,61
116,122,2,58,3,125,128,61
116,127,2,58,9,116,125,127
116,127,2,58,29,96,125,127
118,1,1,118,3,125,128,1
118,1,1,118,118,125,243,1
118,1,1,118,295,729,1024,1
118,1,1,118,25,3456,3481,1
118,127,1,118,3,125,128,127
120,1,1,120,3,122,125,1
120,1,1,120,61,64,125,1
120,1,1,120,3,125,128,1
120,1,1,120,1,243,244,1
120,1,1,120,375,3721,4096,1
120,1,1,120,9,15616,15625,1
120,2,2,60,1,124,125,1
120,2,2,60,32,93,125,1
120,2,2,60,3,125,128,1
120,2,2,60,27,128,155,1
120,2,2,60,5,243,248,1
120,2,2,60,31,225,256,1
120,2,2,60,1,960,961,1
120,3,3,40,27,98,125,1
120,3,3,40,1,125,126,1
120,3,3,40,3,125,128,1
120,3,3,40,7,128,135,1
120,3,3,40,64,125,189,1
120,3,3,40,1,224,225,1
120,3,3,40,2,243,245,1
120,3,3,40,7,243,250,1
120,3,3,40,81,175,256,1
120,3,3,40,100,243,343,1
120,3,3,40,32,343,375,1
120,3,3,40,49,576,625,1
120,3,3,40,5,1024,1029,1
120,3,3,40,1,2400,2401,1
120,3,3,40,1,4374,4375,1
120,4,4,30,3,125,128,1
120,5,5,24,13,243,256,1
120,6,6,20,4,121,125,1
120,12,12,10,3,125,128,1
120,13,12,10,3,125,128,13
120,17,12,10,3,125,128,17
120,19,12,10,3,125,128,19
120,23,6,20,4,121,125,23
120,23,12,10,3,125,128,23
120,26,12,10,3,125,128,13
120,29,5,24,13,243,256,29
120,29,6,20,4,121,125,29
120,29,12,10,3,125,128,29
120,31,5,24,13,243,256,31
120,31,6,20,4,121,125,31
120,31,12,10,3,125,128,31
120,34,12,10,3,125,128,17
120,37,4,30,3,125,128,37
120,37,5,24,13,243,256,37
120,37,6,20,4,121,125,37
120,37,12,10,3,125,128,37
120,38,12,10,3,125,128,19
120,39,12,10,3,125,128,13
120,41,4,30,3,125,128,41
120,41,5,24,13,243,256,41
120,41,6,20,4,121,125,41
120,41,12,10,3,125,128,41
120,43,3,40,27,98,125,43
120,43,3,40,1,125,126,43
120,43,3,40,3,125,128,43
120,43,3,40,7,128,135,43
120,43,3,40,64,125,189,43
120,43,3,40,1,224,225,43
120,43,3,40,2,243,245,43
120,43,3,40,7,243,250,43
120,43,3,40,81,175,256,43
120,43,3,40,100,243,343,43
120,43,3,40,32,343,375,43
120,43,4,30,3,125,128,43
120,43,5,24,13,243,256,43
120,43,6,20,4,121,125,43
120,43,12,10,3,125,128,43
120,46,6,20,4,121,125,23
120,46,12,10,3,125,128,23
120,47,3,40,27,98,125,47
120,47,3,40,1,125,126,47
120,47,3,40,3,125,128,47
120,47,3,40,7,128,135,47
120,47,3,40,64,125,189,47
120,47,3,40,1,224,225,47
120,47,3,40,2,243,245,47
120,47,3,40,7,243,250,47
120,47,3,40,81,175,256,47
120,47,3,40,100,243,343,47
120,47,4,30,3,125,128,47
120,47,5,24,13,243,256,47
120,47,6,20,4,121,125,47
120,47,12,10,3,125,128,47
120,51,12,10,3,125,128,17
120,52,12,10,3,125,128,13
120,53,3,40,27,98,125,53
120,53,3,40,1,125,126,53
120,53,3,40,3,125,128,53
120,53,3,40,7,128,135,53
120,53,3,40,64,125,189,53
120,53,3,40,1,224,225,53
120,53,3,40,2,243,245,53
120,53,3,40,7,243,250,53
120,53,3,40,81,175,256,53
120,53,4,30,3,125,128,53
120,53,5,24,13,243,256,53
120,53,6,20,4,121,125,53
120,53,12,10,3,125,128,53
120,57,12,10,3,125,128,19
120,58,6,20,4,121,125,29
120,58,12,10,3,125,128,29
120,59,3,40,27,98,125,59
120,59,3,40,1,125,126,59
120,59,3,40,3,125,128,59
120,59,3,40,7,128,135,59
120,59,3,40,64,125,189,59
120,59,3,40,1,224,225,59
120,59,3,40,2,243,245,59
120,59,3,40,7,243,250,59
120,59,3,40,81,175,256,59
120,59,4,30,3,125,128,59
120,59,5,24,13,243,256,59
120,59,6,20,4,121,125,59
120,59,12,10,3,125,128,59
120,61,3,40,27,98,125,61
120,61,3,40,1,125,126,61
120,61,3,40,3,125,128,61
120,61,3,40,7,128,135,61
120,61,3,40,64,125,189,61
120,61,3,40,1,224,225,61
120,61,3,40,2,243,245,61
120,61,3,40,7,243,250,61
120,61,3,40,81,175,256,61
120,61,4,30,3,125,128,61
120,61,5,24,13,243,256,61
120,61,6,20,4,121,125,61
120,61,12,10,3,125,128,61
120,62,6,20,4,121,125,31
120,62,12,10,3,125,128,31
120,67,2,60,1,124,125,67
120,67,2,60,32,93,125,67
120,67,2,60,3,125,128,67
120,67,2,60,27,128,155,67
120,67,2,60,5,243,248,67
120,67,3,40,27,98,125,67
120,67,3,40,1,125,126,67
120,67,3,40,3,125,128,67
120,67,3,40,7,128,135,67
120,67,3,40,64,125,189,67
120,67,3,40,1,224,225,67
120,67,3,40,2,243,245,67
120,67,3,40,7,243,250,67
120,67,4,30,3,125,128,67
120,67,6,20,4,121,125,67
120,67,12,10,3,125,128,67
120,68,12,10,3,125,128,17
120,69,6,20,4,121,125,23
120,69,12,10,3,125,128,23
120,71,2,60,1,124,125,71
120,71,2,60,32,93,125,71
120,71,2,60,3,125,128,71
120,71,2,60,27,128,155,71
120,71,3,40,27,98,125,71
120,71,3,40,1,125,126,71
120,71,3,40,3,125,128,71
120,71,3,40,7,128,135,71
120,71,3,40,64,125,189,71
120,71,3,40,1,224,225,71
120,71,4,30,3,125,128,71
120,71,6,20,4,121,125,71
120,71,12,10,3,125,128,71
120,73,2,60,1,124,125,73
120,73,2,60,32,93,125,73
120,73,2,60,3,125,128,73
120,73,2,60,27,128,155,73
120,73,3,40,27,98,125,73
120,73,3,40,1,125,126,73
120,73,3,40,3,125,128,73
120,73,3,40,7,128,135,73
120,73,3,40,64,125,189,73
120,73,3,40,1,224,225,73
120,73,4,30,3,125,128,73
120,73,6,20,4,121,125,73
120,73,12,10,3,125,128,73
120,74,4,30,3,125,128,37
120,74,6,20,4,121,125,37
120,74,12,10,3,125,128,37
120,76,12,10,3,125,128,19
120,78,12,10,3,125,128,13
120,79,2,60,1,124,125,79
120,79,2,60,32,93,125,79
120,79,2,60,3,125,128,79
120,79,2,60,27,128,155,79
120,79,3,40,27,98,125,79
120,79,3,40,1,125,126,79
120,79,3,40,3,125,128,79
120,79,3,40,7,128,135,79
120,79,3,40,64,125,189,79
120,79,4,30,3,125,128,79
120,79,6,20,4,121,125,79
120,79,12,10,3,125,128,79
120,82,4,30,3,125,128,41
120,82,6,20,4,121,125,41
120,82,12,10,3,125,128,41
120,83,2,60,1,124,125,83
120,83,2,60,32,93,125,83
120,83,2,60,3,125,128,83
120,83,2,60,27,128,155,83
120,83,3,40,27,98,125,83
120,83,3,40,1,125,126,83
120,83,3,40,3,125,128,83
120,83,3,40,7,128,135,83
120,83,3,40,64,125,189,83
120,83,4,30,3,125,128,83
120,83,6,20,4,121,125,83
120,83,12,10,3,125,128,83
120,86,4,30,3,125,128,43
120,86,6,20,4,121,125,43
120,86,12,10,3,125,128,43
120,87,6,20,4,121,125,29
120,87,12,10,3,125,128,29
120,89,2,60,1,124,125,89
120,89,2,60,32,93,125,89
120,89,2,60,3,125,128,89
120,89,2,60,27,128,155,89
120,89,3,40,27,98,125,89
120,89,3,40,1,125,126,89
120,89,3,40,3,125,128,89
120,89,3,40,7,128,135,89
120,89,4,30,3,125,128,89
120,89,6,20,4,121,125,89
120,89,12,10,3,125,128,89
120,92,12,10,3,125,128,23
120,93,6,20,4,121,125,31
120,93,12,10,3,125,128,31
120,94,4,30,3,125,128,47
120,94,6,20,4,121,125,47
120,94,12,10,3,125,128,47
120,97,2,60,1,124,125,97
120,97,2,60,32,93,125,97
120,97,2,60,3,125,128,97
120,97,2,60,27,128,155,97
120,97,3,40,27,98,125,97
120,97,3,40,1,125,126,97
120,97,3,40,3,125,128,97
120,97,3,40,7,128,135,97
120,97,4,30,3,125,128,97
120,97,6,20,4,121,125,97
120,97,12,10,3,125,128,97
120,101,2,60,1,124,125,101
120,101,2,60,32,93,125,101
120,101,2,60,3,125,128,101
120,101,2,60,27,128,155,101
120,101,3,40,27,98,125,101
120,101,3,40,1,125,126,101
120,101,3,40,3,125,128,101
120,101,3,40,7,128,135,101
120,101,4,30,3,125,128,101
120,101,6,20,4,121,125,101
120,101,12,10,3,125,128,101
120,102,12,10,3,125,128,17
120,103,2,60,1,124,125,103
120,103,2,60,32,93,125,103
120,103,2,60,3,125,128,103
120,103,2,60,27,128,155,103
120,103,3,40,27,98,125,103
120,103,3,40,1,125,126,103
120,103,3,40,3,125,128,103
120,103,3,40,7,128,135,103
120,103,4,30,3,125,128,103
120,103,6,20,4,121,125,103
120,103,12,10,3,125,128,103
120,106,4,30,3,125,128,53
120,106,6,20,4,121,125,53
120,106,12,10,3,125,128,53
120,107,2,60,1,124,125,107
120,107,2,60,32,93,125,107
120,107,2,60,3,125,128,107
120,107,2,60,27,128,155,107
120,107,3,40,27,98,125,107
120,107,3,40,1,125,126,107
120,107,3,40,3,125,128,107
120,107,3,40,7,128,135,107
120,107,4,30,3,125,128,107
120,107,6,20,4,121,125,107
120,107,12,10,3,125,128,107
120,109,2,60,1,124,125,109
120,109,2,60,32,93,125,109
120,109,2,60,3,125,128,109
120,109,3,40,27,98,125,109
120,109,3,40,1,125,126,109
120,109,3,40,3,125,128,109
120,109,3,40,7,128,135,109
120,109,4,30,3,125,128,109
120,109,6,20,4,121,125,109
120,109,12,10,3,125,128,109
120,111,6,20,4,121,125,37
120,111,12,10,3,125,128,37
120,113,2,60,1,124,125,113
120,113,2,60,32,93,125,113
120,113,2,60,3,125,128,113
120,113,3,40,27,98,125,113
120,113,3,40,1,125,126,113
120,113,3,40,3,125,128,113
120,113,3,40,7,128,135,113
120,113,4,30,3,125,128,113
120,113,6,20,4,121,125,113
120,113,12,10,3,125,128,113
120,114,12,10,3,125,128,19
120,116,12,10,3,125,128,29
120,118,4,30,3,125,128,59
120,118,6,20,4,121,125,59
120,118,12,10,3,125,128,59
120,122,4,30,3,125,128,61
120,122,6,20,4,121,125,61
120,122,12,10,3,125,128,61
120,123,6,20,4,121,125,41
120,123,12,10,3,125,128,41
120,124,12,10,3,125,128,31
120,127,1,120,3,122,125,127
120,127,1,120,61,64,125,127
120,127,1,120,3,125,128,127
120,127,2,60,1,124,125,127
120,127,2,60,32,93,125,127
120,127,2,60,3,125,128,127
120,127,3,40,27,98,125,127
120,127,3,40,1,125,126,127
120,127,3,40,3,125,128,127
120,127,4,30,3,125,128,127
120,127,6,20,4,121,125,127
120,127,12,10,3,125,128,127
120,129,3,40,27,98,125,43
120,129,3,40,1,125,126,43
120,129,3,40,3,125,128,43
120,129,6,20,4,121,125,43
120,129,12,10,3,125,128,43
120,131,1,120,3,122,125,131
120,131,1,120,61,64,125,131
120,131,1,120,3,125,128,131
120,131,2,60,1,124,125,131
120,131,2,60,32,93,125,131
120,131,2,60,3,125,128,131
120,131,3,40,27,98,125,131
120,131,3,40,1,125,126,131
120,131,3,40,3,125,128,131
120,131,4,30,3,125,128,131
120,131,6,20,4,121,125,131
120,131,12,10,3,125,128,131
120,134,2,60,1,124,125,67
120,134,2,60,32,93,125,67
120,134,6,20,4,121,125,67
124,1,1,124,1,216,217,1
124,1,1,124,64,279,343,1
124,1,1,124,217,512,729,1
124,1,1,124,63,961,1024,1
124,1,1,124,1,3968,3969,1
126,3,3,42,7,121,128,1
126,3,3,42,1,242,243,1
126,3,3,42,9,343,352,1
126,3,3,42,27,512,539,1
126,3,3,42,8,1323,1331,1
126,7,7,18,3,125,128,1
126,23,7,18,3,125,128,23
126,29,7,18,3,125,128,29
126,31,7,18,3,125,128,31
126,37,7,18,3,125,128,37
126,41,7,18,3,125,128,41
126,43,7,18,3,125,128,43
126,47,3,42,7,121,128,47
126,47,3,42,1,242,243,47
126,47,3,42,9,343,352,47
126,47,7,18,3,125,128,47
126,53,3,42,7,121,128,53
126,53,3,42,1,242,243,53
126,53,7,18,3,125,128,53
126,59,3,42,7,121,128,59
126,59,3,42,1,242,243,59
126,59,7,18,3,125,128,59
126,61,3,42,7,121,128,61
126,61,3,42,1,242,243,61
126,61,7,18,3,125,128,61
126,67,3,42,7,121,128,67
126,67,3,42,1,242,243,67
126,67,7,18,3,125,128,67
126,71,3,42,7,121,128,71
126,71,3,42,1,242,243,71
126,71,7,18,3,125,128,71
126,73,3,42,7,121,128,73
126,73,7,18,3,125,128,73
126,79,3,42,7,121,128,79
126,79,7,18,3,125,128,79
126,83,3,42,7,121,128,83
126,83,7,18,3,125,128,83
126,89,3,42,7,121,128,89
126,89,7,18,3,125,128,89
126,97,3,42,7,121,128,97
126,97,7,18,3,125,128,97
126,101,3,42,7,121,128,101
126,101,7,18,3,125,128,101
126,103,3,42,7,121,128,103
126,103,7,18,3,125,128,103
126,107,3,42,7,121,128,107
126,107,7,18,3,125,128,107
126,109,3,42,7,121,128,109
126,109,7,18,3,125,128,109
126,113,3,42,7,121,128,113
126,113,7,18,3,125,128,113
126,127,3,42,7,121,128,127
126,127,7,18,3,125,128,127
126,131,3,42,7,121,128,131
126,131,7,18,3,125,128,131
126,137,3,42,7,121,128,137
126,137,7,18,3,125,128,137
128,2,2,64,1,242,243,1
128,67,2,64,1,242,243,67
128,71,2,64,1,242,243,71
128,73,2,64,1,242,243,73
130,1,1,130,8,135,143,1
130,1,1,130,15,128,143,1
130,1,1,130,18,125,143,1
130,1,1,130,1,143,144,1
130,1,1,130,39,121,160,1
130,1,1,130,4,165,169,1
130,1,1,130,9,160,169,1
130,1,1,130,25,144,169,1
130,1,1,130,44,125,169,1
130,1,1,130,48,121,169,1
130,1,1,130,81,88,169,1
130,1,1,130,11,169,180,1
130,1,1,130,104,121,225,1
130,1,1,130,117,125,242,1
130,1,1,130,1,242,243,1
130,1,1,130,100,143,243,1
130,1,1,130,81,169,250,1
130,1,1,130,13,243,256,1
130,1,1,130,121,135,256,1
130,1,1,130,32,243,275,1
130,1,1,130,13,275,288,1
130,1,1,130,128,169,297,1
130,1,1,130,1,324,325,1
130,1,1,130,1,351,352,1
130,1,1,130,27,325,352,1
130,1,1,130,25,338,363,1
130,1,1,130,11,405,416,1
130,1,1,130,5,507,512,1
130,1,1,130,1,624,625,1
130,1,1,130,1,675,676,1
130,1,1,130,25,704,729,1
130,1,1,130,104,625,729,1
130,1,1,130,143,625,768,1
130,1,1,130,65,1024,1089,1
130,1,1,130,81,1250,1331,1
130,1,1,130,486,845,1331,1
130,1,1,130,351,1024,1375,1
130,1,1,130,169,1331,1500,1
130,1,1,130,27,1573,1600,1
130,1,1,130,16,1859,1875,1
130,1,1,130,10,2187,2197,1
130,1,1,130,3,2197,2200,1
130,1,1,130,13,2187,2200,1
130,1,1,130,363,2197,2560,1
130,1,1,130,625,2048,2673,1
130,1,1,130,1,4224,4225,1
130,1,1,130,64,6591,6655,1
130,1,1,130,1,6655,6656,1
130,1,1,130,16,14625,14641,1
130,1,1,130,1936,13689,15625,1
130,5,5,26,169,343,512,1
130,29,5,26,169,343,512,29
130,31,5,26,169,343,512,31
132,1,1,132,1,242,243,1
132,1,1,132,67,176,243,1
132,1,1,132,8,729,737,1
132,1,1,132,1331,4096,5427,1
132,2,2,66,32,121,153,1
132,2,2,66,1,242,243,1
132,2,2,66,1,288,289,1
132,2,2,66,33,256,289,1
132,2,2,66,8,289,297,1
132,2,2,66,1,1088,1089,1
132,2,2,66,243,1088,1331,1
132,2,2,66,9,2048,2057,1
132,2,2,66,11,2176,2187,1
132,6,6,22,1,242,243,1
132,29,6,22,1,242,243,29
132,31,6,22,1,242,243,31
132,37,6,22,1,242,243,37
132,41,6,22,1,242,243,41
132,43,6,22,1,242,243,43
132,47,6,22,1,242,243,47
132,53,6,22,1,242,243,53
132,58,6,22,1,242,243,29
132,59,6,22,1,242,243,59
132,61,6,22,1,242,243,61
132,62,6,22,1,242,243,31
132,67,6,22,1,242,243,67
132,71,2,66,32,121,153,71
132,71,2,66,1,242,243,71
132,71,6,22,1,242,243,71
132,73,2,66,32,121,153,73
132,73,2,66,1,242,243,73
132,73,6,22,1,242,243,73
132,74,6,22,1,242,243,37
132,79,2,66,32,121,153,79
132,83,2,66,32,121,153,83
132,89,2,66,32,121,153,89
132,97,2,66,32,121,153,97
132,101,2,66,32,121,153,101
132,103,2,66,32,121,153,103
132,107,2,66,32,121,153,107
132,109,2,66,32,121,153,109
132,113,2,66,32,121,153,113
136,1,1,136,1,288,289,1
136,1,1,136,46,243,289,1
136,1,1,136,17,512,529,1
136,2,2,68,25,2023,2048,1
136,4,4,34,1,288,289,1
136,37,4,34,1,288,289,37
136,41,4,34,1,288,289,41
136,43,4,34,1,288,289,43
136,47,4,34,1,288,289,47
136,53,4,34,1,288,289,53
136,59,4,34,1,288,289,59
136,61,4,34,1,288,289,61
140,2,2,70,64,125,189,1
140,2,2,70,1,224,225,1
140,2,2,70,2,243,245,1
140,2,2,70,7,243,250,1
140,2,2,70,81,175,256,1
140,2,2,70,100,243,343,1
140,2,2,70,32,343,375,1
140,2,2,70,49,576,625,1
140,2,2,70,5,1024,1029,1
140,2,2,70,1,2400,2401,1
140,2,2,70,1,4374,4375,1
140,5,5,28,64,125,189,1
140,5,5,28,1,224,225,1
140,5,5,28,2,243,245,1
140,5,5,28,7,243,250,1
140,5,5,28,81,175,256,1
140,5,5,28,100,243,343,1
140,5,5,28,32,343,375,1
140,5,5,28,49,576,625,1
140,5,5,28,5,1024,1029,1
140,5,5,28,1,2400,2401,1
140,31,5,28,64,125,189,31
140,31,5,28,1,224,225,31
140,31,5,28,2,243,245,31
140,31,5,28,7,243,250,31
140,31,5,28,81,175,256,31
140,31,5,28,100,243,343,31
140,31,5,28,32,343,375,31
140,31,5,28,49,576,625,31
140,37,5,28,64,125,189,37
140,37,5,28,1,224,225,37
140,37,5,28,2,243,245,37
140,37,5,28,7,243,250,37
140,37,5,28,81,175,256,37
140,37,5,28,100,243,343,37
140,37,5,28,32,343,375,37
140,41,5,28,64,125,189,41
140,41,5,28,1,224,225,41
140,41,5,28,2,243,245,41
140,41,5,28,7,243,250,41
140,41,5,28,81,175,256,41
140,41,5,28,100,243,343,41
140,41,5,28,32,343,375,41
140,43,5,28,64,125,189,43
140,43,5,28,1,224,225,43
140,43,5,28,2,243,245,43
140,43,5,28,7,243,250,43
140,43,5,28,81,175,256,43
140,43,5,28,100,243,343,43
140,43,5,28,32,343,375,43
140,47,5,28,64,125,189,47
140,47,5,28,1,224,225,47
140,47,5,28,2,243,245,47
140,47,5,28,7,243,250,47
140,47,5,28,81,175,256,47
140,47,5,28,100,243,343,47
140,47,5,28,32,343,375,47
140,53,5,28,64,125,189,53
140,53,5,28,1,224,225,53
140,53,5,28,2,243,245,53
140,53,5,28,7,243,250,53
140,53,5,28,81,175,256,53
140,53,5,28,100,243,343,53
140,59,5,28,64,125,189,59
140,59,5,28,1,224,225,59
140,59,5,28,2,243,245,59
140,59,5,28,7,243,250,59
140,59,5,28,81,175,256,59
140,61,5,28,64,125,189,61
140,61,5,28,1,224,225,61
140,61,5,28,2,243,245,61
140,61,5,28,7,243,250,61
140,61,5,28,81,175,256,61
140,67,5,28,64,125,189,67
140,67,5,28,1,224,225,67
140,67,5,28,2,243,245,67
140,67,5,28,7,243,250,67
140,67,5,28,81,175,256,67
140,71,5,28,64,125,189,71
140,71,5,28,1,224,225,71
140,71,5,28,2,243,245,71
140,71,5,28,7,243,250,71
140,71,5,28,81,175,256,71
140,73,2,70,64,125,189,73
140,73,2,70,1,224,225,73
140,73,2,70,2,243,245,73
140,73,2,70,7,243,250,73
140,73,2,70,81,175,256,73
140,73,5,28,64,125,189,73
140,73,5,28,1,224,225,73
140,73,5,28,2,243,245,73
140,73,5,28,7,243,250,73
140,73,5,28,81,175,256,73
140,79,2,70,64,125,189,79
140,79,2,70,1,224,225,79
140,79,2,70,2,243,245,79
140,79,5,28,64,125,189,79
140,79,5,28,1,224,225,79
140,79,5,28,2,243,245,79
140,83,2,70,64,125,189,83
140,83,2,70,1,224,225,83
140,83,5,28,64,125,189,83
140,83,5,28,1,224,225,83
140,89,2,70,64,125,189,89
140,89,5,28,64,125,189,89
140,97,2,70,64,125,189,97
140,97,5,28,64,125,189,97
140,101,2,70,64,125,189,101
140,101,5,28,64,125,189,101
140,103,2,70,64,125,189,103
140,103,5,28,64,125,189,103
144,4,4,36,1,512,513,1
144,6,6,24,13,243,256,1
144,29,6,24,13,243,256,29
144,31,6,24,13,243,256,31
144,37,6,24,13,243,256,37
144,41,6,24,13,243,256,41
144,43,6,24,13,243,256,43
144,47,6,24,13,243,256,47
144,53,6,24,13,243,256,53
144,58,6,24,13,243,256,29
144,59,6,24,13,243,256,59
144,61,6,24,13,243,256,61
144,62,6,24,13,243,256,31
144,67,6,24,13,243,256,67
144,71,6,24,13,243,256,71
144,73,6,24,13,243,256,73
144,74,6,24,13,243,256,37
152,2,2,76,2,169,171,1
152,2,2,76,4,243,247,1
152,2,2,76,9,247,256,1
152,2,2,76,13,243,256,1
152,2,2,76,169,192,361,1
152,2,2,76,1,512,513,1
152,2,2,76,1024,2187,3211,1
152,79,2,76,2,169,171,79
152,79,2,76,4,243,247,79
152,79,2,76,9,247,256,79
152,79,2,76,13,243,256,79
152,83,2,76,2,169,171,83
152,83,2,76,4,243,247,83
152,83,2,76,9,247,256,83
152,83,2,76,13,243,256,83
152,89,2,76,2,169,171,89
152,97,2,76,2,169,171,97
152,101,2,76,2,169,171,101
152,103,2,76,2,169,171,103
152,107,2,76,2,169,171,107
152,109,2,76,2,169,171,109
152,113,2,76,2,169,171,113
154,7,7,22,1,242,243,1
154,29,7,22,1,242,243,29
154,31,7,22,1,242,243,31
154,37,7,22,1,242,243,37
154,41,7,22,1,242,243,41
154,43,7,22,1,242,243,43
154,47,7,22,1,242,243,47
154,53,7,22,1,242,243,53
154,59,7,22,1,242,243,59
154,61,7,22,1,242,243,61
154,67,7,22,1,242,243,67
154,71,7,22,1,242,243,71
154,73,7,22,1,242,243,73
154,79,7,22,1,242,243,79
154,83,7,22,1,242,243,83
156,2,2,78,9,160,169,1
156,2,2,78,25,144,169,1
156,2,2,78,81,169,250,1
156,2,2,78,13,243,256,1
156,2,2,78,1,324,325,1
156,2,2,78,5,507,512,1
156,2,2,78,1,624,625,1
156,2,2,78,1,675,676,1
156,2,2,78,104,625,729,1
156,2,2,78,10,2187,2197,1
156,3,3,52,13,243,256,1
156,6,6,26,169,343,512,1
156,29,6,26,169,343,512,29
156,31,6,26,169,343,512,31
156,37,6,26,169,343,512,37
156,41,6,26,169,343,512,41
156,59,3,52,13,243,256,59
156,61,3,52,13,243,256,61
156,67,3,52,13,243,256,67
156,71,3,52,13,243,256,71
156,73,3,52,13,243,256,73
156,79,3,52,13,243,256,79
156,83,2,78,9,160,169,83
156,83,2,78,25,144,169,83
156,83,2,78,81,169,250,83
156,83,2,78,13,243,256,83
156,83,3,52,13,243,256,83
156,89,2,78,9,160,169,89
156,89,2,78,25,144,169,89
156,97,2,78,9,160,169,97
156,97,2,78,25,144,169,97
156,101,2,78,9,160,169,101
156,101,2,78,25,144,169,101
156,103,2,78,9,160,169,103
156,103,2,78,25,144,169,103
156,107,2,78,9,160,169,107
156,107,2,78,25,144,169,107
156,109,2,78,9,160,169,109
156,109,2,78,25,144,169,109
156,113,2,78,9,160,169,113
156,113,2,78,25,144,169,113
156,127,2,78,9,160,169,127
156,127,2,78,25,144,169,127
160,2,2,80,1,1024,1025,1
160,4,4,40,64,125,189,1
160,4,4,40,1,224,225,1
160,4,4,40,2,243,245,1
160,4,4,40,7,243,250,1
160,4,4,40,81,175,256,1
160,4,4,40,100,243,343,1
160,4,4,40,32,343,375,1
160,4,4,40,49,576,625,1
160,4,4,40,5,1024,1029,1
160,4,4,40,1,2400,2401,1
160,4,4,40,1,4374,4375,1
160,43,4,40,64,125,189,43
160,43,4,40,1,224,225,43
160,43,4,40,2,243,245,43
160,43,4,40,7,243,250,43
160,43,4,40,81,175,256,43
160,43,4,40,100,243,343,43
160,43,4,40,32,343,375,43
