U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,59521,29403,0,0,1,1,59521,512,264627,265139
2,59532,82,0,0,2,1,59532,131072,697,131769
2,59532,164,0,0,4,1,59532,131072,697,131769
2,59532,328,0,0,8,1,59532,131072,697,131769
2,59532,656,0,0,16,1,59532,131072,697,131769
2,59551,17,0,0,4,1,59551,204304,17,204321
2,59553,32955,0,0,1,1,59553,43774,32955,76729
2,59563,5,0,0,1,1,59563,184832,45,184877
2,59563,19,0,0,1,1,59563,62846,19,62865
2,59563,201,0,0,1,1,59563,306250,201,306451
2,59563,1875,0,0,1,1,59563,112024,5625,117649
2,59563,4617,0,0,1,1,59563,156250,4617,160867
2,59563,6517,0,0,1,1,59563,16256,45619,61875
2,59563,6859,0,0,1,1,59563,68600,20577,89177
2,59563,8019,0,0,1,1,59563,161290,8019,169309
2,59563,9025,0,0,1,1,59563,23328,45125,68453
2,59563,16807,0,0,1,1,59563,12672,117649,130321
2,59563,26411,0,0,1,1,59563,118750,26411,145161
2,59563,40401,0,0,1,1,59563,120650,40401,161051
2,59563,48013,0,0,1,1,59563,601526,48013,649539
2,59563,48013,0,0,1,1,59563,360448,720195,1080643
2,59563,48843,0,0,1,1,59563,29282,48843,78125
2,59563,56749,0,0,1,1,59563,2419350,56749,2476099
2,59593,625,0,0,1,1,59593,150278,625,150903
2,59593,729,0,0,1,1,59593,70144,6561,76705
2,59605,1,0,0,1,1,59605,67072,9,67081
2,59605,49,0,0,1,1,59605,150912,343,151255
2,59605,135,0,0,1,1,59605,370888,405,371293
2,59605,625,0,0,1,1,59605,462722,625,463347
2,59605,2187,0,0,1,1,59605,1142440,6561,1149001
2,59605,9477,0,0,1,1,59605,512,85293,85805
2,59605,15625,0,0,1,1,59605,240254,15625,255879
2,59605,24165,0,0,1,1,59605,10952,72495,83447
2,59605,24759,0,0,1,1,59605,3848,74277,78125
2,59605,36963,0,0,1,1,59605,6760,110889,117649
2,59605,40625,0,0,1,1,59605,89866,40625,130491
2,59610,11922,0,0,2,1,59610,64000,53649,117649
2,59610,23844,0,0,4,1,59610,64000,53649,117649
2,59610,47688,0,0,8,1,59610,64000,53649,117649
2,59618,26,0,0,2,1,59618,73376,65,73441
2,59618,52,0,0,4,1,59618,73376,65,73441
2,59653,41,0,0,1,1,59653,131072,697,131769
2,59653,451,0,0,1,1,59653,2718750,451,2719201
2,59653,5625,0,0,1,1,59653,430592,50625,481217
2,59653,14355,0,0,1,1,59653,2048,157905,159953
2,59653,59653,0,0,2,1,59653,972,59653,60625
2,59655,49179,0,0,1,1,59655,28946,49179,78125
2,59673,15625,0,0,1,1,59673,58806,15625,74431
2,59695,48843,0,0,1,1,59695,29282,48843,78125
2,59713,5697,0,0,1,1,59713,160178,5697,165875
2,59755,19919,0,0,1,1,59755,233206,19919,253125
2,59767,59767,0,0,2,1,59767,97556,59767,157323
2,59785,1,0,0,2,1,59785,160380,1,160381
2,59785,1,0,0,4,1,59785,531440,1,531441
2,59785,13,0,0,1,1,59785,151250,13,151263
2,59785,55,0,0,1,1,59785,388962,55,389017
2,59785,73,0,0,1,1,59785,65000,219,65219
