U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,64503,343,0,0,1,1,64503,90782,343,91125
2,64503,2389,0,0,1,1,64503,96026,2389,98415
2,64513,1,0,0,1,1,64513,71874,1,71875
2,64513,22275,0,0,1,1,64513,34816,245025,279841
2,64513,42849,0,0,1,1,64513,129026,42849,171875
2,64515,1,0,0,1,1,64515,71874,1,71875
2,64515,22275,0,0,1,1,64515,34816,245025,279841
2,64515,35073,0,0,1,1,64515,44402,35073,79475
2,64543,169,0,0,1,1,64543,79000,507,79507
2,64543,2187,0,0,1,1,64543,124184,6561,130745
2,64543,15523,0,0,1,1,64543,65610,15523,81133
2,64543,41743,0,0,1,1,64543,52298,41743,94041
2,64554,406,0,0,4,1,64554,147456,1421,148877
2,64554,812,0,0,8,1,64554,147456,1421,148877
2,64581,131,0,0,1,1,64581,397822,131,397953
2,64581,243,0,0,1,1,64581,302872,729,303601
2,64603,11,0,0,1,1,64603,287766,11,287777
2,64603,55,0,0,1,1,64603,388962,55,389017
2,64603,405,0,0,1,1,64603,204974,405,205379
2,64603,839,0,0,16,1,64603,65536,839,66375
2,64603,9317,0,0,1,1,64603,140160,65219,205379
2,64603,11907,0,0,1,1,64603,512,107163,107675
2,64603,53217,0,0,1,1,64603,1400,159651,161051
2,64623,5,0,0,1,1,64623,103818,5,103823
2,64623,6655,0,0,1,1,64623,69984,33275,103259
2,64623,19683,0,0,1,1,64623,5408,98415,103823
2,64699,2187,0,0,1,1,64699,178802,2187,180989
2,64699,14931,0,0,1,1,64699,97336,44793,142129
2,64701,7921,0,0,1,1,64701,647168,102973,750141
2,64713,11,0,0,1,1,64713,145114,11,145125
2,64713,37,0,0,1,1,64713,671616,259,671875
2,64713,37,0,0,2,1,64713,117612,37,117649
2,64713,43,0,0,1,1,64713,74624,301,74925
2,64713,105,0,0,1,1,64713,120472,315,120787
2,64713,265,0,0,1,1,64713,204974,265,205239
2,64713,1369,0,0,1,1,64713,68750,1369,70119
2,64713,1369,0,0,1,1,64713,83006,1369,84375
2,64713,1961,0,0,2,1,64713,376164,1961,378125
2,64713,3375,0,0,1,1,64713,117128,10125,127253
2,64713,5547,0,0,1,1,64713,121000,16641,137641
2,64713,6615,0,0,1,1,64713,61798,6615,68413
2,64713,9245,0,0,1,1,64713,5632,83205,88837
2,64713,16807,0,0,1,1,64713,288,84035,84323
2,64713,16807,0,0,1,1,64713,48000,117649,165649
2,64713,18375,0,0,1,1,64713,27136,165375,192511
2,64713,23125,0,0,1,1,64713,231822,23125,254947
2,64713,26875,0,0,1,1,64713,42592,134375,176967
2,64713,26973,0,0,1,1,64713,20776,80919,101695
2,64713,28125,0,0,1,1,64713,83104,140625,223729
2,64713,33125,0,0,1,1,64713,10976,165625,176601
2,64713,37125,0,0,1,1,64713,296,111375,111671
2,64743,15625,0,0,1,1,64743,128,109375,109503
2,64743,42849,0,0,1,1,64743,22520,128547,151067
2,64755,81,0,0,1,1,64755,126632,243,126875
2,64755,18125,0,0,1,1,64755,32,90625,90657
2,64755,22707,0,0,1,1,64755,2048,249777,251825
2,64755,24389,0,0,1,1,64755,1152,170723,171875
2,64755,64755,0,0,4,1,64755,464,64755,65219
2,64785,6561,0,0,1,1,64785,56032,32805,88837
2,64785,8343,0,0,1,1,64785,68782,8343,77125
2,64790,38,0,0,4,1,64790,212992,133,213125
2,64790,76,0,0,8,1,64790,212992,133,213125
2,64813,1,0,0,4,1,64813,350000,1,350001
2,64813,47,0,0,4,1,64813,250000,47,250047
2,64815,149,0,0,4,1,64815,104976,149,105125
2,64819,17,0,0,1,1,64819,75826,17,75843
2,64821,41,0,0,1,1,64821,131072,697,131769
2,64855,1,0,0,2,1,64855,336140,1,336141
2,64855,1,0,0,4,1,64855,239472,1,239473
2,64855,17,0,0,1,1,64855,83150,17,83167
2,64855,109,0,0,1,1,64855,285610,109,285719
2,64855,545,0,0,8,1,64855,73984,545,74529
2,64855,1663,0,0,1,1,64855,388962,1663,390625
2,64855,16023,0,0,1,1,64855,30056,48069,78125
2,64855,48841,0,0,1,1,64855,8192,634933,643125
2,64857,13,0,0,2,1,64857,674028,13,674041
2,64860,2,0,0,2,1,64860,138368,7,138375
2,64860,4,0,0,4,1,64860,138368,7,138375
2,64883,11191,0,0,1,1,64883,66934,11191,78125
2,64883,48013,0,0,1,1,64883,608350,48013,656363
2,64923,5,0,0,1,1,64923,93312,35,93347
2,64923,17,0,0,2,1,64923,937500,17,937517
2,64923,2601,0,0,1,1,64923,153064,7803,160867
2,64923,3551,0,0,1,1,64923,537824,17755,555579
2,64923,4617,0,0,1,1,64923,156250,4617,160867
2,64923,7225,0,0,1,1,64923,106742,7225,113967
2,64923,17085,0,0,1,1,64923,32224,85425,117649
2,64923,23625,0,0,1,1,64923,22472,70875,93347
2,64923,25725,0,0,1,1,64923,1696,128625,130321
2,64923,35775,0,0,1,1,64923,157216,178875,336091
2,64923,40375,0,0,1,1,64923,77274,40375,117649
2,64923,40817,0,0,1,1,64923,143648,204085,347733
2,64923,53371,0,0,1,1,64923,30150,53371,83521
2,64953,1,0,0,1,1,64953,72170,1,72171
2,64963,1,0,0,1,1,64963,453962,1,453963
2,64963,167,0,0,1,1,64963,77958,167,78125
2,64975,1,0,0,1,1,64975,71874,1,71875
2,64975,5,0,0,1,1,64975,131744,25,131769
2,64993,343,0,0,1,1,64993,766322,343,766665
2,129006,686,0,0,2,2,64503,90782,343,91125
2,129006,4778,0,0,2,2,64503,96026,2389,98415
2,129026,2,0,0,2,2,64513,71874,1,71875
2,129026,44550,0,0,2,2,64513,34816,245025,279841
2,129026,85698,0,0,2,2,64513,129026,42849,171875
2,129030,2,0,0,2,2,64515,71874,1,71875
2,129030,44550,0,0,2,2,64515,34816,245025,279841
2,129030,70146,0,0,2,2,64515,44402,35073,79475
2,129086,338,0,0,2,2,64543,79000,507,79507
2,129086,4374,0,0,2,2,64543,124184,6561,130745
2,129086,31046,0,0,2,2,64543,65610,15523,81133
2,129086,83486,0,0,2,2,64543,52298,41743,94041
2,129108,812,0,0,8,2,64554,147456,1421,148877
2,129108,1624,0,0,16,2,64554,147456,1421,148877
2,129162,262,0,0,2,2,64581,397822,131,397953
2,129162,486,0,0,2,2,64581,302872,729,303601
2,129206,22,0,0,2,2,64603,287766,11,287777
2,129206,110,0,0,2,2,64603,388962,55,389017
2,129206,810,0,0,2,2,64603,204974,405,205379
2,129206,1678,0,0,32,2,64603,65536,839,66375
2,129206,18634,0,0,2,2,64603,140160,65219,205379
2,129206,23814,0,0,2,2,64603,512,107163,107675
2,129206,106434,0,0,2,2,64603,1400,159651,161051
2,129246,10,0,0,2,2,64623,103818,5,103823
2,129246,13310,0,0,2,2,64623,69984,33275,103259
2,129246,39366,0,0,2,2,64623,5408,98415,103823
2,129398,4374,0,0,2,2,64699,178802,2187,180989
2,129398,29862,0,0,2,2,64699,97336,44793,142129
2,129402,15842,0,0,2,2,64701,647168,102973,750141
2,129426,22,0,0,2,2,64713,145114,11,145125
2,129426,74,0,0,2,2,64713,671616,259,671875
