U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
15,3026,2048,2048,0,1,1,3026,3825,4096,7921
15,3034,1024,1024,0,1,1,3034,8325,2048,10373
15,3034,1681,1681,0,1,1,3034,3795,1681,5476
15,3034,1681,1681,0,1,1,3034,7680,1681,9361
15,3066,98,196,0,1,1,3066,3285,196,3481
15,3080,176,1232,0,1,1,3080,10935,1232,12167
15,3080,616,1232,0,1,1,3080,2025,2464,4489
15,3080,1408,352,0,1,1,3080,1875,1408,3283
15,3080,2144,1072,0,1,1,3080,3675,2144,5819
15,3092,16,4,0,1,1,3092,13125,16,13141
15,3152,1216,2432,0,1,1,3152,2025,4864,6889
15,3164,2401,2401,0,1,1,3164,1695,2401,4096
15,3196,1681,1681,0,1,1,3196,4335,1681,6016
15,3304,1,1,0,1,1,3304,3480,1,3481
15,3316,2401,2401,0,1,1,3316,3840,2401,6241
15,3344,152,76,0,1,1,3344,5625,304,5929
15,3344,209,209,0,3,1,3344,3375,209,3584
15,3344,1331,1331,0,1,1,3344,13965,1331,15296
15,3432,2288,1144,0,1,1,3432,5625,4576,10201
15,3458,173,173,0,1,1,3458,9555,173,9728
15,3476,1024,2048,0,1,1,3476,1665,2048,3713
15,3476,3008,3008,0,1,1,3476,225,6016,6241
15,3484,169,169,0,1,1,3484,6720,169,6889
15,3496,121,121,0,1,1,3496,7935,121,8056
15,3496,121,121,0,1,1,3496,11925,242,12167
15,3534,722,1444,0,1,1,3534,2025,2888,4913
15,3540,176,1232,0,1,1,3540,10935,1232,12167
15,3542,176,1232,0,1,1,3542,10935,1232,12167
15,3542,2048,1024,0,1,1,3542,1725,2048,3773
15,3588,23,23,0,1,1,3588,5385,23,5408
15,3596,841,841,0,1,1,3596,3255,841,4096
15,3638,49,98,0,1,1,3638,4815,98,4913
15,3638,256,128,0,1,1,3638,8025,256,8281
15,3706,4,8,0,1,1,3706,4905,8,4913
15,3738,2048,2048,0,1,1,3738,3825,4096,7921
15,3794,16,64,0,1,1,3794,5265,64,5329
15,3806,272,1088,0,1,1,3806,19845,1088,20933
15,3806,1666,833,0,1,1,3806,12975,1666,14641
15,3806,2941,2941,0,1,1,3806,1155,2941,4096
15,3848,16,8,0,1,1,3848,12675,16,12691
15,3884,256,1024,0,1,1,3884,27135,1024,28159
15,3948,3008,3008,0,1,1,3948,225,6016,6241
15,3968,16,8,0,1,1,3968,29775,16,29791
15,3976,1,1,0,1,1,3976,28560,1,28561
