U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
6,6050,1210,3025,0,2,1,6050,4896,3025,7921
6,6095,53,53,0,2,1,6095,40572,53,40625
6,6095,299,2093,0,1,1,6095,20352,2093,22445
6,6095,1219,1219,0,1,1,6095,14406,1219,15625
6,6233,841,841,0,1,1,6233,5934,841,6775
6,6235,1849,1849,0,1,1,6235,36750,1849,38599
6,6305,1,1,0,3,1,6305,25704,1,25705
6,6305,97,97,0,1,1,6305,29478,97,29575
6,6305,2275,455,0,1,1,6305,25758,2275,28033
6,6305,2425,2425,0,1,1,6305,17238,2425,19663
6,6363,4949,2121,0,3,1,6363,17496,4949,22445
6,6405,25,5,0,1,1,6405,20898,25,20923
6,6783,19,95,0,1,1,6783,79968,95,80063
6,6783,2645,2645,0,1,1,6783,14406,2645,17051
6,6851,979,979,0,1,1,6851,13182,979,14161
6,6875,121,1331,0,1,1,6875,6144,1331,7475
6,6895,1,1,0,4,1,6895,24624,1,24625
6,6970,4,7,0,4,1,6970,10368,7,10375
6,6985,127,127,0,2,1,6985,22500,127,22627
6,12100,2420,6050,0,4,2,6050,4896,3025,7921
6,12190,106,106,0,4,2,6095,40572,53,40625
6,12190,598,4186,0,2,2,6095,20352,2093,22445
6,12190,2438,2438,0,2,2,6095,14406,1219,15625
6,12466,1682,1682,0,2,2,6233,5934,841,6775
6,12470,3698,3698,0,2,2,6235,36750,1849,38599
6,12610,2,2,0,6,2,6305,25704,1,25705
6,12610,194,194,0,2,2,6305,29478,97,29575
6,12610,4550,910,0,2,2,6305,25758,2275,28033
6,12610,4850,4850,0,2,2,6305,17238,2425,19663
6,12726,9898,4242,0,6,2,6363,17496,4949,22445
6,12810,50,10,0,2,2,6405,20898,25,20923
