U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
7,2004,1458,0,0,1,1,2004,2023,1458,3481
7,2038,17,0,0,1,1,2038,5103,17,5120
7,2038,50,0,0,1,1,2038,2401,200,2601
7,2040,17,0,0,1,1,2040,5103,17,5120
7,2044,2,0,0,1,1,2044,2401,8,2409
7,2044,121,0,0,1,1,2044,5208,121,5329
7,2044,961,0,0,1,1,2044,1701,961,2662
7,2046,961,0,0,1,1,2046,1701,961,2662
7,2050,41,0,0,1,1,2050,2401,164,2565
7,2052,1,0,0,1,1,2052,2527,1,2528
7,2052,722,0,0,1,1,2052,11907,1444,13351
7,2068,47,0,0,1,1,2068,3220,47,3267
7,2068,47,0,0,1,1,2068,3703,47,3750
7,2068,243,0,0,1,1,2068,2632,243,2875
7,2068,297,0,0,1,1,2068,3703,297,4000
7,2068,705,0,0,1,1,2068,3773,2115,5888
7,2068,752,0,0,1,1,2068,3703,752,4455
7,2068,1125,0,0,1,1,2068,7889,3375,11264
7,2068,1725,0,0,1,1,2068,16121,5175,21296
7,2070,999,0,0,1,1,2070,1127,1998,3125
7,2074,1836,0,0,1,1,2074,49,3672,3721
7,2080,1,0,0,1,1,2080,2429,1,2430
7,2080,1,0,0,1,1,2080,4095,1,4096
7,2080,3,0,0,1,1,2080,10976,9,10985
7,2080,325,0,0,1,1,2080,16807,1625,18432
7,2080,486,0,0,1,1,2080,1225,972,2197
7,2088,9,0,0,1,1,2088,3500,9,3509
7,2088,9,0,0,1,1,2088,3773,27,3800
7,2088,25,0,0,1,1,2088,2527,25,2552
7,2088,25,0,0,1,1,2088,14616,25,14641
7,2088,58,0,0,1,1,2088,9317,58,9375
7,2088,116,0,0,1,1,2088,2793,232,3025
7,2088,121,0,0,1,1,2088,3591,121,3712
7,2088,135,0,0,1,1,2088,2527,135,2662
7,2088,144,0,0,1,1,2088,3773,432,4205
7,2088,165,0,0,1,1,2088,16807,825,17632
7,2088,242,0,0,1,1,2088,4375,242,4617
7,2088,361,0,0,1,1,2088,17864,361,18225
7,2088,513,0,0,1,1,2088,5887,513,6400
7,2088,1089,0,0,1,1,2088,343,3267,3610
7,2088,1152,0,0,1,1,2088,9317,1152,10469
7,2088,1600,0,0,1,1,2088,49,3200,3249
7,2088,1682,0,0,1,1,2088,693,1682,2375
7,2088,1682,0,0,1,1,2088,4655,3364,8019
7,2090,88,0,0,1,1,2090,2527,88,2615
7,2106,496,0,0,1,1,2106,1701,496,2197
7,2106,729,0,0,1,1,2106,686,2187,2873
7,2106,1632,0,0,1,1,2106,343,4896,5239
7,2110,2110,0,0,1,1,2110,77,2110,2187
7,2118,20,0,0,1,1,2118,19663,20,19683
7,2118,256,0,0,1,1,2118,9275,256,9531
7,2122,1,0,0,1,1,2122,14336,1,14337
7,2130,100,0,0,1,1,2130,6461,100,6561
7,2130,128,0,0,1,1,2130,3969,256,4225
7,2130,1040,0,0,1,1,2130,2401,4160,6561
7,2132,104,0,0,1,1,2132,4753,208,4961
7,2158,128,0,0,1,1,2158,3969,256,4225
7,2158,1040,0,0,1,1,2158,2401,4160,6561
7,2160,529,0,0,1,1,2160,1680,529,2209
7,2160,2048,0,0,1,1,2160,161,2048,2209
7,2170,961,0,0,1,1,2170,5600,961,6561
7,2178,1,0,0,1,1,2178,3024,1,3025
7,2178,8,0,0,1,1,2178,6867,8,6875
7,2178,64,0,0,1,1,2178,13125,64,13189
7,2178,218,0,0,1,1,2178,6125,436,6561
7,2200,121,0,0,1,1,2200,17983,242,18225
7,2202,972,0,0,1,1,2202,5887,972,6859
7,2202,2048,0,0,1,1,2202,2569,2048,4617
7,2208,3,0,0,1,1,2208,10976,9,10985
7,2208,5,0,0,1,1,2208,4347,5,4352
7,2208,17,0,0,1,1,2208,5103,17,5120
7,2208,54,0,0,1,1,2208,3703,54,3757
7,2208,68,0,0,1,1,2208,7203,272,7475
7,2208,115,0,0,1,1,2208,3213,115,3328
7,2208,243,0,0,1,1,2208,8750,243,8993
7,2208,325,0,0,1,1,2208,16807,1625,18432
7,2208,621,0,0,1,1,2208,15379,621,16000
7,2208,864,0,0,1,1,2208,3185,1728,4913
7,2208,1377,0,0,1,1,2208,1183,1377,2560
7,2208,2187,0,0,1,1,2208,7889,6561,14450
7,2220,1,0,0,1,1,2220,3024,1,3025
7,2220,1,0,0,1,1,2220,12320,1,12321
7,2220,101,0,0,1,1,2220,3024,101,3125
7,2220,297,0,0,1,1,2220,2828,297,3125
7,2220,407,0,0,1,1,2220,7168,407,7575
7,2220,512,0,0,1,1,2220,6363,512,6875
7,2220,675,0,0,1,1,2220,343,2025,2368
7,2220,729,0,0,1,1,2220,21175,729,21904
7,2220,808,0,0,1,1,2220,9317,808,10125
7,2224,1251,0,0,1,1,2224,343,3753,4096
7,2230,4,0,0,1,1,2230,10927,8,10935
7,2242,51,0,0,1,1,2242,27797,51,27848
7,2242,81,0,0,1,1,2242,4543,81,4624
7,2242,88,0,0,1,1,2242,14161,176,14337
7,2242,144,0,0,1,1,2242,2891,288,3179
7,2242,289,0,0,1,1,2242,2527,289,2816
7,2242,289,0,0,1,1,2242,3192,289,3481
7,2242,289,0,0,1,1,2242,6608,289,6897
7,2242,1458,0,0,1,1,2242,2023,1458,3481
7,2242,2048,0,0,1,1,2242,10241,4096,14337
7,2244,242,0,0,1,1,2244,2401,968,3369
7,2244,459,0,0,1,1,2244,10976,1377,12353
7,2260,1,0,0,1,1,2260,3276,1,3277
7,2260,1,0,0,1,1,2260,4095,1,4096
7,2260,27,0,0,1,1,2260,2744,81,2825
7,2260,29,0,0,1,1,2260,2275,29,2304
7,2260,113,0,0,1,1,2260,5887,113,6000
7,2260,169,0,0,1,1,2260,5481,169,5650
7,2260,169,0,0,1,1,2260,12600,169,12769
7,2260,512,0,0,1,1,2260,5537,1024,6561
7,2260,729,0,0,1,1,2260,23660,729,24389
7,2260,832,0,0,1,1,2260,21875,832,22707
7,2260,1625,0,0,1,1,2260,5103,1625,6728
7,2260,2197,0,0,1,1,2260,203,2197,2400
7,2260,2197,0,0,1,1,2260,875,2197,3072
7,2268,2,0,0,1,1,2268,6125,4,6129
7,2278,17,0,0,1,1,2278,5103,17,5120
7,2278,17,0,0,1,1,2278,10108,17,10125
7,2278,864,0,0,1,1,2278,2261,864,3125
7,2278,1445,0,0,1,1,2278,3969,2890,6859
7,2278,2187,0,0,1,1,2278,938,2187,3125
7,2280,1944,0,0,1,1,2280,7987,3888,11875
7,2286,2197,0,0,1,1,2286,1232,2197,3429
7,2290,8,0,0,1,1,2290,9359,16,9375
7,2310,16,0,0,1,1,2310,6545,16,6561
7,2310,240,0,0,1,1,2310,14161,480,14641
7,2314,27,0,0,1,1,2314,2401,108,2509
7,2316,27,0,0,1,1,2316,6832,27,6859
7,2328,6,0,0,1,1,2328,2401,24,2425
7,2332,1331,0,0,1,1,2332,147,2662,2809
7,2338,128,0,0,1,1,2338,3969,256,4225
7,2340,128,0,0,1,1,2340,3969,256,4225
7,2340,1040,0,0,1,1,2340,2401,4160,6561
7,2344,867,0,0,1,1,2344,343,2601,2944
7,2354,107,0,0,1,1,2354,9317,107,9424
7,2354,121,0,0,1,1,2354,6727,121,6848
7,2356,1922,0,0,1,1,2356,567,1922,2489
7,2358,1,0,0,1,1,2358,14336,1,14337
7,2358,729,0,0,1,1,2358,7000,729,7729
7,2368,25,0,0,1,1,2368,6216,25,6241
7,2368,79,0,0,1,1,2368,12005,316,12321
7,2368,800,0,0,1,1,2368,1323,1600,2923
7,2368,2048,0,0,1,1,2368,875,2048,2923
7,2370,1264,0,0,1,1,2370,1701,1264,2965
7,2376,1312,0,0,1,1,2376,49,2624,2673
7,2388,1,0,0,1,1,2388,3584,1,3585
7,2392,1083,0,0,1,1,2392,8918,3249,12167
7,2398,81,0,0,1,1,2398,2401,324,2725
7,2398,1936,0,0,1,1,2398,16807,9680,26487
7,2410,9,0,0,1,1,2410,4480,9,4489
7,2412,536,0,0,1,1,2412,3969,1072,5041
7,2418,3,0,0,1,1,2418,10976,9,10985
7,2418,5,0,0,1,1,2418,10633,15,10648
7,2418,33,0,0,1,1,2418,6727,33,6760
7,2418,325,0,0,1,1,2418,16807,1625,18432
7,2418,845,0,0,1,1,2418,26411,3380,29791
7,2418,864,0,0,1,1,2418,4375,864,5239
7,2418,992,0,0,1,1,2418,2275,992,3267
7,2418,1125,0,0,1,1,2418,343,3375,3718
7,2418,1375,0,0,1,1,2418,1953,1375,3328
7,2418,1664,0,0,1,1,2418,847,1664,2511
7,2418,1664,0,0,1,1,2418,10633,4992,15625
7,2428,125,0,0,1,1,2428,4249,125,4374
7,2436,9,0,0,1,1,2436,3703,9,3712
7,2440,4,0,0,1,1,2440,2989,8,2997
7,2440,11,0,0,1,1,2440,4725,11,4736
7,2440,18,0,0,1,1,2440,2989,36,3025
7,2440,25,0,0,1,1,2440,3696,25,3721
7,2440,256,0,0,1,1,2440,3465,256,3721
7,2440,256,0,0,1,1,2440,22869,256,23125
7,2440,305,0,0,1,1,2440,14336,305,14641
7,2440,333,0,0,1,1,2440,3388,333,3721
7,2440,1369,0,0,1,1,2440,1925,1369,3294
7,2440,1525,0,0,1,1,2440,2849,1525,4374
7,2440,2048,0,0,1,1,2440,427,2048,2475
7,2442,1,0,0,1,1,2442,10647,1,10648
7,2442,6,0,0,1,1,2442,4459,18,4477
7,2442,27,0,0,1,1,2442,5264,27,5291
7,2442,162,0,0,1,1,2442,5929,324,6253
7,2442,169,0,0,1,1,2442,19712,169,19881
7,2442,188,0,0,1,1,2442,5103,188,5291
7,2442,517,0,0,1,1,2442,19166,517,19683
7,2442,729,0,0,1,1,2442,3367,729,4096
7,2470,1,0,0,1,1,2470,4095,1,4096
7,2470,1,0,0,1,1,2470,10815,1,10816
7,2470,1,0,0,1,1,2470,12635,1,12636
7,2470,8,0,0,1,1,2470,2527,8,2535
7,2470,13,0,0,1,1,2470,21875,13,21888
7,2470,13,0,0,1,1,2470,23072,13,23085
7,2470,48,0,0,1,1,2470,2527,48,2575
7,2470,64,0,0,1,1,2470,15561,64,15625
7,2470,120,0,0,1,1,2470,16807,600,17407
7,2470,125,0,0,1,1,2470,13699,125,13824
7,2470,456,0,0,1,1,2470,2401,1824,4225
7,2470,1539,0,0,1,1,2470,5047,3078,8125
7,2470,2052,0,0,1,1,2470,2401,8208,10609
7,2470,2197,0,0,1,1,2470,378,2197,2575
7,2470,2197,0,0,1,1,2470,875,2197,3072
7,2470,2197,0,0,1,1,2470,12635,2197,14832
7,2478,9,0,0,1,1,2478,3472,9,3481
7,2478,961,0,0,1,1,2478,2520,961,3481
7,2478,961,0,0,1,1,2478,5600,961,6561
7,2482,529,0,0,1,1,2482,8687,529,9216
7,2482,867,0,0,1,1,2482,343,2601,2944
7,2482,1971,0,0,1,1,2482,343,5913,6256
7,2482,2048,0,0,1,1,2482,4599,2048,6647
7,2484,512,0,0,1,1,2484,5537,1024,6561
7,2488,311,0,0,1,1,2488,2401,1244,3645
7,2494,16,0,0,1,1,2494,7203,64,7267
7,2496,2197,0,0,1,1,2496,17486,2197,19683
7,2502,1251,0,0,1,1,2502,343,3753,4096
7,2506,16,0,0,1,1,2506,17689,32,17721
7,2508,9,0,0,1,1,2508,3773,27,3800
7,2508,44,0,0,1,1,2508,4725,44,4769
7,2508,81,0,0,1,1,2508,3773,243,4016
7,2508,135,0,0,1,1,2508,2527,135,2662
7,2508,242,0,0,1,1,2508,4375,242,4617
7,2508,361,0,0,1,1,2508,5271,361,5632
7,2508,1089,0,0,1,1,2508,343,3267,3610
7,2508,1250,0,0,1,1,2508,19327,1250,20577
7,2508,1600,0,0,1,1,2508,49,3200,3249
7,2508,2048,0,0,1,1,2508,19327,2048,21375
7,2514,64,0,0,1,1,2514,2933,64,2997
7,2520,128,0,0,1,1,2520,3969,256,4225
7,2520,2025,0,0,1,1,2520,679,2025,2704
7,2528,1,0,0,1,1,2528,12166,1,12167
7,2528,1331,0,0,1,1,2528,2765,1331,4096
7,2530,297,0,0,1,1,2530,3703,297,4000
7,2530,360,0,0,1,1,2530,3773,1080,4853
7,2530,1125,0,0,1,1,2530,7889,3375,11264
7,2538,1000,0,0,1,1,2538,3969,2000,5969
7,2538,2209,0,0,1,1,2538,14175,2209,16384
7,2542,1681,0,0,1,1,2542,5103,1681,6784
7,2548,128,0,0,1,1,2548,3969,256,4225
7,2548,289,0,0,1,1,2548,11375,289,11664
7,2548,289,0,0,1,1,2548,14336,289,14625
7,2548,289,0,0,1,1,2548,16807,1445,18252
7,2548,625,0,0,1,1,2548,20111,625,20736
7,2550,2,0,0,1,1,2550,24563,2,24565
7,2550,9,0,0,1,1,2550,3500,9,3509
7,2550,16,0,0,1,1,2550,6545,16,6561
7,2550,25,0,0,1,1,2550,14616,25,14641
7,2550,58,0,0,1,1,2550,9317,58,9375
7,2550,81,0,0,1,1,2550,20944,81,21025
7,2550,144,0,0,1,1,2550,3773,432,4205
7,2550,240,0,0,1,1,2550,14161,480,14641
7,2550,289,0,0,1,1,2550,3773,867,4640
7,2550,319,0,0,1,1,2550,16065,319,16384
7,2550,648,0,0,1,1,2550,5929,1296,7225
7,2550,928,0,0,1,1,2550,1323,1856,3179
7,2550,1024,0,0,1,1,2550,6545,1024,7569
7,2550,1276,0,0,1,1,2550,49,2552,2601
7,2550,1782,0,0,1,1,2550,20825,3564,24389
7,2550,2349,0,0,1,1,2550,2975,2349,5324
7,2560,61,0,0,1,1,2560,3584,61,3645
7,2578,1075,0,0,1,1,2578,15309,1075,16384
7,2580,1075,0,0,1,1,2580,15309,1075,16384
7,2584,1,0,0,1,1,2584,5488,3,5491
7,2584,729,0,0,1,1,2584,6517,2187,8704
7,2584,2432,0,0,1,1,2584,49,4864,4913
7,2596,1,0,0,1,1,2596,3773,3,3776
7,2596,1,0,0,1,1,2596,14336,1,14337
7,2598,1,0,0,1,1,2598,4095,1,4096
7,2598,3,0,0,1,1,2598,10976,9,10985
7,2598,169,0,0,1,1,2598,3031,169,3200
7,2598,325,0,0,1,1,2598,16807,1625,18432
7,2610,216,0,0,1,1,2610,2401,864,3265
7,2616,68,0,0,1,1,2616,2401,272,2673
7,2620,23,0,0,1,1,2620,4585,23,4608
7,2620,32,0,0,1,1,2620,4585,32,4617
7,2620,128,0,0,1,1,2620,16905,256,17161
7,2620,361,0,0,1,1,2620,16800,361,17161
7,2620,1600,0,0,1,1,2620,49,3200,3249
