U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,121539,1029,0,0,1,1,121539,1858378,1029,1859407
2,121539,24057,0,0,1,1,121539,98552,72171,170723
2,121548,2,0,0,2,1,121548,418176,7,418183
2,121548,4,0,0,4,1,121548,418176,7,418183
2,121563,78125,0,0,1,1,121563,538002,78125,616127
2,121581,16807,0,0,1,1,121581,12672,117649,130321
2,121599,10443,0,0,1,1,121599,142438,10443,152881
2,121665,105625,0,0,1,1,121665,33614,105625,139239
2,121693,1,0,0,1,1,121693,208494,1,208495
2,121693,1,0,0,1,1,121693,399854,1,399855
2,121693,1,0,0,1,1,121693,1484374,1,1484375
2,121693,1,0,0,2,1,121693,202124,1,202125
2,121693,3,0,0,1,1,121693,1226222,3,1226225
2,121693,5,0,0,1,1,121693,150898,5,150903
2,121693,5,0,0,1,1,121693,171166,5,171171
2,121693,5,0,0,1,1,121693,184832,45,184877
2,121693,5,0,0,1,1,121693,528138,5,528143
2,121693,5,0,0,1,1,121693,658464,25,658489
2,121693,7,0,0,1,1,121693,1920672,35,1920707
2,121693,11,0,0,2,1,121693,694564,11,694575
2,121693,13,0,0,1,1,121693,151250,13,151263
2,121693,13,0,0,1,1,121693,317262,13,317275
2,121693,21,0,0,1,1,121693,409310,21,409331
2,121693,23,0,0,1,1,121693,4333736,69,4333805
2,121693,23,0,0,2,1,121693,124852,23,124875
2,121693,23,0,0,2,1,121693,147852,23,147875
2,121693,25,0,0,1,1,121693,124384,125,124509
2,121693,25,0,0,1,1,121693,654368,125,654493
2,121693,27,0,0,1,1,121693,713944,81,714025
2,121693,35,0,0,1,1,121693,147706,35,147741
2,121693,35,0,0,1,1,121693,2613754,35,2613789
2,121693,37,0,0,1,1,121693,123786,37,123823
2,121693,37,0,0,1,1,121693,2358774,37,2358811
2,121693,37,0,0,2,1,121693,1413980,37,1414017
2,121693,49,0,0,1,1,121693,209952,245,210197
2,121693,55,0,0,1,1,121693,124384,275,124659
2,121693,81,0,0,1,1,121693,195200,567,195767
2,121693,91,0,0,1,1,121693,1771470,91,1771561
2,121693,121,0,0,1,1,121693,136890,121,137011
2,121693,121,0,0,1,1,121693,533750,121,533871
2,121693,125,0,0,1,1,121693,1001376,625,1002001
2,121693,169,0,0,1,1,121693,186050,169,186219
2,121693,207,0,0,1,1,121693,1229312,1863,1231175
2,121693,225,0,0,1,1,121693,130438,225,130663
2,121693,243,0,0,1,1,121693,1472000,2187,1474187
2,121693,253,0,0,1,1,121693,1024974,253,1025227
2,121693,253,0,0,1,1,121693,2368000,2277,2370277
2,121693,297,0,0,1,1,121693,911950,297,912247
2,121693,343,0,0,1,1,121693,151250,343,151593
2,121693,343,0,0,1,1,121693,406250,343,406593
2,121693,343,0,0,1,1,121693,1124352,3773,1128125
2,121693,361,0,0,1,1,121693,204974,361,205335
2,121693,361,0,0,1,1,121693,485514,361,485875
2,121693,407,0,0,2,1,121693,356668,407,357075
2,121693,427,0,0,1,1,121693,303104,5551,308655
2,121693,437,0,0,1,1,121693,198616,1311,199927
2,121693,475,0,0,1,1,121693,162578,475,163053
2,121693,529,0,0,1,1,121693,153846,529,154375
2,121693,539,0,0,1,1,121693,170586,539,171125
2,121693,555,0,0,1,1,121693,228488,1665,230153
2,121693,621,0,0,1,1,121693,752950,621,753571
2,121693,637,0,0,1,1,121693,371250,637,371887
2,121693,665,0,0,1,1,121693,151294,665,151959
2,121693,665,0,0,1,1,121693,354294,665,354959
2,121693,847,0,0,1,1,121693,211250,847,212097
2,121693,847,0,0,1,1,121693,1709696,5929,1715625
2,121693,851,0,0,1,1,121693,2210274,851,2211125
2,121693,891,0,0,1,1,121693,125000,2673,127673
2,121693,1083,0,0,1,1,121693,179080,3249,182329
2,121693,1083,0,0,1,1,121693,205942,1083,207025
2,121693,1089,0,0,1,1,121693,156250,1089,157339
2,121693,1127,0,0,1,1,121693,303918,1127,305045
2,121693,1159,0,0,1,1,121693,132678,1159,133837
2,121693,1159,0,0,1,1,121693,646866,1159,648025
2,121693,1159,0,0,1,1,121693,1599066,1159,1600225
