U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
12,4068,1250,3125,0,1,1,4068,1056,3125,4181
12,4088,250,625,0,1,1,4088,4704,625,5329
12,4123,343,343,0,1,1,4123,11532,343,11875
12,4163,245,35,0,1,1,4163,8748,245,8993
12,4233,85,17,0,1,1,4233,6804,85,6889
12,4235,55,11,0,1,1,4235,6804,55,6859
12,4268,2,5,0,1,1,4268,9312,5,9317
12,4277,47,47,0,1,1,4277,26364,47,26411
12,4303,125,25,0,1,1,4303,6804,125,6929
12,4340,310,775,0,1,1,4340,16032,775,16807
12,4368,910,455,0,1,1,4368,7776,2275,10051
12,4405,2197,2197,0,1,1,4405,10572,2197,12769
12,4433,341,341,0,1,1,4433,10644,341,10985
12,4585,1,1,0,2,1,4585,18864,1,18865
12,4613,1,1,0,2,1,4613,5040,1,5041
12,4653,55,11,0,1,1,4653,6804,55,6859
12,4771,1849,1849,0,1,1,4771,4404,1849,6253
12,4795,125,25,0,1,1,4795,6804,125,6929
12,4805,961,961,0,2,1,4805,13680,961,14641
12,4823,2509,2509,0,1,1,4823,4116,2509,6625
12,4848,970,485,0,1,1,4848,7776,2425,10201
12,4895,1,1,0,2,1,4895,7920,1,7921
12,4897,4897,4897,0,2,1,4897,144,4897,5041
12,4928,14,35,0,2,1,4928,9216,35,9251
12,4928,242,121,0,1,1,4928,7776,605,8381
12,4940,490,1715,0,1,1,4940,4992,1715,6707
