U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
5,9004,6241,0,0,1,1,9004,11255,6241,17496
5,9006,6241,0,0,1,1,9006,34295,6241,40536
5,9016,1,0,0,1,1,9016,25920,1,25921
5,9016,3,0,0,1,1,9016,19205,3,19208
5,9016,4096,0,0,1,1,9016,8575,8192,16767
5,9022,169,0,0,1,1,9022,10935,169,11104
5,9028,43,0,0,1,1,9028,18605,43,18648
5,9042,7,0,0,1,1,9042,20570,7,20577
5,9042,17,0,0,1,1,9042,10395,17,10412
5,9042,17,0,0,1,1,9042,68590,17,68607
5,9042,19,0,0,1,1,9042,11645,19,11664
5,9042,49,0,0,1,1,9042,16335,49,16384
5,9042,72,0,0,1,1,9042,65075,144,65219
5,9042,99,0,0,1,1,9042,83125,396,83521
5,9042,137,0,0,1,1,9042,9180,137,9317
5,9042,137,0,0,1,1,9042,19855,137,19992
5,9042,137,0,0,1,1,9042,132055,137,132192
5,9042,137,0,0,5,1,9042,25000,137,25137
5,9042,272,0,0,1,1,9042,18225,544,18769
5,9042,289,0,0,1,1,9042,10260,289,10549
5,9042,289,0,0,1,1,9042,18480,289,18769
5,9042,297,0,0,1,1,9042,10115,297,10412
5,9042,512,0,0,1,1,9042,16065,512,16577
5,9042,722,0,0,1,1,9042,17325,1444,18769
5,9042,722,0,0,1,1,9042,40095,722,40817
5,9042,912,0,0,1,1,9042,15895,912,16807
5,9042,1024,0,0,1,1,9042,60025,2048,62073
5,9042,2187,0,0,1,1,9042,24565,2187,26752
5,9042,2312,0,0,1,1,9042,113025,4624,117649
5,9042,2329,0,0,1,1,9042,11495,2329,13824
5,9042,2329,0,0,1,1,9042,15360,2329,17689
5,9042,2432,0,0,1,1,9042,6885,2432,9317
5,9042,2744,0,0,1,1,9042,8075,5488,13563
5,9042,3179,0,0,1,1,9042,875,9537,10412
5,9042,3264,0,0,1,1,9042,30625,13056,43681
5,9042,3267,0,0,1,1,9042,40375,9801,50176
5,9042,3584,0,0,1,1,9042,5225,7168,12393
5,9042,3872,0,0,1,1,9042,11025,7744,18769
5,9042,4617,0,0,1,1,9042,17125,13851,30976
5,9042,5049,0,0,1,1,9042,13720,5049,18769
5,9042,5632,0,0,1,1,9042,32805,5632,38437
5,9042,6137,0,0,1,1,9042,17920,6137,24057
5,9042,6137,0,0,1,1,9042,8000,18411,26411
5,9042,6859,0,0,1,1,9042,5120,6859,11979
5,9042,6859,0,0,1,1,9042,1375,20577,21952
5,9042,6859,0,0,1,1,9042,117045,6859,123904
5,9042,8192,0,0,1,1,9042,5225,16384,21609
5,9072,1024,0,0,1,1,9072,78125,7168,85293
5,9076,5696,0,0,1,1,9076,625,22784,23409
5,9084,49,0,0,1,1,9084,16335,49,16384
5,9084,176,0,0,1,1,9084,30625,704,31329
5,9084,6561,0,0,1,1,9084,6655,6561,13216
5,9100,7,0,0,1,1,9100,50625,28,50653
5,9100,832,0,0,1,1,9100,10935,832,11767
5,9106,3,0,0,1,1,9106,64000,9,64009
5,9106,841,0,0,1,1,9106,10935,841,11776
5,9106,841,0,0,1,1,9106,38880,841,39721
5,9106,4553,0,0,1,1,9106,10935,4553,15488
5,9108,3,0,0,1,1,9108,64000,9,64009
5,9112,2,0,0,1,1,9112,10625,8,10633
5,9112,32,0,0,1,1,9112,30625,128,30753
5,9112,67,0,0,1,1,9112,16740,67,16807
5,9112,867,0,0,1,1,9112,8375,2601,10976
5,9112,2499,0,0,1,1,9112,8375,7497,15872
5,9114,1,0,0,1,1,9114,46655,1,46656
5,9114,16,0,0,1,1,9114,9245,16,9261
5,9114,31,0,0,1,1,9114,20480,31,20511
5,9114,301,0,0,1,1,9114,10935,301,11236
5,9114,729,0,0,1,1,9114,26875,2916,29791
5,9114,961,0,0,1,1,9114,9245,961,10206
5,9114,961,0,0,1,1,9114,15680,961,16641
5,9114,1701,0,0,1,1,9114,28090,1701,29791
5,9114,2279,0,0,1,1,9114,6075,4558,10633
5,9114,4096,0,0,1,1,9114,73745,4096,77841
5,9118,1083,0,0,1,1,9118,47045,1083,48128
5,9126,1,0,0,1,1,9126,39935,1,39936
5,9126,3,0,0,1,1,9126,20375,9,20384
5,9126,18,0,0,1,1,9126,28525,36,28561
5,9126,163,0,0,1,1,9126,12005,163,12168
5,9126,6561,0,0,1,1,9126,76895,6561,83456
5,9142,84,0,0,1,1,9142,15625,504,16129
5,9150,2187,0,0,1,1,9150,22000,6561,28561
5,9154,1,0,0,1,1,9154,25920,1,25921
5,9154,9,0,0,1,1,9154,12535,9,12544
5,9154,436,0,0,1,1,9154,9315,436,9751
5,9154,436,0,0,1,1,9154,14375,1744,16119
5,9154,1791,0,0,1,1,9154,13225,3582,16807
5,9154,3584,0,0,1,1,9154,12535,3584,16119
5,9154,4096,0,0,1,1,9154,8575,8192,16767
5,9156,8,0,0,1,1,9156,11875,32,11907
5,9156,361,0,0,1,1,9156,11520,361,11881
5,9156,6561,0,0,1,1,9156,5320,6561,11881
5,9162,5832,0,0,1,1,9162,12725,11664,24389
5,9168,3,0,0,1,1,9168,16375,9,16384
5,9174,16,0,0,1,1,9174,24025,32,24057
5,9174,139,0,0,1,1,9174,11840,139,11979
5,9174,2294,0,0,1,1,9174,625,9176,9801
5,9176,5648,0,0,1,1,9176,6845,5648,12493
5,9178,2048,0,0,1,1,9178,79425,4096,83521
5,9184,1,0,0,5,1,9184,28125,1,28126
5,9184,41,0,0,1,1,9184,10935,41,10976
5,9184,3321,0,0,1,1,9184,7655,3321,10976
5,9196,1,0,0,1,1,9196,9855,1,9856
5,9196,1,0,0,1,1,9196,10240,1,10241
5,9196,8,0,0,1,1,9196,11875,32,11907
5,9196,146,0,0,1,1,9196,9025,292,9317
5,9196,196,0,0,1,1,9196,78125,1372,79497
5,9198,1168,0,0,1,1,9198,18515,1168,19683
5,9202,107,0,0,1,1,9202,40960,107,41067
5,9210,7,0,0,1,1,9210,11045,7,11052
5,9210,27,0,0,1,1,9210,12005,27,12032
5,9214,1,0,0,1,1,9214,73440,1,73441
5,9238,3,0,0,1,1,9238,18625,9,18634
5,9238,3038,0,0,1,1,9238,3725,6076,9801
5,9238,3968,0,0,1,1,9238,6125,11904,18029
5,9238,4608,0,0,1,1,9238,5425,9216,14641
5,9238,4768,0,0,1,1,9238,6875,19072,25947
5,9240,2187,0,0,1,1,9240,67375,6561,73936
5,9246,2116,0,0,1,1,9246,81405,2116,83521
5,9256,81,0,0,1,1,9256,28480,81,28561
5,9270,1952,0,0,1,1,9270,11875,7808,19683
5,9280,2,0,0,1,1,9280,9945,2,9947
5,9280,7,0,0,1,1,9280,18785,7,18792
5,9280,2187,0,0,1,1,9280,21970,2187,24157
5,9280,8192,0,0,1,1,9280,1755,8192,9947
5,9282,12,0,0,1,1,9282,26375,36,26411
5,9282,32,0,0,1,1,9282,20825,64,20889
5,9282,49,0,0,1,1,9282,16335,49,16384
5,9282,54,0,0,1,1,9282,10285,54,10339
5,9282,99,0,0,1,1,9282,10240,99,10339
5,9282,187,0,0,1,1,9282,28000,561,28561
5,9282,187,0,0,1,1,9282,28485,187,28672
5,9282,289,0,0,1,1,9282,20160,289,20449
5,9282,289,0,0,1,1,9282,24375,1156,25531
5,9282,512,0,0,1,1,9282,58025,1024,59049
5,9282,1024,0,0,1,1,9282,13715,1024,14739
5,9282,1024,0,0,1,1,9282,78125,7168,85293
5,9282,1377,0,0,1,1,9282,13715,1377,15092
5,9282,2187,0,0,1,1,9282,22000,6561,28561
5,9282,2197,0,0,1,1,9282,6125,6591,12716
5,9282,2312,0,0,1,1,9282,15825,4624,20449
5,9282,3179,0,0,1,1,9282,4375,12716,17091
5,9282,3587,0,0,1,1,9282,250,10761,11011
5,9282,3587,0,0,1,1,9282,8320,3587,11907
5,9282,3587,0,0,1,1,9282,20580,3587,24167
5,9282,4732,0,0,1,1,9282,5275,9464,14739
5,9282,5202,0,0,1,1,9282,11605,5202,16807
5,9282,5632,0,0,1,1,9282,27625,16896,44521
5,9282,7174,0,0,1,1,9282,29575,14348,43923
5,9282,7744,0,0,1,1,9282,53235,7744,60979
5,9282,8019,0,0,1,1,9282,1445,8019,9464
5,9282,8192,0,0,1,1,9282,71825,16384,88209
5,9282,8262,0,0,1,1,9282,1055,8262,9317
5,9282,8262,0,0,1,1,9282,1625,24786,26411
5,9282,8704,0,0,1,1,9282,2275,17408,19683
5,9294,1,0,0,1,1,9294,137780,1,137781
5,9294,189,0,0,1,1,9294,128000,567,128567
5,9306,143,0,0,1,1,9306,103680,143,103823
5,9306,4888,0,0,1,1,9306,25,9776,9801
5,9306,5408,0,0,1,1,9306,98415,5408,103823
5,9310,97,0,0,1,1,9310,20480,97,20577
5,9310,192,0,0,1,1,9310,9025,384,9409
5,9310,4617,0,0,1,1,9310,175,9234,9409
5,9316,1,0,0,1,1,9316,18495,1,18496
5,9322,7,0,0,1,1,9322,50625,28,50653
