U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,111505,3845,0,0,1,1,111505,126846,3845,130691
2,111525,41067,0,0,1,1,111525,156250,41067,197317
2,111525,46875,0,0,1,1,111525,16928,234375,251303
2,111545,2317,0,0,1,1,111545,101984,11585,113569
2,111585,1,0,0,4,1,111585,117648,1,117649
2,111585,129,0,0,1,1,111585,302750,129,302879
2,111585,108125,0,0,1,1,111585,163296,540625,703921
2,111615,11,0,0,1,1,111615,156250,11,156261
2,111615,55,0,0,1,1,111615,388962,55,389017
2,111615,53217,0,0,1,1,111615,1400,159651,161051
2,111615,107811,0,0,1,1,111615,64000,970299,1034299
2,111655,63,0,0,1,1,111655,4489216,945,4490161
2,111655,163,0,0,2,1,111655,131220,163,131383
2,111655,60025,0,0,1,1,111655,864,300125,300989
2,111685,1893,0,0,1,1,111685,178696,5679,184375
2,111693,37231,0,0,1,1,111693,2848,186155,189003
2,111703,3019,0,0,2,1,111703,148940,3019,151959
2,111725,41,0,0,1,1,111725,166334,41,166375
2,111755,103243,0,0,1,1,111755,581950,103243,685193
2,111775,69169,0,0,1,1,111775,744736,345845,1090581
2,111775,87579,0,0,1,1,111775,2888,262737,265625
2,111811,3,0,0,1,1,111811,207646,3,207649
2,111813,1,0,0,2,1,111813,267500,1,267501
2,111813,3,0,0,4,1,111813,495616,9,495625
2,111813,13,0,0,8,1,111813,186624,13,186637
2,111813,125,0,0,1,1,111813,489632,625,490257
2,111813,169,0,0,1,1,111813,186050,169,186219
2,111813,475,0,0,1,1,111813,266814,475,267289
2,111813,793,0,0,1,1,111813,155648,10309,165957
2,111813,893,0,0,1,1,111813,140800,8037,148837
2,111813,1521,0,0,1,1,111813,231800,4563,236363
2,111813,2187,0,0,1,1,111813,141398,2187,143585
2,111813,3375,0,0,1,1,111813,219488,16875,236363
2,111813,6345,0,0,1,1,111813,73216,57105,130321
2,111813,19683,0,0,1,1,111813,110638,19683,130321
2,111813,26001,0,0,1,1,111813,33280,234009,267289
2,111813,28431,0,0,1,1,111813,198550,28431,226981
2,111813,37271,0,0,4,1,111813,109744,37271,147015
2,111813,41877,0,0,1,1,111813,37544,125631,163175
2,111813,43923,0,0,1,1,111813,376,131769,132145
2,111813,45125,0,0,1,1,111813,4557344,225625,4782969
2,111813,58743,0,0,1,1,111813,376,176229,176605
2,111813,59049,0,0,1,1,111813,2513368,177147,2690515
2,111813,66975,0,0,1,1,111813,81862,66975,148837
2,111813,93025,0,0,1,1,111813,19646,93025,112671
2,111835,1,0,0,1,1,111835,492074,1,492075
2,111870,10170,0,0,2,1,111870,753664,76275,829939
2,111870,20340,0,0,4,1,111870,753664,76275,829939
2,111909,6561,0,0,1,1,111909,116224,59049,175273
2,111909,7203,0,0,1,1,111909,381814,7203,389017
2,111923,3481,0,0,1,1,111923,734410,3481,737891
2,111943,3,0,0,1,1,111943,192712,9,192721
2,111943,59319,0,0,1,1,111943,1360538,59319,1419857
2,111967,19,0,0,1,1,111967,179114,19,179133
2,111973,1,0,0,8,1,111973,186624,1,186625
2,111975,1,0,0,8,1,111975,186624,1,186625
2,111985,243,0,0,1,1,111985,559682,243,559925
2,111993,15625,0,0,1,1,111993,275562,15625,291187
