U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,12015,9,0,0,8,1,12015,15616,9,15625
2,12025,13,0,0,4,1,12025,50640,13,50653
2,12025,125,0,0,1,1,12025,89042,125,89167
2,12025,3249,0,0,1,1,12025,285610,3249,288859
2,12033,1,0,0,1,1,12033,33614,1,33615
2,12033,1,0,0,2,1,12033,137780,1,137781
2,12045,55,0,0,1,1,12045,388962,55,389017
2,12045,81,0,0,1,1,12045,42632,243,42875
2,12045,2401,0,0,1,1,12045,31974,2401,34375
2,12045,2835,0,0,1,1,12045,117128,8505,125633
2,12045,6561,0,0,1,1,12045,392,19683,20075
2,12073,45,0,0,1,1,12073,386336,225,386561
2,12073,5589,0,0,1,1,12073,40,16767,16807
2,12073,12005,0,0,1,1,12073,162,12005,12167
2,12073,12073,0,0,1,1,12073,4802,12073,16875
2,12075,25,0,0,2,1,12075,50176,125,50301
2,12075,3125,0,0,1,1,12075,7432,9375,16807
2,12075,5589,0,0,1,1,12075,40,16767,16807
2,12075,9315,0,0,1,1,12075,17576,27945,45521
2,12075,12005,0,0,1,1,12075,162,12005,12167
2,12087,1,0,0,2,1,12087,12716,1,12717
2,12087,6241,0,0,1,1,12087,49298,6241,55539
2,12093,1,0,0,2,1,12093,32804,1,32805
2,12093,139,0,0,1,1,12093,20886,139,21025
2,12093,6561,0,0,1,1,12093,472,19683,20155
2,12103,245,0,0,1,1,12103,71136,1225,72361
2,12103,247,0,0,4,1,12103,30128,247,30375
2,12103,625,0,0,1,1,12103,42336,3125,45461
2,12103,729,0,0,1,1,12103,23750,729,24479
2,12103,2401,0,0,1,1,12103,3200,16807,20007
2,12103,6517,0,0,1,1,12103,281216,45619,326835
2,12103,6859,0,0,1,1,12103,8450,6859,15309
2,12115,2187,0,0,1,1,12115,512,19683,20195
2,12121,31,0,0,2,1,12121,19652,31,19683
2,12129,13,0,0,1,1,12129,16794,13,16807
2,12135,1,0,0,2,1,12135,101124,1,101125
2,12139,361,0,0,1,1,12139,36352,3249,39601
2,12153,117,0,0,1,1,12153,68750,117,68867
2,12153,289,0,0,1,1,12153,32408,867,33275
2,12153,325,0,0,1,1,12153,42592,1625,44217
2,12205,2441,0,0,1,1,12205,156250,2441,158691
2,12210,222,0,0,2,1,12210,14792,333,15125
2,12213,9,0,0,1,1,12213,80000,63,80063
2,12213,3125,0,0,1,1,12213,43424,15625,59049
2,12213,3703,0,0,1,1,12213,118098,3703,121801
2,12213,4779,0,0,1,1,12213,1288,14337,15625
2,12213,4779,0,0,1,1,12213,44672,33453,78125
2,12213,5589,0,0,1,1,12213,40,16767,16807
2,12220,10,0,0,2,1,12220,70688,25,70713
2,12220,20,0,0,4,1,12220,70688,25,70713
2,12243,5,0,0,1,1,12243,101866,5,101871
2,12243,11,0,0,8,1,12243,12544,11,12555
