U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,52525,243,0,0,1,1,52525,72962,243,73205
2,52525,1331,0,0,1,1,52525,156250,1331,157581
2,52533,19,0,0,1,1,52533,57344,247,57591
2,52533,375,0,0,1,1,52533,986078,375,986453
2,52533,3871,0,0,1,1,52533,197730,3871,201601
2,52533,6125,0,0,1,1,52533,199712,30625,230337
2,52533,11225,0,0,1,1,52533,2528,56125,58653
2,52533,14079,0,0,1,1,52533,57472,98553,156025
2,52533,18225,0,0,1,1,52533,70942,18225,89167
2,52533,19683,0,0,1,1,52533,1960,59049,61009
2,52533,19773,0,0,1,1,52533,56,59319,59375
2,52533,32851,0,0,1,1,52533,168750,32851,201601
2,52545,5,0,0,1,1,52545,140454,5,140459
2,52545,339,0,0,16,1,52545,65536,339,65875
2,52545,891,0,0,1,1,52545,57856,8019,65875
2,52545,1921,0,0,1,1,52545,70250,1921,72171
2,52545,7587,0,0,1,1,52545,468512,37935,506447
2,52545,19683,0,0,1,1,52545,2560,177147,179707
2,52545,52545,0,0,8,1,52545,30976,52545,83521
2,52570,14,0,0,2,1,52570,78104,21,78125
2,52575,1,0,0,2,1,52575,777924,1,777925
2,52575,3,0,0,2,1,52575,87616,9,87625
2,52575,5887,0,0,1,1,52575,485514,5887,491401
2,52578,2,0,0,2,1,52578,64000,9,64009
2,52578,4,0,0,4,1,52578,64000,9,64009
2,52578,8,0,0,8,1,52578,64000,9,64009
2,52603,3087,0,0,1,1,52603,205000,9261,214261
2,52633,21,0,0,1,1,52633,52736,189,52925
2,52633,55,0,0,1,1,52633,388962,55,389017
2,52633,103,0,0,1,1,52633,52822,103,52925
2,52633,297,0,0,1,1,52633,2508800,3267,2512067
2,52633,511,0,0,1,1,52633,101250,511,101761
2,52633,511,0,0,1,1,52633,263680,4599,268279
2,52633,927,0,0,1,1,52633,77198,927,78125
2,52633,6561,0,0,1,1,52633,42632,19683,62315
2,52633,7519,0,0,1,1,52633,15488,52633,68121
2,52633,10585,0,0,1,1,52633,2592,52925,55517
2,52633,24389,0,0,1,1,52633,1152,170723,171875
2,52633,26411,0,0,1,1,52633,281250,26411,307661
2,52633,27783,0,0,1,1,52633,2048,305613,307661
2,52633,49275,0,0,1,1,52633,928,246375,247303
2,52635,1,0,0,2,1,52635,72500,1,72501
2,52645,625,0,0,1,1,52645,80224,3125,83349
2,52645,15625,0,0,1,1,52645,128,109375,109503
2,52647,8829,0,0,1,1,52647,97336,26487,123823
2,52647,19683,0,0,1,1,52647,24472,59049,83521
2,52668,2,0,0,2,1,52668,64000,9,64009
2,52668,4,0,0,4,1,52668,64000,9,64009
2,52668,8,0,0,8,1,52668,64000,9,64009
2,52668,22,0,0,2,1,52668,235520,121,235641
2,52668,44,0,0,4,1,52668,235520,121,235641
2,52668,88,0,0,8,1,52668,235520,121,235641
2,52675,1029,0,0,1,1,52675,236672,7203,243875
2,52675,1849,0,0,1,1,52675,93750,1849,95599
2,52687,9,0,0,1,1,52687,205352,27,205379
2,52687,47,0,0,1,1,52687,404352,329,404681
2,52687,81,0,0,1,1,52687,260662,81,260743
2,52687,243,0,0,1,1,52687,54872,729,55601
