U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
4,7003,2209,0,0,1,1,7003,1024,11045,12069
4,7005,15,0,0,1,1,7005,78848,75,78923
4,7005,169,0,0,1,1,7005,56000,507,56507
4,7005,467,0,0,2,1,7005,11440,467,11907
4,7005,1331,0,0,1,1,7005,9604,1331,10935
4,7005,3267,0,0,1,1,7005,5824,9801,15625
4,7033,4489,0,0,1,1,7033,10820,4489,15309
4,7035,67,0,0,1,1,7035,16740,67,16807
4,7035,227,0,0,1,1,7035,26908,227,27135
4,7038,2,0,0,1,1,7038,64000,9,64009
4,7038,4,0,0,2,1,7038,64000,9,64009
4,7038,2662,0,0,1,1,7038,5000,3993,8993
4,7047,1,0,0,2,1,7047,41552,1,41553
4,7047,81,0,0,1,1,7047,10388,81,10469
4,7063,4725,0,0,1,1,7063,1024,23625,24649
4,7068,250,0,0,1,1,7068,32768,1875,34643
4,7068,4750,0,0,1,1,7068,32,11875,11907
4,7075,6125,0,0,1,1,7075,82944,30625,113569
4,7087,6341,0,0,1,1,7087,27436,6341,33777
4,7093,11,0,0,1,1,7093,41984,55,42039
4,7093,1763,0,0,1,1,7093,7612,1763,9375
4,7093,5125,0,0,1,1,7093,5324,5125,10449
4,7095,5805,0,0,1,1,7095,8836,5805,14641
4,7098,26,0,0,1,1,7098,25088,117,25205
4,7098,52,0,0,2,1,7098,25088,117,25205
4,7098,104,0,0,4,1,7098,25088,117,25205
4,7098,182,0,0,1,1,7098,8192,1183,9375
4,7098,364,0,0,2,1,7098,8192,1183,9375
4,7098,486,0,0,1,1,7098,27832,729,28561
4,7098,728,0,0,4,1,7098,8192,1183,9375
4,7098,1278,0,0,1,1,7098,19208,1917,21125
4,7105,1,0,0,4,1,7105,8960,1,8961
4,7105,25,0,0,1,1,7105,50176,125,50301
4,7105,29,0,0,1,1,7105,10580,29,10609
4,7105,529,0,0,1,1,7105,24500,529,25029
4,7105,1225,0,0,1,1,7105,9216,6125,15341
4,7105,2523,0,0,1,1,7105,320,7569,7889
4,7110,50,0,0,1,1,7110,10112,175,10287
4,7117,1331,0,0,1,1,7117,51076,1331,52407
4,7123,419,0,0,1,1,7123,58956,419,59375
4,7128,2,0,0,1,1,7128,64000,9,64009
4,7128,4,0,0,2,1,7128,64000,9,64009
4,7128,5022,0,0,1,1,7128,11776,22599,34375
4,7138,2,0,0,1,1,7138,10368,7,10375
4,7138,4,0,0,2,1,7138,10368,7,10375
4,7138,4374,0,0,1,1,7138,664,6561,7225
4,7159,7159,0,0,1,1,7159,44,7159,7203
4,7161,3,0,0,1,1,7161,26068,3,26071
4,7161,3,0,0,2,1,7161,15376,3,15379
4,7161,7,0,0,1,1,7161,15972,7,15979
4,7161,7,0,0,1,1,7161,18252,7,18259
4,7161,13,0,0,1,1,7161,26244,13,26257
4,7161,29,0,0,1,1,7161,9604,29,9633
4,7161,117,0,0,1,1,7161,25172,117,25289
4,7161,133,0,0,1,1,7161,7436,133,7569
4,7161,133,0,0,1,1,7161,14508,133,14641
4,7161,143,0,0,1,1,7161,9604,143,9747
4,7161,1653,0,0,1,1,7161,26908,1653,28561
4,7161,2187,0,0,1,1,7161,13888,6561,20449
4,7161,2187,0,0,1,1,7161,39556,2187,41743
4,7161,2299,0,0,1,1,7161,14508,2299,16807
4,7161,2401,0,0,1,1,7161,10092,2401,12493
4,7161,2511,0,0,1,1,7161,7436,2511,9947
4,7161,3267,0,0,1,1,7161,832,9801,10633
4,7161,6561,0,0,1,1,7161,64,19683,19747
4,7161,6859,0,0,1,1,7161,22932,6859,29791
4,7163,1433,0,0,1,1,7163,9500,1433,10933
4,7180,4750,0,0,1,1,7180,32,11875,11907
4,7183,7183,0,0,1,1,7183,12500,7183,19683
4,7189,1,0,0,1,1,7189,31212,1,31213
4,7189,2401,0,0,1,1,7189,78732,2401,81133
4,7203,1,0,0,2,1,7203,18864,1,18865
4,7203,1331,0,0,1,1,7203,9604,1331,10935
4,7203,2401,0,0,4,1,7203,33536,2401,35937
4,7215,5,0,0,4,1,7215,9472,5,9477
4,7215,625,0,0,1,1,7215,10816,1875,12691
4,7215,1183,0,0,1,1,7215,18500,1183,19683
4,7225,85,0,0,1,1,7225,8748,85,8833
4,7230,50,0,0,1,1,7230,57856,225,58081
4,7243,25,0,0,1,1,7243,50176,125,50301
4,7245,25,0,0,1,1,7245,50176,125,50301
4,7245,4761,0,0,1,1,7245,21952,14283,36235
4,7255,1451,0,0,1,1,7255,13924,1451,15375
4,7257,343,0,0,1,1,7257,14396,343,14739
4,7275,25,0,0,2,1,7275,34992,25,35017
4,7278,182,0,0,1,1,7278,8192,1183,9375
4,7285,35,0,0,1,1,7285,103788,35,103823
4,7285,343,0,0,1,1,7285,81920,2401,84321
4,7285,347,0,0,1,1,7285,112500,347,112847
4,7291,121,0,0,1,1,7291,19652,121,19773
4,7293,121,0,0,1,1,7293,19652,121,19773
4,7293,1275,0,0,1,1,7293,10816,3825,14641
4,7293,3179,0,0,1,1,7293,3072,15895,18967
4,7308,6,0,0,1,1,7308,14848,27,14875
4,7308,12,0,0,2,1,7308,14848,27,14875
4,7308,24,0,0,4,1,7308,14848,27,14875
4,7308,98,0,0,1,1,7308,10880,343,11223
4,7308,1682,0,0,1,1,7308,110080,7569,117649
4,7308,2494,0,0,1,1,7308,1568,6235,7803
4,7308,4802,0,0,1,1,7308,12384,12005,24389
4,7315,81,0,0,1,1,7315,11924,81,12005
4,7315,1331,0,0,1,1,7315,9604,1331,10935
4,7315,2187,0,0,1,1,7315,66880,6561,73441
4,7315,2375,0,0,1,1,7315,9604,2375,11979
