U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,29503,1,0,0,1,1,29503,175616,9,175625
2,29505,1,0,0,1,1,29505,175616,9,175625
2,29505,35,0,0,1,1,29505,59014,35,59049
2,29533,15625,0,0,1,1,29533,5728,78125,83853
2,29539,1,0,0,1,1,29539,49922,1,49923
2,29545,1,0,0,2,1,29545,83348,1,83349
2,29545,729,0,0,1,1,29545,44890,729,45619
2,29545,4617,0,0,1,1,29545,156250,4617,160867
2,29559,1593,0,0,1,1,29559,20992,14337,35329
2,29563,37,0,0,2,1,29563,44180,37,44217
2,29563,19683,0,0,1,1,29563,62050,19683,81733
2,29583,14013,0,0,1,1,29583,376360,42039,418399
2,29583,17751,0,0,1,1,29583,54872,53253,108125
2,29599,121,0,0,1,1,29599,59198,121,59319
2,29599,29599,0,0,1,1,29599,1014,29599,30613
2,29601,637,0,0,1,1,29601,67712,4459,72171
2,29601,26411,0,0,1,1,29601,28566,26411,54977
2,29605,31,0,0,1,1,29605,36450,31,36481
2,29605,22599,0,0,1,1,29605,8,67797,67805
2,29625,3,0,0,2,1,29625,146068,3,146071
2,29625,169,0,0,1,1,29625,79000,507,79507
2,29643,41,0,0,2,1,29643,78084,41,78125
2,29665,1,0,0,2,1,29665,414612,1,414613
2,29665,17,0,0,2,1,29665,77500,17,77517
2,29665,349,0,0,1,1,29665,38250,349,38599
2,29665,2475,0,0,1,1,29665,114376,7425,121801
2,29665,2673,0,0,1,1,29665,181250,2673,183923
2,29665,11979,0,0,1,1,29665,7688,35937,43625
2,29665,19683,0,0,1,1,29665,2560,177147,179707
2,29665,19965,0,0,1,1,29665,9826,19965,29791
2,29665,21025,0,0,1,1,29665,243602,21025,264627
2,29689,2699,0,0,4,1,29689,158352,2699,161051
2,29703,3,0,0,1,1,29703,57122,3,57125
2,29707,1,0,0,4,1,29707,237168,1,237169
2,29713,6561,0,0,1,1,29713,88448,45927,134375
2,29727,9909,0,0,2,1,29727,64,29727,29791
2,29733,1,0,0,1,1,29733,116600,3,116603
2,29733,53,0,0,4,1,29733,45072,53,45125
2,29733,1375,0,0,1,1,29733,170272,6875,177147
2,29733,6859,0,0,1,1,29733,253530,6859,260389
2,29733,7825,0,0,1,1,29733,108086,7825,115911
2,29733,14045,0,0,1,1,29733,27744,70225,97969
2,29755,13,0,0,1,1,29755,151250,13,151263
2,29755,125,0,0,1,1,29755,57344,1625,58969
2,29755,351,0,0,1,1,29755,90112,4563,94675
2,29755,541,0,0,1,1,29755,767360,3787,771147
2,29755,1323,0,0,1,1,29755,55000,3969,58969
2,29755,2705,0,0,1,1,29755,632736,13525,646261
2,29755,4869,0,0,1,1,29755,87880,14607,102487
2,29755,6875,0,0,1,1,29755,26624,75625,102249
2,29755,8115,0,0,1,1,29755,42592,40575,83167
2,29755,16023,0,0,1,1,29755,322102,16023,338125
2,29755,29755,0,0,1,1,29755,1458,29755,31213
2,29783,1,0,0,2,1,29783,67228,1,67229
2,29783,12167,0,0,1,1,29783,218750,12167,230917
2,29783,19435,0,0,1,1,29783,10976,97175,108151
2,29783,21025,0,0,1,1,29783,2528,105125,107653
2,29785,15625,0,0,1,1,29785,128,109375,109503
2,29797,16807,0,0,1,1,29797,128,117649,117777
2,29808,2,0,0,2,1,29808,64000,9,64009
2,29808,4,0,0,4,1,29808,64000,9,64009
2,29808,8,0,0,8,1,29808,64000,9,64009
2,29820,142,0,0,2,1,29820,31000,213,31213
2,29853,625,0,0,1,1,29853,354294,625,354919
2,29853,3317,0,0,8,1,29853,87808,3317,91125
2,29853,11449,0,0,1,1,29853,3584,103041,106625
2,29853,16807,0,0,1,1,29853,6824,50421,57245
2,29883,19321,0,0,1,1,29883,16254,19321,35575
2,29890,98,0,0,2,1,29890,33920,343,34263
2,29890,196,0,0,4,1,29890,33920,343,34263
2,29898,2,0,0,2,1,29898,64000,9,64009
2,29898,4,0,0,4,1,29898,64000,9,64009
2,29898,8,0,0,8,1,29898,64000,9,64009
2,29898,66,0,0,2,1,29898,86528,297,86825
2,29898,132,0,0,4,1,29898,86528,297,86825
2,29898,264,0,0,8,1,29898,86528,297,86825
2,29913,3125,0,0,1,1,29913,16992,15625,32617
2,29913,3627,0,0,1,1,29913,74498,3627,78125
2,29923,11709,0,0,1,1,29923,1293824,105381,1399205
2,29923,15625,0,0,1,1,29923,128,109375,109503
2,29925,171,0,0,1,1,29925,59854,171,60025
2,29937,1,0,0,2,1,29937,31212,1,31213
2,29949,67,0,0,1,1,29949,44402,67,44469
2,29965,1,0,0,1,1,29965,35672,3,35675
2,29995,121,0,0,1,1,29995,34280,363,34643
2,29995,125,0,0,1,1,29995,32768,1875,34643
2,29995,3645,0,0,1,1,29995,941192,10935,952127
2,29997,81,0,0,1,1,29997,51712,729,52441
2,59006,2,0,0,2,2,29503,175616,9,175625
2,59010,2,0,0,2,2,29505,175616,9,175625
2,59010,70,0,0,2,2,29505,59014,35,59049
2,59066,31250,0,0,2,2,29533,5728,78125,83853
2,59078,2,0,0,2,2,29539,49922,1,49923
2,59090,2,0,0,4,2,29545,83348,1,83349
2,59090,1458,0,0,2,2,29545,44890,729,45619
2,59090,9234,0,0,2,2,29545,156250,4617,160867
2,59118,3186,0,0,2,2,29559,20992,14337,35329
2,59126,74,0,0,4,2,29563,44180,37,44217
2,59126,39366,0,0,2,2,29563,62050,19683,81733
2,59166,28026,0,0,2,2,29583,376360,42039,418399
2,59166,35502,0,0,2,2,29583,54872,53253,108125
2,59198,242,0,0,2,2,29599,59198,121,59319
2,59198,59198,0,0,2,2,29599,1014,29599,30613
2,59202,1274,0,0,2,2,29601,67712,4459,72171
2,59202,52822,0,0,2,2,29601,28566,26411,54977
2,59210,62,0,0,2,2,29605,36450,31,36481
2,59210,45198,0,0,2,2,29605,8,67797,67805
2,59250,6,0,0,4,2,29625,146068,3,146071
2,59250,338,0,0,2,2,29625,79000,507,79507
2,59286,82,0,0,4,2,29643,78084,41,78125
2,59330,2,0,0,4,2,29665,414612,1,414613
2,59330,34,0,0,4,2,29665,77500,17,77517
2,59330,698,0,0,2,2,29665,38250,349,38599
2,59330,4950,0,0,2,2,29665,114376,7425,121801
2,59330,5346,0,0,2,2,29665,181250,2673,183923
2,59330,23958,0,0,2,2,29665,7688,35937,43625
2,59330,39366,0,0,2,2,29665,2560,177147,179707
2,59330,39930,0,0,2,2,29665,9826,19965,29791
2,59330,42050,0,0,2,2,29665,243602,21025,264627
2,59378,5398,0,0,8,2,29689,158352,2699,161051
