U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
18,2077,2077,2077,0,2,1,2077,324,2077,2401
18,2231,97,97,0,3,1,2231,5832,97,5929
18,2233,343,343,0,1,1,2233,2682,343,3025
18,2275,2197,2197,0,1,1,2275,2178,2197,4375
18,2327,1,1,0,1,1,2327,3042,1,3043
18,2363,1,1,0,1,1,2363,5202,1,5203
18,2405,29,29,0,1,1,2405,3042,29,3071
18,2405,83,83,0,1,1,2405,3042,83,3125
18,2429,539,154,0,1,1,2429,4374,539,4913
18,2489,1,1,0,2,1,2489,6156,1,6157
18,2497,539,154,0,1,1,2497,4374,539,4913
18,2623,25,10,0,1,1,2623,20898,25,20923
18,2695,55,55,0,3,1,2695,5832,55,5887
18,2695,625,625,0,1,1,2695,16182,625,16807
18,2737,539,154,0,1,1,2737,4374,539,4913
18,2875,1,1,0,1,1,2875,3150,1,3151
