U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
4,22009,429,0,0,1,1,22009,48668,429,49097
4,22009,5079,0,0,1,1,22009,9152,15237,24389
4,22015,1,0,0,1,1,22015,142884,1,142885
4,22015,7,0,0,1,1,22015,27380,7,27387
4,22015,729,0,0,1,1,22015,25060,729,25789
4,22015,895,0,0,1,1,22015,331772,895,332667
4,22015,1701,0,0,1,1,22015,30340,1701,32041
4,22015,8575,0,0,1,1,22015,64,25725,25789
4,22015,19869,0,0,1,1,22015,62500,19869,82369
4,22015,21675,0,0,1,1,22015,202612,21675,224287
4,22018,2,0,0,2,1,22018,40000,3,40003
4,22020,9126,0,0,1,1,22020,121000,13689,134689
4,22041,3283,0,0,1,1,22041,26508,3283,29791
4,22057,1,0,0,2,1,22057,117648,1,117649
4,22057,5891,0,0,1,1,22057,27436,5891,33327
4,22058,13450,0,0,1,1,22058,35296,33625,68921
4,22078,17150,0,0,1,1,22078,67712,60025,127737
4,22078,19090,0,0,1,1,22078,288,47725,48013
4,22090,1458,0,0,1,1,22090,24064,6561,30625
4,22113,15625,0,0,1,1,22113,7168,78125,85293
4,22125,1,0,0,1,1,22125,25724,1,25725
4,22125,9,0,0,1,1,22125,69620,9,69629
4,22125,2401,0,0,1,1,22125,25724,2401,28125
4,22125,16807,0,0,1,1,22125,5900,16807,22707
4,22132,4802,0,0,1,1,22132,23936,16807,40743
4,22150,3250,0,0,1,1,22150,23328,8125,31453
4,22152,2106,0,0,1,1,22152,22472,3159,25631
4,22152,16854,0,0,1,1,22152,8,25281,25289
4,22165,55,0,0,1,1,22165,31744,275,32019
4,22176,11942,0,0,1,1,22176,10648,17913,28561
4,22183,493,0,0,1,1,22183,78732,493,79225
4,22195,25,0,0,1,1,22195,50176,125,50301
4,22195,3125,0,0,1,1,22195,48668,3125,51793
4,22195,7245,0,0,1,1,22195,1024,36225,37249
4,22209,27,0,0,1,1,22209,117568,81,117649
4,22209,167,0,0,1,1,22209,26244,167,26411
4,22209,673,0,0,2,1,22209,27216,673,27889
4,22218,2,0,0,1,1,22218,64000,9,64009
4,22218,4,0,0,2,1,22218,64000,9,64009
4,22218,8,0,0,4,1,22218,64000,9,64009
4,22218,126,0,0,1,1,22218,53240,189,53429
4,22218,250,0,0,1,1,22218,32768,1875,34643
4,22218,18634,0,0,1,1,22218,2048,102487,104535
4,22223,313,0,0,1,1,22223,24892,313,25205
4,22225,1,0,0,1,1,22225,37044,1,37045
4,22225,31,0,0,1,1,22225,46844,31,46875
4,22225,75,0,0,1,1,22225,56896,225,57121
4,22225,1225,0,0,1,1,22225,29636,1225,30861
4,22272,16254,0,0,1,1,22272,8,24381,24389
4,22285,4457,0,0,1,1,22285,48668,4457,53125
4,22293,15625,0,0,1,1,22293,7168,78125,85293
4,22300,18,0,0,1,1,22300,27848,27,27875
4,22300,486,0,0,1,1,22300,49000,729,49729
4,22302,486,0,0,1,1,22302,27848,729,28577
4,22308,2,0,0,1,1,22308,64000,9,64009
4,22308,4,0,0,2,1,22308,64000,9,64009
4,22308,8,0,0,4,1,22308,64000,9,64009
4,22308,250,0,0,1,1,22308,27936,625,28561
4,22308,250,0,0,1,1,22308,75272,375,75647
4,22309,1,0,0,1,1,22309,50652,1,50653
4,22321,1,0,0,1,1,22321,31212,1,31213
4,22321,1,0,0,4,1,22321,25856,1,25857
4,22321,13,0,0,1,1,22321,40804,13,40817
4,22323,1,0,0,1,1,22323,141376,3,141379
4,22323,3189,0,0,1,1,22323,27436,3189,30625
4,22330,58,0,0,4,1,22330,102400,87,102487
4,22330,126,0,0,1,1,22330,24200,189,24389
4,22330,486,0,0,1,1,22330,53240,729,53969
4,22330,13122,0,0,1,1,22330,6728,19683,26411
4,22363,1,0,0,1,1,22363,94500,1,94501
4,22363,107,0,0,2,1,22363,42768,107,42875
4,22363,1331,0,0,1,1,22363,24300,1331,25631
4,22363,1463,0,0,1,1,22363,16384,10241,26625
4,22363,1775,0,0,1,1,22363,78848,8875,87723
4,22363,2675,0,0,1,1,22363,69012,2675,71687
4,22363,5885,0,0,1,1,22363,18468,5885,24353
4,22363,7597,0,0,1,1,22363,38988,7597,46585
4,22363,8667,0,0,1,1,22363,26620,8667,35287
4,22363,9261,0,0,1,1,22363,20164,9261,29425
4,22363,15123,0,0,1,1,22363,1216,45369,46585
4,22363,15125,0,0,1,1,22363,102524,15125,117649
4,22363,15125,0,0,1,1,22363,109568,75625,185193
4,22372,4746,0,0,1,1,22372,6016,16611,22627
4,22383,605,0,0,1,1,22383,27648,3025,30673
4,22386,1682,0,0,1,1,22386,20992,7569,28561
4,22405,485,0,0,1,1,22405,58564,485,59049
4,22423,12167,0,0,1,1,22423,28900,12167,41067
4,22438,650,0,0,1,1,22438,42592,1625,44217
4,22438,8630,0,0,1,1,22438,2592,21575,24167
4,22440,54,0,0,1,1,22440,52360,81,52441
4,22449,2197,0,0,1,1,22449,115452,2197,117649
4,22468,54,0,0,1,1,22468,41944,81,42025
4,22468,126,0,0,1,1,22468,68480,441,68921
4,22468,214,0,0,1,1,22468,68600,321,68921
4,22473,3125,0,0,1,1,22473,20416,9375,29791
4,22475,19,0,0,1,1,22475,29696,95,29791
4,22503,125,0,0,1,1,22503,27648,625,28273
4,22503,577,0,0,1,1,22503,24500,577,25077
4,22503,5787,0,0,1,1,22503,11200,17361,28561
4,22503,15625,0,0,1,1,22503,7168,78125,85293
4,22513,19683,0,0,1,1,22513,8836,19683,28519
4,22515,1,0,0,1,1,22515,28124,1,28125
4,22515,3,0,0,1,1,22515,25280,9,25289
4,22515,3,0,0,1,1,22515,55616,9,55625
4,22515,5,0,0,2,1,22515,133584,5,133589
4,22515,79,0,0,1,1,22515,171396,79,171475
4,22515,81,0,0,1,1,22515,66044,81,66125
4,22515,529,0,0,1,1,22515,25596,529,26125
4,22515,711,0,0,1,1,22515,28480,2133,30613
4,22515,1375,0,0,1,1,22515,27648,6875,34523
4,22515,7031,0,0,1,1,22515,26244,7031,33275
4,22515,7921,0,0,1,1,22515,15884,7921,23805
4,22515,9085,0,0,1,1,22515,19456,45425,64881
4,22515,14641,0,0,1,1,22515,24964,14641,39605
4,22515,14641,0,0,1,1,22515,146004,14641,160645
4,22517,3703,0,0,1,1,22517,31684,3703,35387
4,22528,10,0,0,1,1,22528,24032,25,24057
4,22533,5,0,0,1,1,22533,288448,15,288463
4,22533,203,0,0,1,1,22533,202612,203,202815
4,22533,13521,0,0,1,1,22533,9604,13521,23125
4,22540,3174,0,0,1,1,22540,23800,4761,28561
4,22561,293,0,0,1,1,22561,47524,293,47817
4,22570,5994,0,0,1,1,22570,72200,8991,81191
4,22570,10830,0,0,1,1,22570,512,48735,49247
4,22575,1,0,0,2,1,22575,46224,1,46225
4,22594,14406,0,0,1,1,22594,6952,21609,28561
4,22603,147,0,0,1,1,22603,85184,441,85625
4,22603,18769,0,0,1,1,22603,64580,18769,83349
4,22605,1,0,0,4,1,22605,25344,1,25345
4,22605,405,0,0,1,1,22605,22748,405,23153
4,22605,4225,0,0,1,1,22605,22748,4225,26973
4,22605,4653,0,0,1,1,22605,18500,4653,23153
