U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
9,6004,1,0,0,1,1,6004,10647,1,10648
9,6004,76,0,0,1,1,6004,16731,76,16807
9,6004,304,0,0,1,1,6004,6399,608,7007
9,6004,343,0,0,1,1,6004,9216,343,9559
9,6004,361,0,0,1,1,6004,9243,361,9604
9,6004,1372,0,0,1,1,6004,11979,1372,13351
9,6018,2312,0,0,1,1,6018,10125,4624,14749
9,6018,2891,0,0,1,1,6018,19125,2891,22016
9,6018,4913,0,0,1,1,6018,3087,4913,8000
9,6026,1,0,0,3,1,6026,16767,1,16768
9,6040,16,0,0,1,1,6040,6561,64,6625
9,6040,64,0,0,1,1,6040,6795,64,6859
9,6040,361,0,0,1,1,6040,15264,361,15625
9,6050,1,0,0,1,1,6050,7920,1,7921
9,6050,8,0,0,1,1,6050,7209,16,7225
9,6050,125,0,0,1,1,6050,11979,125,12104
9,6050,340,0,0,1,1,6050,6561,1360,7921
9,6050,400,0,0,1,1,6050,21627,1000,22627
9,6050,1024,0,0,1,1,6050,13617,1024,14641
9,6050,3025,0,0,1,1,6050,4896,3025,7921
9,6050,4096,0,0,1,1,6050,3825,4096,7921
9,6058,1,0,0,1,1,6058,6561,4,6565
9,6068,256,0,0,1,1,6068,6561,1024,7585
9,6088,256,0,0,1,1,6088,6849,256,7105
9,6110,470,0,0,1,1,6110,31104,1175,32279
9,6116,529,0,0,1,1,6116,14112,529,14641
9,6116,686,0,0,1,1,6116,29241,1372,30613
9,6118,70,0,0,1,1,6118,8748,245,8993
9,6118,85,0,0,1,1,6118,8379,85,8464
9,6118,133,0,0,1,1,6118,52992,133,53125
9,6118,250,0,0,1,1,6118,6804,625,7429
9,6118,1666,0,0,1,1,6118,6561,6664,13225
9,6118,1900,0,0,1,1,6118,6561,7600,14161
9,6118,2176,0,0,1,1,6118,7875,2176,10051
9,6118,2401,0,0,1,1,6118,6624,2401,9025
9,6118,2401,0,0,1,1,6118,7650,2401,10051
9,6118,3040,0,0,1,1,6118,567,6080,6647
9,6118,5635,0,0,1,1,6118,1224,5635,6859
9,6118,5776,0,0,1,1,6118,1449,5776,7225
9,6148,16,0,0,1,1,6148,6561,64,6625
9,6160,1,0,0,1,1,6160,10647,1,10648
9,6160,16,0,0,1,1,6160,14625,16,14641
9,6160,79,0,0,1,1,6160,9216,79,9295
9,6160,121,0,0,1,1,6160,28440,121,28561
9,6160,121,0,0,1,1,6160,59904,121,60025
9,6160,169,0,0,1,1,6160,12375,169,12544
9,6160,343,0,0,1,1,6160,9216,343,9559
9,6160,616,0,0,1,1,6160,5625,616,6241
9,6160,1372,0,0,1,1,6160,11979,1372,13351
9,6160,2560,0,0,1,1,6160,3159,6400,9559
9,6160,4225,0,0,1,1,6160,2016,4225,6241
9,6160,5500,0,0,1,1,6160,6561,22000,28561
9,6162,237,0,0,3,1,6162,6561,316,6877
9,6180,242,0,0,1,1,6180,10125,484,10609
9,6186,4913,0,0,1,1,6186,2304,4913,7217
9,6188,35,0,0,1,1,6188,19773,35,19808
9,6188,169,0,0,1,1,6188,7056,169,7225
