U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
3,19020,317,0,0,9,1,19020,19683,317,20000
3,19024,1681,0,0,1,1,19024,115968,1681,117649
3,19024,12382,0,0,1,1,19024,68121,49528,117649
3,19028,1,0,0,1,1,19028,36849,1,36850
3,19028,8576,0,0,1,1,19028,46875,8576,55451
3,19030,1,0,0,1,1,19030,22143,1,22144
3,19030,16,0,0,1,1,19030,28545,16,28561
3,19030,325,0,0,1,1,19030,89787,325,90112
3,19030,7381,0,0,1,1,19030,405,29524,29929
3,19038,17,0,0,1,1,19038,87723,85,87808
3,19038,3173,0,0,1,1,19038,77175,6346,83521
3,19038,3173,0,0,3,1,19038,64827,3173,68000
3,19038,4913,0,0,1,1,19038,69984,34391,104375
3,19038,5120,0,0,1,1,19038,27783,20480,48263
3,19038,8183,0,0,1,1,19038,26112,8183,34295
3,19080,47,0,0,1,1,19080,25281,94,25375
3,19080,3008,0,0,1,1,19080,6561,24064,30625
3,19080,9800,0,0,1,1,19080,63423,68600,132023
3,19082,1,0,0,3,1,19082,142128,1,142129
3,19082,2936,0,0,1,1,19082,27783,11744,39527
3,19094,31,0,0,1,1,19094,28641,31,28672
3,19108,1,0,0,1,1,19108,28560,1,28561
3,19108,1,0,0,3,1,19108,31212,1,31213
3,19108,64,0,0,1,1,19108,78897,64,78961
3,19108,2125,0,0,1,1,19108,85683,2125,87808
3,19108,2197,0,0,1,1,19108,32928,2197,35125
3,19108,2401,0,0,1,1,19108,81120,2401,83521
3,19108,2704,0,0,1,1,19108,50421,2704,53125
3,19118,512,0,0,1,1,19118,171363,512,171875
3,19118,6320,0,0,1,1,19118,6561,50560,57121
3,19128,797,0,0,9,1,19128,19683,797,20480
3,19138,1,0,0,1,1,19138,30624,1,30625
3,19138,14641,0,0,1,1,19138,73167,14641,87808
3,19138,15037,0,0,1,1,19138,180075,15037,195112
3,19160,2750,0,0,1,1,19160,6561,22000,28561
3,19180,1,0,0,1,1,19180,19320,1,19321
3,19180,15568,0,0,1,1,19180,56307,15568,71875
3,19180,18769,0,0,1,1,19180,552,18769,19321
3,19184,14641,0,0,1,1,19184,5088,14641,19729
3,19188,128,0,0,1,1,19188,20577,128,20705
3,19188,13718,0,0,1,1,19188,1125,27436,28561
3,19220,1373,0,0,1,1,19220,203391,10984,214375
3,19228,1,0,0,3,1,19228,71874,1,71875
3,19264,1024,0,0,1,1,19264,75411,4096,79507
3,19270,1312,0,0,1,1,19270,17739,6560,24299
3,19318,7,0,0,1,1,19318,273375,49,273424
3,19318,4459,0,0,1,1,19318,36501,4459,40960
3,19348,11056,0,0,1,1,19348,45927,88448,134375
3,19360,1,0,0,1,1,19360,57624,1,57625
3,19360,14641,0,0,1,1,19360,98304,14641,112945
3,19360,15625,0,0,1,1,19360,2187,109375,111562
3,19380,5,0,0,1,1,19380,43923,5,43928
3,19380,125,0,0,1,1,19380,44931,125,45056
3,19388,7,0,0,1,1,19388,50625,28,50653
3,19388,185,0,0,1,1,19388,34992,1295,36287
3,19398,13568,0,0,1,1,19398,33489,27136,60625
3,19418,2,0,0,1,1,19418,70875,8,70883
3,19418,4096,0,0,1,1,19418,29241,16384,45625
3,19430,56,0,0,1,1,19430,130125,56,130181
3,19430,4489,0,0,1,1,19430,1944,22445,24389
3,19430,7840,0,0,1,1,19430,7569,15680,23249
3,19446,9317,0,0,1,1,19446,81,37268,37349
3,19448,5,0,0,1,1,19448,37344,5,37349
3,19448,13,0,0,1,1,19448,248832,65,248897
3,19448,17,0,0,1,1,19448,43923,17,43940
3,19448,17,0,0,1,1,19448,196608,17,196625
3,19448,2750,0,0,1,1,19448,6561,22000,28561
3,19448,6656,0,0,1,1,19448,14739,6656,21395
3,19458,47,0,0,1,1,19458,20433,47,20480
3,19458,3008,0,0,1,1,19458,6561,24064,30625
3,19460,7,0,0,1,1,19460,50625,28,50653
3,19468,25,0,0,1,1,19468,107811,100,107911
3,19468,157,0,0,9,1,19468,19683,157,19840
3,19468,649,0,0,1,1,19468,24000,649,24649
3,19500,32,0,0,1,1,19500,24843,32,24875
3,19502,1127,0,0,1,1,19502,31641,1127,32768
3,19514,343,0,0,1,1,19514,106641,686,107327
3,19520,1849,0,0,1,1,19520,114375,1849,116224
3,19550,17,0,0,3,1,19550,40608,17,40625
3,19550,736,0,0,1,1,19550,23829,736,24565
3,19550,3125,0,0,1,1,19550,357696,15625,373321
3,19550,3536,0,0,1,1,19550,74589,3536,78125
3,19550,8993,0,0,1,1,19550,10575,17986,28561
3,19558,121,0,0,1,1,19558,20580,121,20701
3,19558,127,0,0,1,1,19558,185856,127,185983
3,19558,343,0,0,1,1,19558,61125,343,61468
3,19558,4075,0,0,1,1,19558,46101,4075,50176
3,19558,16129,0,0,1,1,19558,50421,16129,66550
3,19570,721,0,0,1,1,19570,41553,5047,46600
3,19570,16384,0,0,1,1,19570,37905,16384,54289
3,19578,3,0,0,3,1,19578,21627,5,21632
3,19578,2750,0,0,1,1,19578,6561,22000,28561
3,19602,8,0,0,1,1,19602,190269,64,190333
3,19608,8,0,0,1,1,19608,56943,32,56975
3,19608,24,0,0,3,1,19608,56943,32,56975
3,19608,1805,0,0,1,1,19608,12879,9025,21904
3,19628,2,0,0,3,1,19628,25515,4,25519
3,19628,701,0,0,9,1,19628,19683,701,20384
3,19628,1568,0,0,1,1,19628,76557,1568,78125
3,19628,11216,0,0,1,1,19628,3087,22432,25519
3,19630,1,0,0,3,1,19630,69120,1,69121
3,19640,529,0,0,1,1,19640,117120,529,117649
3,19640,12544,0,0,1,1,19640,42849,50176,93025
3,19668,149,0,0,1,1,19668,27951,149,28100
3,19668,149,0,0,1,1,19668,180075,149,180224
3,19668,12800,0,0,1,1,19668,53361,25600,78961
3,19680,41,0,0,3,1,19680,20439,41,20480
3,19682,256,0,0,1,1,19682,56943,1024,57967
3,19684,5488,0,0,1,1,19684,78033,5488,83521
3,19688,1,0,0,3,1,19688,71874,1,71875
3,19710,200,0,0,1,1,19710,159651,1400,161051
3,19720,3364,0,0,1,1,19720,70065,13456,83521
3,19720,13456,0,0,1,1,19720,16473,13456,29929
3,19738,139,0,0,1,1,19738,155277,973,156250
3,19738,2224,0,0,1,1,19738,6561,17792,24353
3,19740,3008,0,0,1,1,19740,6561,24064,30625
3,19758,2,0,0,1,1,19758,45123,2,45125
3,19758,3,0,0,3,1,19758,21627,5,21632
3,19758,32,0,0,1,1,19758,81225,64,81289
3,19758,125,0,0,1,1,19758,173016,625,173641
3,19758,5000,0,0,1,1,19758,71289,10000,81289
3,19758,13718,0,0,1,1,19758,1125,27436,28561
3,19760,3125,0,0,1,1,19760,29643,3125,32768
3,19760,12350,0,0,1,1,19760,19521,49400,68921
3,19760,12800,0,0,1,1,19760,15129,25600,40729
3,19760,13718,0,0,1,1,19760,1125,27436,28561
3,19778,1,0,0,3,1,19778,71874,1,71875
3,19778,1,0,0,3,1,19778,168750,1,168751
3,19778,5,0,0,1,1,19778,22011,5,22016
3,19778,5,0,0,1,1,19778,61479,25,61504
3,19778,25,0,0,1,1,19778,63984,25,64009
3,19778,80,0,0,1,1,19778,268119,160,268279
3,19778,86,0,0,1,1,19778,303831,344,304175
3,19778,121,0,0,1,1,19778,29670,121,29791
3,19778,155,0,0,1,1,19778,20184,155,20339
3,19778,496,0,0,1,1,19778,59049,4960,64009
3,19778,512,0,0,1,1,19778,25047,1024,26071
3,19778,625,0,0,1,1,19778,52371,1250,53621
3,19778,860,0,0,1,1,19778,23529,860,24389
3,19778,961,0,0,1,1,19778,91839,961,92800
3,19778,1849,0,0,1,1,19778,523776,1849,525625
3,19778,2944,0,0,1,1,19778,54375,2944,57319
3,19778,3596,0,0,1,1,19778,42849,14384,57233
3,19778,3875,0,0,1,1,19778,29403,19375,48778
3,19778,4000,0,0,1,1,19778,348843,4000,352843
3,19778,7744,0,0,1,1,19778,8901,15488,24389
3,19778,7744,0,0,1,1,19778,2349,30976,33325
3,19778,9245,0,0,1,1,19778,32016,9245,41261
3,19778,14792,0,0,1,1,19778,207,29584,29791
3,19778,15625,0,0,1,1,19778,401511,15625,417136
3,19778,16928,0,0,1,1,19778,5547,16928,22475
3,19780,1,0,0,1,1,19780,118335,1,118336
3,19780,43,0,0,1,1,19780,172500,43,172543
3,19780,157,0,0,1,1,19780,79350,157,79507
3,19780,16384,0,0,1,1,19780,101265,16384,117649
3,19810,15625,0,0,1,1,19810,390144,15625,405769
3,19820,4624,0,0,1,1,19820,29403,23120,52523
3,19820,4955,0,0,3,1,19820,24327,4955,29282
3,19820,16847,0,0,1,1,19820,483153,16847,500000
3,19836,29,0,0,1,1,19836,35643,29,35672
3,19836,32,0,0,1,1,19836,463359,32,463391
3,19836,56,0,0,1,1,19836,28449,112,28561
3,19836,8192,0,0,1,1,19836,1539,32768,34307
3,19838,1,0,0,3,1,19838,47088,1,47089
3,19838,218,0,0,1,1,19838,28125,436,28561
3,19838,2401,0,0,1,1,19838,26160,2401,28561
3,19838,6656,0,0,1,1,19838,81,26624,26705
3,19838,11881,0,0,1,1,19838,150528,11881,162409
3,19838,15625,0,0,1,1,19838,31899,15625,47524
3,19852,709,0,0,3,1,19852,64827,709,65536
3,19864,121,0,0,1,1,19864,109443,121,109564
3,19864,484,0,0,1,1,19864,28077,484,28561
3,19888,1,0,0,1,1,19888,140454,5,140459
3,19888,1,0,0,1,1,19888,171873,2,171875
3,19888,13,0,0,1,1,19888,248832,65,248897
3,19888,12769,0,0,1,1,19888,7680,12769,20449
3,19888,14641,0,0,1,1,19888,14739,14641,29380
3,19908,11,0,0,1,1,19908,131061,11,131072
3,19908,3773,0,0,1,1,19908,2187,26411,28598
3,19910,1,0,0,1,1,19910,131043,1,131044
3,19910,1,0,0,3,1,19910,65340,1,65341
3,19910,5,0,0,3,1,19910,38907,5,38912
3,19910,880,0,0,1,1,19910,29241,3520,32761
3,19910,2048,0,0,1,1,19910,20577,2048,22625
3,19910,3275,0,0,1,1,19910,6561,26200,32761
3,19950,2,0,0,1,1,19950,24381,8,24389
3,19950,6,0,0,3,1,19950,24381,8,24389
3,19950,3200,0,0,1,1,19950,50421,3200,53621
3,19950,10469,0,0,1,1,19950,46875,10469,57344
3,19950,18050,0,0,1,1,19950,63,36100,36163
3,19978,7,0,0,1,1,19978,50625,28,50653
3,38040,634,0,0,18,2,19020,19683,317,20000
3,38048,3362,0,0,2,2,19024,115968,1681,117649
3,38048,24764,0,0,2,2,19024,68121,49528,117649
3,38056,2,0,0,2,2,19028,36849,1,36850
3,38056,17152,0,0,2,2,19028,46875,8576,55451
3,38060,2,0,0,2,2,19030,22143,1,22144
3,38060,32,0,0,2,2,19030,28545,16,28561
3,38060,650,0,0,2,2,19030,89787,325,90112
3,38060,14762,0,0,2,2,19030,405,29524,29929
3,38076,34,0,0,2,2,19038,87723,85,87808
3,38076,6346,0,0,2,2,19038,77175,6346,83521
3,38076,6346,0,0,6,2,19038,64827,3173,68000
3,38076,9826,0,0,2,2,19038,69984,34391,104375
3,38076,10240,0,0,2,2,19038,27783,20480,48263
3,38076,16366,0,0,2,2,19038,26112,8183,34295
3,38160,94,0,0,2,2,19080,25281,94,25375
3,38160,6016,0,0,2,2,19080,6561,24064,30625
3,38160,19600,0,0,2,2,19080,63423,68600,132023
3,38164,2,0,0,6,2,19082,142128,1,142129
3,38164,5872,0,0,2,2,19082,27783,11744,39527
3,38188,62,0,0,2,2,19094,28641,31,28672
3,38216,2,0,0,2,2,19108,28560,1,28561
3,38216,2,0,0,6,2,19108,31212,1,31213
3,38216,128,0,0,2,2,19108,78897,64,78961
3,38216,4250,0,0,2,2,19108,85683,2125,87808
3,38216,4394,0,0,2,2,19108,32928,2197,35125
3,38216,4802,0,0,2,2,19108,81120,2401,83521
3,38216,5408,0,0,2,2,19108,50421,2704,53125
3,38236,1024,0,0,2,2,19118,171363,512,171875
3,38236,12640,0,0,2,2,19118,6561,50560,57121
3,38256,1594,0,0,18,2,19128,19683,797,20480
3,38276,2,0,0,2,2,19138,30624,1,30625
3,38276,29282,0,0,2,2,19138,73167,14641,87808
3,38276,30074,0,0,2,2,19138,180075,15037,195112
3,38320,5500,0,0,2,2,19160,6561,22000,28561
3,38360,2,0,0,2,2,19180,19320,1,19321
3,38360,31136,0,0,2,2,19180,56307,15568,71875
3,38360,37538,0,0,2,2,19180,552,18769,19321
3,38368,29282,0,0,2,2,19184,5088,14641,19729
3,38376,256,0,0,2,2,19188,20577,128,20705
3,38376,27436,0,0,2,2,19188,1125,27436,28561
3,38440,2746,0,0,2,2,19220,203391,10984,214375
3,38456,2,0,0,6,2,19228,71874,1,71875
3,38528,2048,0,0,2,2,19264,75411,4096,79507
3,38540,2624,0,0,2,2,19270,17739,6560,24299
3,38636,14,0,0,2,2,19318,273375,49,273424
3,38636,8918,0,0,2,2,19318,36501,4459,40960
3,38696,22112,0,0,2,2,19348,45927,88448,134375
3,38720,2,0,0,2,2,19360,57624,1,57625
3,38720,29282,0,0,2,2,19360,98304,14641,112945
3,38720,31250,0,0,2,2,19360,2187,109375,111562
3,38760,10,0,0,2,2,19380,43923,5,43928
3,38760,250,0,0,2,2,19380,44931,125,45056
3,38776,14,0,0,2,2,19388,50625,28,50653
3,38776,370,0,0,2,2,19388,34992,1295,36287
3,38796,27136,0,0,2,2,19398,33489,27136,60625
3,38836,4,0,0,2,2,19418,70875,8,70883
3,38836,8192,0,0,2,2,19418,29241,16384,45625
3,38860,112,0,0,2,2,19430,130125,56,130181
3,38860,8978,0,0,2,2,19430,1944,22445,24389
3,38860,15680,0,0,2,2,19430,7569,15680,23249
3,38892,18634,0,0,2,2,19446,81,37268,37349
3,38896,10,0,0,2,2,19448,37344,5,37349
3,38896,26,0,0,2,2,19448,248832,65,248897
3,38896,34,0,0,2,2,19448,43923,17,43940
3,38896,34,0,0,2,2,19448,196608,17,196625
3,38896,5500,0,0,2,2,19448,6561,22000,28561
3,38896,13312,0,0,2,2,19448,14739,6656,21395
3,38916,94,0,0,2,2,19458,20433,47,20480
3,38916,6016,0,0,2,2,19458,6561,24064,30625
3,38920,14,0,0,2,2,19460,50625,28,50653
3,38936,50,0,0,2,2,19468,107811,100,107911
3,38936,314,0,0,18,2,19468,19683,157,19840
3,38936,1298,0,0,2,2,19468,24000,649,24649
3,39000,64,0,0,2,2,19500,24843,32,24875
3,39004,2254,0,0,2,2,19502,31641,1127,32768
3,39028,686,0,0,2,2,19514,106641,686,107327
3,39040,3698,0,0,2,2,19520,114375,1849,116224
3,39100,34,0,0,6,2,19550,40608,17,40625
3,39100,1472,0,0,2,2,19550,23829,736,24565
3,39100,6250,0,0,2,2,19550,357696,15625,373321
3,39100,7072,0,0,2,2,19550,74589,3536,78125
3,39100,17986,0,0,2,2,19550,10575,17986,28561
