U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
4,8008,182,0,0,1,1,8008,8192,1183,9375
4,8008,364,0,0,2,1,8008,8192,1183,9375
4,8008,728,0,0,4,1,8008,8192,1183,9375
4,8008,1078,0,0,1,1,8008,16000,3773,19773
4,8013,3125,0,0,1,1,8013,3072,15625,18697
4,8035,4617,0,0,1,1,8035,6428,4617,11045
4,8041,1377,0,0,1,1,8041,15092,1377,16469
4,8041,3993,0,0,1,1,8041,448,11979,12427
4,8050,2,0,0,1,1,8050,64000,9,64009
4,8050,4,0,0,2,1,8050,64000,9,64009
4,8050,18,0,0,1,1,8050,10648,27,10675
4,8050,50,0,0,2,1,8050,50176,125,50301
4,8050,2562,0,0,1,1,8050,3200,8967,12167
4,8050,3750,0,0,1,1,8050,9016,5625,14641
4,8050,4802,0,0,1,1,8050,80000,16807,96807
4,8050,6710,0,0,1,1,8050,32,16775,16807
4,8058,1422,0,0,1,1,8058,2560,6399,8959
4,8058,1458,0,0,1,1,8058,7688,2187,9875
4,8058,2686,0,0,4,1,8058,4096,4029,8125
4,8073,13,0,0,1,1,8073,19652,13,19665
4,8073,675,0,0,1,1,8073,11492,675,12167
4,8073,1125,0,0,1,1,8073,27436,1125,28561
4,8073,4131,0,0,1,1,8073,832,12393,13225
4,8073,6561,0,0,1,1,8073,1564,6561,8125
4,8073,6859,0,0,1,1,8073,2916,6859,9775
4,8073,6877,0,0,1,1,8073,8748,6877,15625
4,8073,7803,0,0,1,1,8073,500,7803,8303
4,8083,147,0,0,1,1,8083,85184,441,85625
4,8083,1331,0,0,1,1,8083,9604,1331,10935
4,8083,1701,0,0,1,1,8083,13924,1701,15625
4,8083,3675,0,0,1,1,8083,7744,11025,18769
4,8083,4779,0,0,1,1,8083,2240,14337,16577
4,8083,6713,0,0,1,1,8083,10692,6713,17405
4,8085,1331,0,0,1,1,8085,9604,1331,10935
4,8097,2699,0,0,2,1,8097,18928,2699,21627
4,8113,343,0,0,1,1,8113,10820,343,11163
4,8113,675,0,0,1,1,8113,9604,675,10279
4,8118,18,0,0,1,1,8118,13448,27,13475
