U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,24013,7139,0,0,1,1,24013,12808,21417,34225
2,24013,17405,0,0,1,1,24013,1184,87025,88209
2,24015,81,0,0,1,1,24015,42632,243,42875
2,24015,729,0,0,1,1,24015,24064,6561,30625
2,24015,4803,0,0,2,1,24015,1024,24015,25039
2,24015,16807,0,0,1,1,24015,28818,16807,45625
2,24033,1,0,0,1,1,24033,64000,9,64009
2,24033,1,0,0,1,1,24033,71874,1,71875
2,24033,5,0,0,1,1,24033,150898,5,150903
2,24033,3249,0,0,1,1,24033,58880,29241,88121
2,24033,9025,0,0,1,1,24033,16022,9025,25047
2,24033,9801,0,0,1,1,24033,64000,88209,152209
2,24033,12167,0,0,1,1,24033,13122,12167,25289
2,24035,4807,0,0,1,1,24035,2048,52877,54925
2,24045,11259,0,0,1,1,24045,29312,78813,108125
2,24045,16807,0,0,1,1,24045,13122,16807,29929
2,24045,21625,0,0,1,1,24045,10206,21625,31831
2,24070,58,0,0,2,1,24070,111392,145,111537
2,24070,116,0,0,4,1,24070,111392,145,111537
2,24073,1,0,0,4,1,24073,130320,1,130321
2,24085,1,0,0,4,1,24085,28672,3,28675
2,24085,4817,0,0,2,1,24085,122500,4817,127317
2,24085,16807,0,0,1,1,24085,18750,16807,35557
2,24087,1,0,0,1,1,24087,250046,1,250047
2,24087,1,0,0,2,1,24087,31212,1,31213
2,24087,1,0,0,4,1,24087,47088,1,47089
2,24087,3,0,0,2,1,24087,48832,9,48841
2,24087,49,0,0,1,1,24087,35594,49,35643
2,24087,81,0,0,1,1,24087,367744,567,368311
2,24087,109,0,0,1,1,24087,28322,109,28431
2,24087,403,0,0,1,1,24087,88434,403,88837
2,24087,763,0,0,1,1,24087,21632,5341,26973
2,24087,1183,0,0,1,1,24087,209498,1183,210681
2,24087,14161,0,0,1,1,24087,53946,14161,68107
2,24087,19683,0,0,1,1,24087,71114,19683,90797
2,24099,6561,0,0,1,1,24099,6728,19683,26411
2,24113,1,0,0,2,1,24113,33124,1,33125
2,24115,1,0,0,2,1,24115,33124,1,33125
2,24115,1,0,0,4,1,24115,128624,1,128625
2,24123,43,0,0,4,1,24123,54000,43,54043
2,24123,4913,0,0,1,1,24123,395264,54043,449307
2,24123,15895,0,0,1,1,24123,32,79475,79507
2,24150,50,0,0,4,1,24150,50176,125,50301
2,24150,100,0,0,8,1,24150,50176,125,50301
2,24163,19683,0,0,1,1,24163,200,59049,59249
2,24165,1,0,0,1,1,24165,30250,1,30251
2,24183,49,0,0,1,1,24183,335826,49,335875
2,24213,2187,0,0,1,1,24213,31250,2187,33437
2,24223,289,0,0,1,1,24223,48446,289,48735
2,24223,24223,0,0,1,1,24223,342,24223,24565
2,24225,5,0,0,1,1,24225,93312,35,93347
2,24225,6859,0,0,1,1,24225,96,34295,34391
2,24225,15827,0,0,1,1,24225,62298,15827,78125
2,24250,10,0,0,2,1,24250,70688,25,70713
2,24250,20,0,0,4,1,24250,70688,25,70713
2,24253,27,0,0,1,1,24253,27016,81,27097
2,24253,343,0,0,1,1,24253,29282,343,29625
2,24253,3871,0,0,1,1,24253,128,27097,27225
2,24253,6875,0,0,1,1,24253,87374,6875,94249
2,24255,191,0,0,1,1,24255,28448,955,29403
2,24255,243,0,0,1,1,24255,72962,243,73205
2,24255,6223,0,0,1,1,24255,15488,43561,59049
2,24255,23875,0,0,1,1,24255,32258,23875,56133
2,24288,2,0,0,2,1,24288,64000,9,64009
2,24288,4,0,0,4,1,24288,64000,9,64009
2,24288,8,0,0,8,1,24288,64000,9,64009
2,24295,3,0,0,1,1,24295,30616,9,30625
2,24295,5,0,0,4,1,24295,116272,5,116277
2,24295,7,0,0,1,1,24295,54918,7,54925
2,24295,113,0,0,2,1,24295,28812,113,28925
2,24295,2197,0,0,1,1,24295,25538,2197,27735
2,24295,7267,0,0,1,1,24295,25538,7267,32805
2,24295,7921,0,0,1,1,24295,18954,7921,26875
2,24295,8125,0,0,1,1,24295,230688,40625,271313
2,24295,15625,0,0,1,1,24295,29498,15625,45123
2,24295,15625,0,0,1,1,24295,63882,15625,79507
2,24295,16125,0,0,1,1,24295,37024,80625,117649
2,24295,16807,0,0,1,1,24295,48074,16807,64881
2,24295,19097,0,0,1,1,24295,12250,19097,31347
2,24297,1157,0,0,1,1,24297,159894,1157,161051
2,24297,2401,0,0,1,1,24297,174746,2401,177147
2,24297,11421,0,0,1,1,24297,30082,11421,41503
2,24297,14641,0,0,1,1,24297,15886,14641,30527
2,24310,26,0,0,4,1,24310,248832,65,248897
2,24311,7,0,0,8,1,24311,38656,7,38663
2,24318,6,0,0,2,1,24318,37240,9,37249
2,24325,6125,0,0,1,1,24325,89888,30625,120513
2,24339,19,0,0,2,1,24339,26028,19,26047
2,24393,1,0,0,2,1,24393,142884,1,142885
2,24393,3,0,0,1,1,24393,117640,9,117649
2,24393,17,0,0,1,1,24393,30258,17,30275
2,24393,47,0,0,4,1,24393,250000,47,250047
2,24393,173,0,0,1,1,24393,82656,865,83521
2,24393,625,0,0,1,1,24393,53792,3125,56917
2,24393,729,0,0,1,1,24393,24064,6561,30625
2,24393,1211,0,0,1,1,24393,267648,8477,276125
2,24393,8131,0,0,2,1,24393,19652,8131,27783
2,24393,9963,0,0,1,1,24393,40,29889,29929
2,24393,11767,0,0,1,1,24393,1152,82369,83521
2,24393,16807,0,0,1,1,24393,13122,16807,29929
2,24395,41,0,0,1,1,24395,29750,41,29791
2,24433,625,0,0,1,1,24433,27136,5625,32761
2,24451,1539,0,0,1,1,24451,369754,1539,371293
2,24451,16807,0,0,1,1,24451,12672,117649,130321
2,24451,19461,0,0,1,1,24451,9728,175149,184877
2,24453,1,0,0,1,1,24453,101250,1,101251
2,24453,1,0,0,2,1,24453,160380,1,160381
2,24453,1,0,0,8,1,24453,92928,1,92929
2,24453,67,0,0,1,1,24453,31250,67,31317
2,24453,351,0,0,1,1,24453,37376,3159,40535
2,24453,361,0,0,1,1,24453,37376,3249,40625
2,24453,605,0,0,1,1,24453,23328,3025,26353
2,24453,1375,0,0,1,1,24453,430274,1375,431649
2,24453,4489,0,0,1,1,24453,31250,4489,35739
2,24453,16425,0,0,1,1,24453,104,49275,49379
2,24453,20449,0,0,1,1,24453,80802,20449,101251
2,24453,24187,0,0,1,1,24453,4374,24187,28561
2,24465,1,0,0,2,1,24465,44032,5,44037
2,24465,125,0,0,1,1,24465,414176,625,414801
2,24475,1,0,0,4,1,24475,39600,1,39601
2,24493,729,0,0,1,1,24493,76832,3645,80477
2,24493,5041,0,0,1,1,24493,26450,5041,31491
2,24493,15625,0,0,1,1,24493,128,109375,109503
2,24495,1,0,0,1,1,24495,64000,9,64009
2,24495,1,0,0,1,1,24495,71874,1,71875
2,24495,25,0,0,1,1,24495,32768,375,33143
2,24495,115,0,0,1,1,24495,45254,115,45369
2,24495,425,0,0,1,1,24495,24992,2125,27117
2,24495,3125,0,0,1,1,24495,52256,15625,67881
2,24495,12167,0,0,1,1,24495,23958,12167,36125
2,24495,13277,0,0,1,1,24495,138598,13277,151875
2,24495,17253,0,0,1,1,24495,17816,51759,69575
