U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,82003,1,0,0,2,1,82003,94500,1,94501
2,82003,82003,0,0,1,1,82003,1000,246009,247009
2,82005,1,0,0,2,1,82005,94500,1,94501
2,82005,11,0,0,1,1,82005,164014,11,164025
2,82005,24057,0,0,1,1,82005,145408,264627,410035
2,82015,19683,0,0,1,1,82015,5408,98415,103823
2,82023,125,0,0,1,1,82023,555454,125,555579
2,82041,28561,0,0,1,1,82041,97336,85683,183019
2,82075,1125,0,0,1,1,82075,601526,1125,602651
2,82080,10,0,0,2,1,82080,184832,45,184877
2,82080,20,0,0,4,1,82080,184832,45,184877
2,82080,40,0,0,8,1,82080,184832,45,184877
2,82093,17,0,0,16,1,82093,196608,17,196625
2,82093,121,0,0,1,1,82093,126750,121,126871
2,82093,6655,0,0,1,1,82093,170586,6655,177241
2,82093,54043,0,0,1,1,82093,31250,54043,85293
2,82093,59319,0,0,1,1,82093,968,177957,178925
2,82093,78125,0,0,1,1,82093,74698,78125,152823
2,82113,1,0,0,8,1,82113,186624,1,186625
2,82159,63,0,0,1,1,82159,476498,63,476561
2,82159,42777,0,0,1,1,82159,256328,128331,384659
2,82173,1,0,0,1,1,82173,1228122,1,1228123
2,82173,1,0,0,4,1,82173,117648,1,117649
2,82173,225,0,0,1,1,82173,88576,2025,90601
2,82173,351,0,0,1,1,82173,90250,351,90601
2,82173,507,0,0,1,1,82173,104576,3549,108125
2,82173,567,0,0,1,1,82173,550400,5103,555503
2,82173,2249,0,0,1,1,82173,110080,20241,130321
2,82173,4225,0,0,1,1,82173,236672,29575,266247
2,82173,6125,0,0,1,1,82173,232544,30625,263169
2,82185,38353,0,0,1,1,82185,86022,38353,124375
2,82203,47,0,0,1,1,82203,148830,47,148877
2,82203,165,0,0,1,1,82203,131528,495,132023
2,82203,29375,0,0,1,1,82203,968,88125,89093
2,82203,42025,0,0,1,1,82203,61798,42025,103823
2,82203,42025,0,0,1,1,82203,1504,210125,211629
2,82283,21875,0,0,1,1,82283,98432,153125,251557
2,82303,32643,0,0,1,1,82303,139240,97929,237169
2,82323,76225,0,0,1,1,82323,18944,686025,704969
2,82327,16807,0,0,1,1,82327,320872,50421,371293
2,82327,29241,0,0,1,1,82327,16888,87723,104611
2,82353,1,0,0,2,1,82353,99328,5,99333
2,82353,13,0,0,1,1,82353,823530,13,823543
2,82353,97,0,0,1,1,82353,229230,97,229327
2,82353,97,0,0,8,1,82353,231680,97,231777
2,82353,283,0,0,1,1,82353,105342,283,105625
2,82353,283,0,0,4,1,82353,98000,283,98283
2,82353,4375,0,0,1,1,82353,2766042,4375,2770417
2,82353,82353,0,0,1,1,82353,65522,82353,147875
2,82355,55,0,0,1,1,82355,370688,605,371293
2,82355,2401,0,0,1,1,82355,170368,16807,187175
2,82355,7487,0,0,1,1,82355,811538,7487,819025
2,82363,5589,0,0,1,1,82363,32768,83835,116603
2,82395,1,0,0,1,1,82395,234368,7,234375
2,82399,1,0,0,8,1,82399,104192,1,104193
2,82423,405,0,0,1,1,82423,204974,405,205379
2,82423,605,0,0,1,1,82423,165888,6655,172543
2,82423,43561,0,0,1,1,82423,147894,43561,191455
2,82423,46629,0,0,1,1,82423,158750,46629,205379
2,82453,15625,0,0,1,1,82453,128,109375,109503
2,82458,1018,0,0,2,1,82458,93312,3563,96875
2,82458,2036,0,0,4,1,82458,93312,3563,96875
2,82465,16493,0,0,1,1,82465,1056,82465,83521
2,82483,19683,0,0,1,1,82483,5408,98415,103823
2,82485,19683,0,0,1,1,82485,5408,98415,103823
2,82498,38,0,0,2,1,82498,342016,209,342225
2,82498,76,0,0,4,1,82498,342016,209,342225
2,82498,152,0,0,8,1,82498,342016,209,342225
2,82500,10,0,0,2,1,82500,357896,15,357911
