U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,41013,39753,0,0,1,1,41013,57122,39753,96875
2,41041,891,0,0,1,1,41041,66248,2673,68921
2,41053,61,0,0,1,1,41053,50048,427,50475
2,41053,289,0,0,1,1,41053,64538,289,64827
2,41053,1127,0,0,1,1,41053,132736,7889,140625
2,41053,1377,0,0,1,1,41053,905858,1377,907235
2,41053,2401,0,0,1,1,41053,80000,16807,96807
2,41053,5589,0,0,1,1,41053,512,50301,50813
2,41053,8993,0,0,1,1,41053,1062882,8993,1071875
2,41053,9261,0,0,1,1,41053,57800,27783,85583
2,41053,15625,0,0,1,1,41053,128,109375,109503
2,41053,41053,0,0,1,1,41053,9522,41053,50575
2,41055,8993,0,0,1,1,41055,1062882,8993,1071875
2,41055,15625,0,0,1,1,41055,128,109375,109503
2,41073,19683,0,0,1,1,41073,31250,19683,50933
2,41083,1,0,0,2,1,41083,137780,1,137781
2,41083,7,0,0,2,1,41083,60500,7,60507
2,41083,847,0,0,1,1,41083,53120,5929,59049
2,41118,41118,0,0,4,1,41118,16448,61677,78125
2,41125,47,0,0,4,1,41125,250000,47,250047
2,41145,5367,0,0,1,1,41145,38824,16101,54925
2,41173,12017,0,0,1,1,41173,125000,36051,161051
2,41193,1,0,0,1,1,41193,64000,9,64009
2,41193,1,0,0,1,1,41193,71874,1,71875
2,41193,199,0,0,1,1,41193,58850,199,59049
2,41193,539,0,0,1,1,41193,42586,539,43125
2,41193,2461,0,0,1,1,41193,554414,2461,556875
2,41193,4761,0,0,1,1,41193,91592,14283,105875
2,41193,4975,0,0,1,1,41193,219136,54725,273861
2,41193,6655,0,0,1,1,41193,23328,33275,56603
2,41193,10593,0,0,1,1,41193,101888,95337,197225
2,41193,14925,0,0,1,1,41193,91592,44775,136367
2,41193,15625,0,0,1,1,41193,128,109375,109503
2,41193,18865,0,0,1,1,41193,8,56595,56603
2,41193,41193,0,0,4,1,41193,18832,41193,60025
2,41203,19683,0,0,1,1,41203,125000,59049,184049
2,41205,19683,0,0,1,1,41205,125000,59049,184049
2,41223,1,0,0,1,1,41223,42874,1,42875
2,41223,1,0,0,1,1,41223,114750,1,114751
2,41223,1,0,0,2,1,41223,43940,1,43941
2,41223,1,0,0,2,1,41223,336140,1,336141
2,41223,7,0,0,1,1,41223,122310,7,122317
2,41223,49,0,0,1,1,41223,49130,49,49179
2,41223,91,0,0,2,1,41223,94284,91,94375
2,41223,325,0,0,1,1,41223,45602,325,45927
2,41223,2187,0,0,1,1,41223,42280,6561,48841
2,41223,2619,0,0,1,1,41223,61250,2619,63869
2,41223,4753,0,0,1,1,41223,10368,33271,43639
2,41223,7399,0,0,1,1,41223,108160,51793,159953
2,41223,9409,0,0,1,1,41223,84966,9409,94375
2,41223,22801,0,0,1,1,41223,109850,22801,132651
2,41223,41067,0,0,1,1,41223,157216,205335,362551
2,41239,3481,0,0,1,1,41239,53138,3481,56619
2,41265,729,0,0,1,1,41265,79688,2187,81875
2,41283,1,0,0,1,1,41283,64000,9,64009
2,41283,1,0,0,1,1,41283,71874,1,71875
2,41283,23,0,0,1,1,41283,99802,23,99825
2,41283,19321,0,0,1,1,41283,2872,57963,60835
2,41293,1,0,0,1,1,41293,86750,1,86751
2,41293,225,0,0,1,1,41293,131072,3825,134897
2,41293,347,0,0,8,1,41293,73984,347,74331
2,41293,31875,0,0,1,1,41293,22024,95625,117649
2,41305,1,0,0,1,1,41305,175616,9,175625
2,41305,751,0,0,1,1,41305,170368,5257,175625
2,41323,6859,0,0,1,1,41323,39366,6859,46225
2,41323,21025,0,0,1,1,41323,58482,21025,79507
2,41325,1,0,0,2,1,41325,72500,1,72501
2,41325,3,0,0,1,1,41325,142120,9,142129
2,41325,13,0,0,1,1,41325,524288,247,524535
2,41325,29,0,0,1,1,41325,103246,29,103275
2,41325,187,0,0,1,1,41325,42050,187,42237
2,41325,325,0,0,1,1,41325,42592,1625,44217
2,41325,493,0,0,1,1,41325,41250,493,41743
2,41325,625,0,0,1,1,41325,178334,625,178959
2,41325,1805,0,0,1,1,41325,1837462,1805,1839267
2,41325,2175,0,0,1,1,41325,150176,10875,161051
2,41325,3125,0,0,1,1,41325,50578,3125,53703
2,41325,3575,0,0,1,1,41325,186694,3575,190269
2,41325,5225,0,0,1,1,41325,127426,5225,132651
2,41325,5265,0,0,1,1,41325,48778,5265,54043
2,41325,6655,0,0,1,1,41325,122018,6655,128673
2,41325,6859,0,0,1,1,41325,126846,6859,133705
2,41325,8125,0,0,1,1,41325,928,40625,41553
2,41325,11979,0,0,1,1,41325,25688,35937,61625
2,41325,19683,0,0,1,1,41325,1352,59049,60401
