U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
3,35020,256,0,0,1,1,35020,52533,512,53045
3,35020,10609,0,0,1,1,35020,13689,42436,56125
3,35020,10609,0,0,1,1,35020,63375,10609,73984
3,35026,6889,0,0,1,1,35026,37632,6889,44521
3,35028,7232,0,0,1,1,35028,89373,7232,96605
3,35068,29392,0,0,1,1,35068,81,117568,117649
3,35074,1501,0,0,1,1,35074,49152,1501,50653
3,35088,1856,0,0,1,1,35088,70227,9280,79507
3,35088,24389,0,0,1,1,35088,393216,24389,417605
3,35090,80,0,0,1,1,35090,268119,160,268279
3,35090,88,0,0,1,1,35090,271875,88,271963
3,35090,1682,0,0,1,1,35090,76725,3364,80089
3,35090,3875,0,0,1,1,35090,29403,19375,48778
3,35090,14641,0,0,1,1,35090,26319,14641,40960
3,35090,16414,0,0,1,1,35090,50625,65656,116281
3,35096,1058,0,0,1,1,35096,35643,1058,36701
3,35098,1,0,0,1,1,35098,39675,1,39676
3,35098,2392,0,0,1,1,35098,321489,19136,340625
3,35098,4459,0,0,1,1,35098,36501,4459,40960
3,35110,19,0,0,1,1,35110,130977,95,131072
3,35110,361,0,0,1,1,35110,75264,361,75625
3,35112,176,0,0,1,1,35112,61731,352,62083
3,35148,29,0,0,3,1,35148,138240,29,138269
3,35148,18944,0,0,1,1,35148,2349,75776,78125
3,35150,25,0,0,1,1,35150,658464,25,658489
3,35150,32,0,0,1,1,35150,81225,64,81289
3,35154,512,0,0,1,1,35154,40749,512,41261
3,35154,8192,0,0,1,1,35154,907137,16384,923521
3,35178,320,0,0,1,1,35178,68601,320,68921
3,35178,25625,0,0,1,1,35178,62208,128125,190333
3,35178,32768,0,0,1,1,35178,1089,65536,66625
3,35180,256,0,0,1,1,35180,128625,256,128881
3,35190,68,0,0,1,1,35190,232875,272,233147
3,35190,83,0,0,1,1,35190,781167,83,781250
3,35208,1715,0,0,1,1,35208,69984,12005,81989
3,35224,5488,0,0,1,1,35224,78033,5488,83521
3,35258,22016,0,0,1,1,35258,81,88064,88145
3,35264,19,0,0,1,1,35264,192456,133,192589
3,35264,29,0,0,1,1,35264,131043,29,131072
3,35264,1832,0,0,1,1,35264,68121,7328,75449
3,35264,11221,0,0,1,1,35264,226347,11221,237568
3,35264,11552,0,0,1,1,35264,18549,46208,64757
3,35264,14641,0,0,1,1,35264,73167,14641,87808
3,35264,35264,0,0,3,1,35264,8019,70528,78547
3,35278,250,0,0,1,1,35278,46089,1000,47089
3,35280,1625,0,0,1,1,35280,83544,1625,85169
3,35280,2891,0,0,1,1,35280,28431,20237,48668
3,35280,14375,0,0,1,1,35280,115248,14375,129623
3,35288,8,0,0,3,1,35288,88209,16,88225
3,35290,29929,0,0,1,1,35290,9375,29929,39304
3,35306,1,0,0,1,1,35306,80898,1,80899
3,35306,4,0,0,1,1,35306,57963,4,57967
3,35308,7,0,0,3,1,35308,187785,7,187792
3,35308,1408,0,0,1,1,35308,384993,5632,390625
3,35308,5632,0,0,1,1,35308,43335,22528,65863
3,35308,8281,0,0,1,1,35308,56454,8281,64735
3,35308,9409,0,0,1,1,35308,45375,9409,54784
3,35308,14641,0,0,1,1,35308,46875,14641,61516
3,35308,22528,0,0,1,1,35308,34347,22528,56875
3,35308,28561,0,0,1,1,35308,9075,28561,37636
3,35332,169,0,0,1,1,35332,43923,169,44092
3,35340,9920,0,0,1,1,35340,29241,39680,68921
3,35358,125,0,0,1,1,35358,63744,125,63869
3,35358,128,0,0,1,1,35358,35997,128,36125
3,35378,1,0,0,3,1,35378,51300,1,51301
3,35378,64,0,0,1,1,35378,146205,256,146461
3,35378,625,0,0,1,1,35378,417774,625,418399
3,35378,10469,0,0,1,1,35378,46875,10469,57344
3,35378,25088,0,0,1,1,35378,1125,50176,51301
3,35418,2000,0,0,1,1,35418,131769,4000,135769
3,35418,32000,0,0,1,1,35418,9,64000,64009
3,35420,1,0,0,3,1,35420,71874,1,71875
3,35420,121,0,0,1,1,35420,65415,121,65536
3,35420,176,0,0,1,1,35420,39249,352,39601
3,35420,623,0,0,1,1,35420,177147,6853,184000
3,35420,2048,0,0,1,1,35420,72171,16384,88555
3,35420,4361,0,0,1,1,35420,431250,4361,435611
3,35420,5888,0,0,1,1,35420,72237,5888,78125
3,35420,11264,0,0,1,1,35420,2025,45056,47081
3,35420,12736,0,0,1,1,35420,21609,25472,47081
3,35420,19580,0,0,1,1,35420,441,39160,39601
3,35420,22784,0,0,1,1,35420,50421,22784,73205
3,35420,24334,0,0,1,1,35420,43923,24334,68257
3,35420,30976,0,0,1,1,35420,8625,30976,39601
