U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
3,38010,10136,0,0,1,1,38010,81,40544,40625
3,38010,12308,0,0,1,1,38010,21609,24616,46225
3,38010,13520,0,0,1,1,38010,11907,67600,79507
3,38010,22625,0,0,1,1,38010,449307,113125,562432
3,38010,25886,0,0,1,1,38010,14739,25886,40625
3,38024,49,0,0,1,1,38024,912624,49,912673
3,38036,169,0,0,1,1,38036,43512,169,43681
3,38036,256,0,0,1,1,38036,56943,1024,57967
3,38036,1331,0,0,1,1,38036,173901,1331,175232
3,38036,1694,0,0,1,1,38036,80919,11858,92777
3,38036,6253,0,0,1,1,38036,43923,6253,50176
3,38036,7436,0,0,1,1,38036,6561,59488,66049
3,38036,28561,0,0,1,1,38036,147741,28561,176302
3,38038,1,0,0,1,1,38038,43680,1,43681
3,38038,169,0,0,1,1,38038,100320,169,100489
3,38038,343,0,0,1,1,38038,65910,343,66253
3,38038,361,0,0,1,1,38038,75264,361,75625
3,38038,484,0,0,1,1,38038,128385,1936,130321
3,38038,1936,0,0,1,1,38038,98553,1936,100489
3,38038,9604,0,0,1,1,38038,5265,38416,43681
3,38038,14641,0,0,1,1,38038,23775,14641,38416
3,38038,14641,0,0,1,1,38038,25935,14641,40576
3,38038,14641,0,0,1,1,38038,46875,14641,61516
3,38038,20449,0,0,1,1,38038,19551,20449,40000
3,38038,30115,0,0,1,1,38038,2187,210805,212992
3,38038,34048,0,0,1,1,38038,5577,34048,39625
3,38048,200,0,0,1,1,38048,68121,800,68921
3,38078,16,0,0,1,1,38078,58065,16,58081
3,38078,6025,0,0,1,1,38078,70227,30125,100352
3,38078,16000,0,0,1,1,38078,19521,64000,83521
3,38080,7168,0,0,1,1,38080,46875,7168,54043
3,38080,16384,0,0,1,1,38080,2187,114688,116875
3,38090,11449,0,0,1,1,38090,148551,11449,160000
3,38128,29791,0,0,1,1,38128,35745,29791,65536
3,38150,5776,0,0,1,1,38150,57225,5776,63001
3,38150,6859,0,0,1,1,38150,2187,48013,50200
3,38168,30250,0,0,1,1,38168,13689,121000,134689
3,38190,5,0,0,1,1,38190,520992,25,521017
3,38190,32,0,0,1,1,38190,47025,64,47089
3,38190,2048,0,0,1,1,38190,286425,4096,290521
3,38190,3125,0,0,1,1,38190,58806,15625,74431
3,38190,3125,0,0,1,1,38190,701784,15625,717409
3,38190,3344,0,0,1,1,38190,40401,6688,47089
3,38190,6365,0,0,1,1,38190,82863,31825,114688
3,38190,7595,0,0,1,1,38190,4617,37975,42592
3,38190,8192,0,0,1,1,38190,82863,40960,123823
3,38190,19095,0,0,3,1,38190,82863,31825,114688
3,38190,20000,0,0,1,1,38190,16281,100000,116281
3,38190,22445,0,0,1,1,38190,18816,22445,41261
3,38190,30008,0,0,1,1,38190,9,60016,60025
3,38192,4,0,0,1,1,38192,116277,4,116281
3,38192,1024,0,0,1,1,38192,138411,2048,140459
3,38192,11752,0,0,1,1,38192,81,47008,47089
3,38192,14641,0,0,1,1,38192,32448,14641,47089
3,38218,1,0,0,1,1,38218,38415,1,38416
3,38218,9409,0,0,1,1,38218,29400,9409,38809
3,38220,24389,0,0,1,1,38220,32955,24389,57344
3,38248,256,0,0,1,1,38248,196875,512,197387
3,38258,11264,0,0,1,1,38258,28125,22528,50653
3,38270,28561,0,0,1,1,38270,17664,28561,46225
3,38270,33856,0,0,1,1,38270,10413,67712,78125
3,38278,22528,0,0,1,1,38278,73167,22528,95695
3,38318,2401,0,0,1,1,38318,277440,2401,279841
3,38318,2944,0,0,1,1,38318,38799,11776,50575
3,38318,9248,0,0,1,1,38318,99153,18496,117649
3,38318,9826,0,0,1,1,38318,6561,78608,85169
3,38350,27166,0,0,1,1,38350,281961,108664,390625
3,38378,16384,0,0,1,1,38378,250695,65536,316231
3,38388,34202,0,0,1,1,38388,43923,34202,78125
3,38410,1,0,0,3,1,38410,71874,1,71875
3,38410,4,0,0,1,1,38410,60621,4,60625
3,38410,4096,0,0,1,1,38410,636417,32768,669185
3,38428,1183,0,0,1,1,38428,218700,8281,226981
3,38428,8125,0,0,1,1,38428,194481,32500,226981
3,38454,8,0,0,1,1,38454,190269,64,190333
3,38454,32,0,0,1,1,38454,107811,128,107939
3,38454,23276,0,0,1,1,38454,257049,46552,303601
3,38456,16384,0,0,1,1,38456,233289,32768,266057
3,38456,16807,0,0,1,1,38456,146004,16807,162811
3,38456,23716,0,0,1,1,38456,4761,47432,52193
3,38478,11264,0,0,1,1,38478,28125,22528,50653
3,38480,1,0,0,1,1,38480,69375,1,69376
3,38480,10082,0,0,1,1,38480,243,50410,50653
3,38500,1,0,0,3,1,38500,71874,1,71875
3,38500,4,0,0,1,1,38500,117645,4,117649
3,38500,496,0,0,1,1,38500,59049,4960,64009
3,38500,625,0,0,1,1,38500,46464,625,47089
3,38500,19375,0,0,1,1,38500,83349,96875,180224
