U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,107030,14,0,0,2,1,107030,184960,49,185009
2,107030,28,0,0,4,1,107030,184960,49,185009
2,107065,4761,0,0,1,1,107065,157192,14283,171475
2,107065,11875,0,0,1,1,107065,244216,35625,279841
2,107065,15625,0,0,1,1,107065,128,109375,109503
2,107065,20577,0,0,1,1,107065,235298,20577,255875
2,107105,1,0,0,1,1,107105,147874,1,147875
2,107133,15925,0,0,1,1,107133,1152,111475,112627
2,107133,19683,0,0,1,1,107133,125000,59049,184049
2,107133,22445,0,0,1,1,107133,10976,112225,123201
2,107133,29889,0,0,1,1,107133,19208,89667,108875
2,107133,30625,0,0,1,1,107133,225254,30625,255879
2,107175,3721,0,0,1,1,107175,882014,3721,885735
2,107203,15625,0,0,1,1,107203,128,109375,109503
2,107215,6561,0,0,1,1,107215,156250,6561,162811
2,107217,2703,0,0,1,1,107217,131072,45951,177023
2,107217,16807,0,0,1,1,107217,12672,117649,130321
2,107217,25281,0,0,1,1,107217,1659878,25281,1685159
2,107385,81,0,0,1,1,107385,207368,243,207611
2,107385,15625,0,0,1,1,107385,128,109375,109503
2,107413,1,0,0,1,1,107413,790614,1,790615
2,107413,125,0,0,1,1,107413,156576,625,157201
2,107413,54289,0,0,1,1,107413,68750,54289,123039
2,107413,89373,0,0,1,1,107413,68750,89373,158123
2,107413,95139,0,0,1,1,107413,8,285417,285425
2,107413,96875,0,0,1,1,107413,32,484375,484407
2,107415,961,0,0,1,1,107415,3906250,961,3907211
2,107415,27225,0,0,1,1,107415,333824,299475,633299
2,107415,101875,0,0,1,1,107415,14406,101875,116281
2,107445,13851,0,0,1,1,107445,80392,41553,121945
2,107445,19325,0,0,1,1,107445,33696,96625,130321
2,107445,30375,0,0,1,1,107445,187928,91125,279053
2,107455,9,0,0,1,1,107455,171928,27,171955
2,107485,1,0,0,2,1,107485,137780,1,137781
