U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,143505,2197,0,0,1,1,143505,772730,2197,774927
2,143505,93639,0,0,1,1,143505,767486,93639,861125
2,143505,132875,0,0,1,1,143505,398566,132875,531441
2,143533,143533,0,0,1,1,143533,33614,143533,177147
2,143583,10763,0,0,1,1,143583,193336,32289,225625
2,143583,29403,0,0,1,1,143583,117248,264627,381875
2,143635,24389,0,0,1,1,143635,161290,24389,185679
2,143665,31329,0,0,1,1,143665,668168,93987,762155
2,143715,2187,0,0,1,1,143715,169000,6561,175561
2,143715,3125,0,0,1,1,143715,1755936,15625,1771561
2,143715,16281,0,0,1,1,143715,123032,48843,171875
2,143715,99495,0,0,1,1,143715,25088,895455,920543
2,143715,139293,0,0,1,1,143715,781250,139293,920543
2,143745,29791,0,0,1,1,143745,128,208537,208665
2,143773,50807,0,0,1,1,143773,249318,50807,300125
2,143773,128547,0,0,1,1,143773,313678,128547,442225
