U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,57013,1,0,0,2,1,57013,94500,1,94501
2,57013,2715,0,0,1,1,57013,145408,29865,175273
2,57013,8833,0,0,1,1,57013,53250,8833,62083
2,57013,15625,0,0,1,1,57013,50078,15625,65703
2,57013,28755,0,0,1,1,57013,1568,143775,145343
2,57015,27,0,0,1,1,57015,67000,81,67081
2,57015,1369,0,0,1,1,57015,301806,1369,303175
2,57015,9583,0,0,1,1,57015,67000,28749,95749
2,57015,15625,0,0,1,1,57015,128,109375,109503
2,57015,23125,0,0,1,1,57015,163296,115625,278921
2,57015,25921,0,0,1,1,57015,214400,181447,395847
2,57015,54675,0,0,1,1,57015,62974,54675,117649
2,57019,1,0,0,2,1,57019,82668,1,82669
2,57043,1,0,0,1,1,57043,175616,9,175625
2,57055,9,0,0,1,1,57055,125440,81,125521
2,57055,361,0,0,1,1,57055,204974,361,205335
2,57055,1089,0,0,1,1,57055,156250,1089,157339
2,57055,11411,0,0,1,1,57055,11552,57055,68607
2,57055,14641,0,0,1,1,57055,411008,102487,513495
2,57055,16807,0,0,1,1,57055,12672,117649,130321
2,57057,16807,0,0,1,1,57057,12672,117649,130321
2,57133,25,0,0,1,1,57133,178746,25,178771
2,57133,7857,0,0,1,1,57133,44536,23571,68107
2,57133,16587,0,0,1,1,57133,32768,248805,281573
2,57153,15625,0,0,1,1,57153,128,109375,109503
2,57165,19683,0,0,1,1,57165,42592,98415,141007
2,57169,6561,0,0,1,1,57169,132278,6561,138839
2,57169,57169,0,0,4,1,57169,340784,57169,397953
2,57178,2,0,0,2,1,57178,64000,9,64009
2,57178,4,0,0,4,1,57178,64000,9,64009
2,57178,8,0,0,8,1,57178,64000,9,64009
2,57187,5199,0,0,1,1,57187,8192,67587,75779
2,57195,8171,0,0,1,1,57195,60750,8171,68921
2,57211,26569,0,0,1,1,57211,33614,26569,60183
2,57225,1,0,0,1,1,57225,140174,1,140175
2,57225,1,0,0,2,1,57225,1362500,1,1362501
2,57265,2835,0,0,1,1,57265,112768,19845,132613
2,57265,6075,0,0,1,1,57265,142814,6075,148889
2,57279,16807,0,0,1,1,57279,81162,16807,97969
2,57321,16807,0,0,1,1,57321,12672,117649,130321
2,57363,19121,0,0,2,1,57363,59004,19121,78125
2,57375,405,0,0,1,1,57375,98464,2025,100489
2,57385,1,0,0,1,1,57385,64000,9,64009
2,57385,1,0,0,1,1,57385,71874,1,71875
2,57403,3771,0,0,1,1,57403,45568,33939,79507
2,57405,21609,0,0,1,1,57405,462250,21609,483859
2,57405,54675,0,0,1,1,57405,159014,54675,213689
2,57435,729,0,0,1,1,57435,169288,2187,171475
2,57475,1,0,0,1,1,57475,64000,9,64009
2,57475,1,0,0,1,1,57475,71874,1,71875
2,57475,1,0,0,4,1,57475,126224,1,126225
2,57475,25,0,0,2,1,57475,505172,25,505197
2,57475,121,0,0,1,1,57475,82432,1089,83521
2,57475,121,0,0,1,1,57475,198254,121,198375
2,57475,125,0,0,1,1,57475,87584,625,88209
2,57475,289,0,0,1,1,57475,143750,289,144039
