U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,88009,1023,0,0,1,1,88009,131072,17391,148463
2,88009,22253,0,0,1,1,88009,21376,155771,177147
2,88021,83509,0,0,1,1,88021,257094,83509,340603
2,88023,2197,0,0,1,1,88023,186110,2197,188307
2,88023,11163,0,0,1,1,88023,625000,33489,658489
2,88023,20923,0,0,1,1,88023,101306,20923,122229
2,88023,26047,0,0,1,1,88023,162578,26047,188625
2,88023,85007,0,0,1,1,88023,30618,85007,115625
2,88033,33975,0,0,1,1,88033,46952,101925,148877
2,88053,18865,0,0,1,1,88053,51232,94325,145557
2,88065,7725,0,0,1,1,88065,100648,23175,123823
2,88065,15625,0,0,1,1,88065,128,109375,109503
2,88065,15625,0,0,1,1,88065,1342502,15625,1358127
2,88065,33327,0,0,1,1,88065,65920,233289,299209
2,88065,59049,0,0,1,1,88065,148526,59049,207575
2,88075,78125,0,0,1,1,88075,82926,78125,161051
2,88125,19683,0,0,1,1,88125,5408,98415,103823
2,88143,59049,0,0,1,1,88143,131072,1003833,1134905
2,88177,169,0,0,1,1,88177,235298,169,235467
2,88177,6859,0,0,1,1,88177,167042,6859,173901
2,88179,169,0,0,1,1,88179,235298,169,235467
2,88179,6859,0,0,1,1,88179,167042,6859,173901
2,88245,4437,0,0,1,1,88245,64000,39933,103933
2,88245,78125,0,0,1,1,88245,550246,78125,628371
2,88255,1,0,0,1,1,88255,101250,1,101251
2,88284,6306,0,0,4,1,88284,262144,28377,290521
2,88284,12612,0,0,8,1,88284,262144,28377,290521
2,88303,10503,0,0,1,1,88303,14848,94527,109375
2,88305,18125,0,0,1,1,88305,12128,90625,102753
2,88363,1,0,0,4,1,88363,390224,1,390225
2,88363,10449,0,0,1,1,88363,771584,94041,865625
2,88363,36163,0,0,1,1,88363,165770,36163,201933
2,88365,1,0,0,1,1,88365,249614,1,249615
2,88373,49,0,0,1,1,88373,168832,343,169175
2,88407,87723,0,0,1,1,88407,17672,263169,280841
2,88443,961,0,0,1,1,88443,108414,961,109375
2,88443,31899,0,0,1,1,88443,68590,31899,100489
2,88489,169,0,0,1,1,88489,176978,169,177147
