U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,76033,25,0,0,1,1,76033,101306,25,101331
2,76041,47499,0,0,1,1,76041,68782,47499,116281
2,76053,11767,0,0,1,1,76053,42824,35301,78125
2,76053,27783,0,0,1,1,76053,137842,27783,165625
2,76053,31375,0,0,1,1,76053,33128,94125,127253
2,76053,63125,0,0,1,1,76053,425696,315625,741321
2,76053,64827,0,0,1,1,76053,84050,64827,148877
2,76053,75843,0,0,1,1,76053,10250,75843,86093
2,76065,1,0,0,4,1,76065,390224,1,390225
2,76065,44469,0,0,1,1,76065,968,133407,134375
2,76105,5,0,0,1,1,76105,241056,25,241081
2,76105,9927,0,0,1,1,76105,90344,29781,120125
2,76143,1,0,0,8,1,76143,186624,1,186625
2,76143,40311,0,0,1,1,76143,2312,120933,123245
2,76153,6561,0,0,1,1,76153,211750,6561,218311
2,76153,12167,0,0,1,1,76153,41624,36501,78125
2,76153,15625,0,0,1,1,76153,128,109375,109503
2,76158,8462,0,0,4,1,76158,81920,29617,111537
2,76158,16924,0,0,8,1,76158,81920,29617,111537
2,76165,961,0,0,1,1,76165,822582,961,823543
2,76165,59049,0,0,1,1,76165,24986,59049,84035
2,76167,5733,0,0,1,1,76167,165248,40131,205379
2,76167,57967,0,0,1,1,76167,1608714,57967,1666681
2,76195,6655,0,0,1,1,76195,73888,33275,107163
2,76243,12167,0,0,1,1,76243,457458,12167,469625
2,76243,13689,0,0,1,1,76243,152486,13689,166175
2,76245,5,0,0,1,1,76245,190944,25,190969
2,76245,2645,0,0,1,1,76245,219488,13225,232713
2,76245,5589,0,0,1,1,76245,32768,83835,116603
2,76245,41515,0,0,1,1,76245,136442,41515,177957
2,76258,5866,0,0,4,1,76258,212992,20531,233523
2,76258,11732,0,0,8,1,76258,212992,20531,233523
2,76285,1,0,0,1,1,76285,101250,1,101251
2,76323,225,0,0,1,1,76323,455962,225,456187
2,76323,5751,0,0,1,1,76323,84872,17253,102125
2,76323,25205,0,0,1,1,76323,59168,126025,185193
2,76323,59049,0,0,1,1,76323,24424,177147,201571
2,76335,15625,0,0,1,1,76335,128,109375,109503
2,76347,1,0,0,2,1,76347,171156,1,171157
2,76375,9261,0,0,1,1,76375,94562,9261,103823
2,76375,19683,0,0,1,1,76375,5408,98415,103823
2,76393,23463,0,0,1,1,76393,7736,70389,78125
2,76405,1,0,0,4,1,76405,87024,1,87025
2,76473,7,0,0,1,1,76473,2146176,49,2146225
2,76473,7889,0,0,1,1,76473,14848,71001,85849
2,76473,11875,0,0,1,1,76473,512,106875,107387
2,76473,15625,0,0,1,1,76473,128,109375,109503
2,76473,19683,0,0,1,1,76473,58600,59049,117649
