U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
3,23010,2750,0,0,1,1,23010,6561,22000,28561
3,23028,2432,0,0,1,1,23028,19881,4864,24745
3,23028,3008,0,0,1,1,23028,6561,24064,30625
3,23028,20402,0,0,1,1,23028,124659,163216,287875
3,23028,21875,0,0,1,1,23028,69984,153125,223109
3,23030,3008,0,0,1,1,23030,6561,24064,30625
3,23060,4612,0,0,3,1,23060,23949,4612,28561
3,23086,1,0,0,3,1,23086,31212,1,31213
3,23086,4459,0,0,1,1,23086,80919,31213,112132
3,23086,9409,0,0,1,1,23086,221952,9409,231361
3,23098,121,0,0,1,1,23098,57624,121,57745
3,23128,700,0,0,1,1,23128,59049,7000,66049
3,23138,7120,0,0,1,1,23138,81,28480,28561
3,23140,7,0,0,1,1,23140,28431,49,28480
3,23140,25,0,0,1,1,23140,117624,25,117649
3,23140,625,0,0,1,1,23140,32928,625,33553
3,23140,625,0,0,1,1,23140,40584,625,41209
3,23140,2197,0,0,1,1,23140,180075,2197,182272
3,23140,2704,0,0,1,1,23140,44631,10816,55447
3,23140,4459,0,0,1,1,23140,4617,22295,26912
3,23140,7120,0,0,1,1,23140,81,28480,28561
3,23140,7921,0,0,1,1,23140,76800,7921,84721
3,23140,10192,0,0,1,1,23140,4005,20384,24389
3,23140,10933,0,0,1,1,23140,53067,10933,64000
3,23140,16000,0,0,1,1,23140,73167,16000,89167
3,23140,22477,0,0,1,1,23140,2523,22477,25000
3,23144,14641,0,0,1,1,23144,54528,14641,69169
3,23188,9826,0,0,1,1,23188,19965,9826,29791
3,23188,13141,0,0,1,1,23188,46875,13141,60016
3,23210,2744,0,0,1,1,23210,67149,10976,78125
3,23210,4096,0,0,1,1,23210,40425,4096,44521
3,23212,4672,0,0,1,1,23212,6561,37376,43937
3,23218,361,0,0,1,1,23218,28200,361,28561
3,23230,1,0,0,3,1,23230,71874,1,71875
3,23268,3185,0,0,1,1,23268,6561,25480,32041
3,23268,8771,0,0,1,1,23268,6561,70168,76729
3,23288,8768,0,0,1,1,23288,50625,35072,85697
3,23290,20704,0,0,1,1,23290,44217,41408,85625
3,23296,1,0,0,3,1,23296,123903,1,123904
3,23310,392,0,0,1,1,23310,62775,1568,64343
3,23310,2072,0,0,1,1,23310,19881,4144,24025
3,23310,3008,0,0,1,1,23310,6561,24064,30625
3,23318,13886,0,0,1,1,23318,81,55544,55625
3,23320,1,0,0,1,1,23320,279840,1,279841
3,23320,1,0,0,3,1,23320,71874,1,71875
3,23320,16,0,0,1,1,23320,36501,16,36517
3,23320,484,0,0,1,1,23320,42849,1936,44785
3,23320,14641,0,0,1,1,23320,63375,14641,78016
3,23322,32,0,0,1,1,23322,25857,64,25921
3,23406,5687,0,0,1,1,23406,177147,62557,239704
3,23408,361,0,0,1,1,23408,75264,361,75625
3,23408,512,0,0,1,1,23408,124659,4096,128755
3,23408,2341,0,0,1,1,23408,6561,18728,25289
3,23438,1,0,0,1,1,23438,46875,1,46876
3,23450,4,0,0,1,1,23450,184041,8,184049
3,23450,224,0,0,1,1,23450,24057,1568,25625
3,23450,245,0,0,1,1,23450,202176,1225,203401
3,23450,500,0,0,1,1,23450,599781,500,600281
3,23450,1024,0,0,1,1,23450,215865,4096,219961
3,23450,1681,0,0,1,1,23450,26880,1681,28561
3,23450,2401,0,0,1,1,23450,109824,2401,112225
3,23450,2401,0,0,1,1,23450,201000,2401,203401
3,23450,2744,0,0,1,1,23450,89667,19208,108875
3,23450,2750,0,0,1,1,23450,6561,22000,28561
3,23450,3025,0,0,1,1,23450,9963,15125,25088
3,23450,3283,0,0,1,1,23450,2187,22981,25168
3,23450,4489,0,0,1,1,23450,24375,4489,28864
3,23450,4690,0,0,1,1,23450,9801,18760,28561
3,23450,4900,0,0,1,1,23450,24057,34300,58357
3,23450,5324,0,0,1,1,23450,35301,5324,40625
3,23450,5915,0,0,1,1,23450,89667,41405,131072
3,23450,6929,0,0,1,1,23450,24321,6929,31250
3,23450,8375,0,0,1,1,23450,497664,41875,539539
3,23450,10240,0,0,1,1,23450,81,40960,41041
3,23450,12500,0,0,1,1,23450,59049,125000,184049
3,23450,14641,0,0,1,1,23450,15375,14641,30016
3,23450,14641,0,0,1,1,23450,46875,14641,61516
3,23450,15008,0,0,1,1,23450,164025,120064,284089
3,23450,15125,0,0,1,1,23450,20787,15125,35912
3,23450,15625,0,0,1,1,23450,12936,15625,28561
3,23450,15625,0,0,1,1,23450,9963,78125,88088
3,23450,21632,0,0,1,1,23450,3993,21632,25625
3,23450,21853,0,0,1,1,23450,45375,21853,67228
3,23450,22981,0,0,1,1,23450,7995,22981,30976
3,23450,22981,0,0,1,1,23450,31944,22981,54925
3,23478,8,0,0,1,1,23478,328125,8,328133
3,23478,9392,0,0,1,1,23478,98865,18784,117649
3,23478,13520,0,0,1,1,23478,11907,67600,79507
3,23478,21125,0,0,1,1,23478,4116,21125,25241
3,23504,529,0,0,1,1,23504,28032,529,28561
3,23504,3577,0,0,1,1,23504,8748,25039,33787
3,23528,2941,0,0,3,1,23528,27648,2941,30589
3,23528,3125,0,0,1,1,23528,26112,3125,29237
3,23528,15625,0,0,1,1,23528,33216,15625,48841
3,23528,21625,0,0,1,1,23528,6936,21625,28561
3,23530,19186,0,0,1,1,23530,9375,19186,28561
