U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,40513,675,0,0,1,1,40513,101306,675,101981
2,40513,3993,0,0,1,1,40513,64000,35937,99937
2,40533,25,0,0,1,1,40533,1594298,25,1594323
2,40579,22253,0,0,1,1,40579,21376,155771,177147
2,40593,15625,0,0,1,1,40593,128,109375,109503
2,40633,1849,0,0,1,1,40633,120050,1849,121899
2,40665,24399,0,0,1,1,40665,8,73197,73205
2,40753,1,0,0,4,1,40753,404624,1,404625
2,40753,169,0,0,1,1,40753,81506,169,81675
2,40753,40753,0,0,4,1,40753,175760,40753,216513
2,40755,8957,0,0,1,1,40755,85536,44785,130321
2,40755,19133,0,0,1,1,40755,66550,19133,85683
2,40755,19683,0,0,1,1,40755,11552,98415,109967
2,40755,33125,0,0,1,1,40755,7942,33125,41067
2,40765,625,0,0,1,1,40765,354294,625,354919
2,40831,16807,0,0,1,1,40831,104994,16807,121801
2,40843,27,0,0,1,1,40843,48598,27,48625
2,40843,125,0,0,1,1,40843,68526,125,68651
2,40843,625,0,0,1,1,40843,189054,625,189679
2,40843,2025,0,0,1,1,40843,207646,2025,209671
2,40843,2187,0,0,1,1,40843,48664,6561,55225
2,40843,2187,0,0,1,1,40843,144760,6561,151321
2,40843,2723,0,0,1,1,40843,54144,19061,73205
2,40843,5875,0,0,1,1,40843,27808,29375,57183
2,40843,16875,0,0,1,1,40843,1720936,50625,1771561
2,40843,18225,0,0,1,1,40843,841192,54675,895867
2,40843,24057,0,0,1,1,40843,146264,72171,218435
2,40885,1,0,0,1,1,40885,68782,1,68783
2,40885,1,0,0,1,1,40885,814554,1,814555
2,40885,1,0,0,2,1,40885,336140,1,336141
2,40885,1,0,0,4,1,40885,87024,1,87025
2,40885,1,0,0,4,1,40885,194480,1,194481
2,40885,1,0,0,4,1,40885,421200,1,421201
2,40885,27,0,0,1,1,40885,59150,27,59177
2,40885,81,0,0,1,1,40885,410758,81,410839
2,40885,81,0,0,1,1,40885,1288408,243,1288651
2,40885,121,0,0,1,1,40885,98294,121,98415
2,40885,125,0,0,1,1,40885,215622,125,215747
2,40885,147,0,0,1,1,40885,252824,441,253265
2,40885,169,0,0,1,1,40885,48026,169,48195
2,40885,243,0,0,1,1,40885,1398760,729,1399489
2,40885,289,0,0,1,1,40885,235298,289,235587
2,40885,343,0,0,1,1,40885,406250,343,406593
2,40885,507,0,0,1,1,40885,289000,1521,290521
2,40885,729,0,0,1,1,40885,185000,2187,187187
2,40885,891,0,0,1,1,40885,845824,9801,855625
2,40885,1225,0,0,1,1,40885,69984,6125,76109
2,40885,1323,0,0,1,1,40885,851840,9261,861101
2,40885,1331,0,0,1,1,40885,612794,1331,614125
2,40885,1331,0,0,1,1,40885,971074,1331,972405
2,40885,1369,0,0,1,1,40885,83006,1369,84375
2,40885,1369,0,0,1,1,40885,90506,1369,91875
2,40885,1369,0,0,1,1,40885,170586,1369,171955
2,40885,1445,0,0,1,1,40885,50976,7225,58201
2,40885,1925,0,0,1,1,40885,80512,13475,93987
2,40885,2023,0,0,1,1,40885,24576,26299,50875
2,40885,2025,0,0,1,1,40885,30208,18225,48433
2,40885,2401,0,0,1,1,40885,32768,36015,68783
2,40885,2401,0,0,1,1,40885,131424,12005,143429
2,40885,2541,0,0,1,1,40885,26624,27951,54575
2,40885,2601,0,0,1,1,40885,928256,23409,951665
2,40885,3125,0,0,1,1,40885,39886,3125,43011
2,40885,3267,0,0,1,1,40885,56758,3267,60025
2,40885,3267,0,0,1,1,40885,1416590,3267,1419857
2,40885,4107,0,0,1,1,40885,39304,12321,51625
2,40885,4165,0,0,1,1,40885,117128,12495,129623
2,40885,5445,0,0,1,1,40885,113288,16335,129623
2,40885,6125,0,0,1,1,40885,62658,6125,68783
2,40885,6253,0,0,1,1,40885,47790,6253,54043
2,40885,6903,0,0,1,1,40885,43750,6903,50653
2,40885,6903,0,0,1,1,40885,35200,48321,83521
2,40885,7203,0,0,1,1,40885,65416,21609,87025
2,40885,7375,0,0,1,1,40885,76146,7375,83521
2,40885,8177,0,0,1,1,40885,117128,24531,141659
2,40885,8281,0,0,1,1,40885,9248,41405,50653
2,40885,9317,0,0,1,1,40885,628864,65219,694083
