U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,43503,343,0,0,1,1,43503,68750,343,69093
2,43503,16807,0,0,1,1,43503,106250,16807,123057
2,43503,19683,0,0,1,1,43503,52822,19683,72505
2,43503,22627,0,0,1,1,43503,2744,67881,70625
2,43503,29855,0,0,1,1,43503,209952,149275,359227
2,43503,34375,0,0,1,1,43503,243712,378125,621837
2,43503,38759,0,0,1,1,43503,39366,38759,78125
2,43560,2,0,0,2,1,43560,64000,9,64009
2,43560,4,0,0,4,1,43560,64000,9,64009
2,43560,8,0,0,8,1,43560,64000,9,64009
2,43561,16129,0,0,1,1,43561,142976,112903,255879
2,43569,29767,0,0,1,1,43569,29282,29767,59049
2,43573,1,0,0,2,1,43573,137780,1,137781
2,43575,1,0,0,2,1,43575,137780,1,137781
2,43587,343,0,0,1,1,43587,61312,2401,63713
2,43615,1,0,0,1,1,43615,300762,1,300763
2,43615,1,0,0,2,1,43615,465124,1,465125
2,43615,5,0,0,1,1,43615,520992,25,521017
2,43615,25,0,0,1,1,43615,278318,25,278343
2,43615,27,0,0,1,1,43615,162382,27,162409
2,43615,121,0,0,1,1,43615,533750,121,533871
2,43615,343,0,0,1,1,43615,117242,343,117585
2,43615,675,0,0,1,1,43615,43648,4725,48373
2,43615,1701,0,0,1,1,43615,90112,22113,112225
2,43615,1891,0,0,1,1,43615,59488,9455,68943
2,43615,2187,0,0,1,1,43615,566150,2187,568337
2,43615,2401,0,0,1,1,43615,140800,21609,162409
2,43615,2989,0,0,1,1,43615,93312,20923,114235
2,43615,3125,0,0,1,1,43615,48608,15625,64233
2,43615,3125,0,0,1,1,43615,165888,34375,200263
2,43615,3125,0,0,1,1,43615,1755936,15625,1771561
2,43615,3751,0,0,1,1,43615,175616,33759,209375
2,43615,4087,0,0,1,1,43615,61952,36783,98735
2,43615,4355,0,0,1,1,43615,24576,56615,81191
2,43615,4489,0,0,1,1,43615,82026,4489,86515
2,43615,4563,0,0,1,1,43615,529480,13689,543169
2,43615,5103,0,0,1,1,43615,42592,25515,68107
2,43615,5733,0,0,1,1,43615,60512,28665,89177
2,43615,7007,0,0,1,1,43615,124928,77077,202005
2,43615,7381,0,0,1,1,43615,39494,7381,46875
2,43615,7533,0,0,1,1,43615,41846,7533,49379
2,43615,7865,0,0,1,1,43615,19296,39325,58621
2,43615,8525,0,0,1,1,43615,2048,93775,95823
2,43615,8575,0,0,1,1,43615,39798,8575,48373
2,43615,9455,0,0,1,1,43615,1568,47275,48843
2,43615,10309,0,0,1,1,43615,33614,10309,43923
2,43615,10675,0,0,1,1,43615,57122,10675,67797
2,43615,10935,0,0,1,1,43615,12152,32805,44957
2,43615,15625,0,0,1,1,43615,58806,15625,74431
2,43615,16281,0,0,1,1,43615,123032,48843,171875
2,43615,16807,0,0,1,1,43615,107136,117649,224785
2,43615,16875,0,0,1,1,43615,57122,16875,73997
2,43615,19899,0,0,1,1,43615,148840,59697,208537
2,43615,21125,0,0,1,1,43615,2048,232375,234423
2,43615,21609,0,0,1,1,43615,59582,21609,81191
2,43615,21775,0,0,1,1,43615,29282,21775,51057
2,43615,22445,0,0,1,1,43615,10976,112225,123201
2,43615,24025,0,0,1,1,43615,29106,24025,53131
2,43615,24057,0,0,1,1,43615,185318,24057,209375
2,43615,24321,0,0,1,1,43615,23912,72963,96875
2,43615,26195,0,0,1,1,43615,119072,130975,250047
2,43615,26257,0,0,1,1,43615,20618,26257,46875
2,43615,27135,0,0,1,1,43615,25376,135675,161051
2,43615,29791,0,0,1,1,43615,48334,29791,78125
2,43615,29791,0,0,1,1,43615,227934,29791,257725
