U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,109087,44521,0,0,1,1,109087,2337122,44521,2381643
2,109107,22001,0,0,1,1,109107,95048,66003,161051
2,109123,625,0,0,1,1,109123,642978,625,643603
2,109135,1,0,0,4,1,109135,531440,1,531441
2,109135,3375,0,0,1,1,109135,4169906,3375,4173281
2,109135,15625,0,0,1,1,109135,128,109375,109503
2,109140,10,0,0,4,1,109140,109568,25,109593
2,109140,20,0,0,8,1,109140,109568,25,109593
2,109173,1,0,0,2,1,109173,803924,1,803925
2,109183,22707,0,0,1,1,109183,128512,204363,332875
2,109185,5,0,0,2,1,109185,257024,25,257049
2,109185,91125,0,0,1,1,109185,1510912,820125,2331037
2,109263,25,0,0,1,1,109263,743904,125,744029
2,109263,1521,0,0,1,1,109263,625000,4563,629563
2,109263,6561,0,0,1,1,109263,146410,6561,152971
2,109263,20449,0,0,1,1,109263,206486,20449,226935
2,109263,26875,0,0,1,1,109263,90774,26875,117649
2,109275,5,0,0,1,1,109275,520992,25,521017
2,109275,49,0,0,1,1,109275,282752,343,283095
2,109275,15463,0,0,1,1,109275,2097152,324723,2421875
2,109275,16281,0,0,1,1,109275,119296,146529,265825
2,109305,15675,0,0,1,1,109305,134456,47025,181481
2,109305,16807,0,0,1,1,109305,12672,117649,130321
2,109305,34295,0,0,1,1,109305,84726,34295,119021
2,109345,48013,0,0,1,1,109345,158750,48013,206763
2,109393,1,0,0,1,1,109393,531674,1,531675
2,109393,6255,0,0,1,1,109393,101728,31275,133003
2,109393,6561,0,0,1,1,109393,798694,6561,805255
2,109415,46585,0,0,1,1,109415,32,232925,232957
2,109443,42875,0,0,1,1,109443,89888,214375,304263
2,109455,14277,0,0,1,1,109455,125000,42831,167831
2,109459,16807,0,0,1,1,109459,12672,117649,130321
2,109461,3,0,0,2,1,109461,131648,9,131657
2,109473,76557,0,0,1,1,109473,1024000,995241,2019241
2,109473,78125,0,0,1,1,109473,726624,390625,1117249
2,109473,97443,0,0,1,1,109473,16562,97443,114005
2,109495,59049,0,0,1,1,109495,131072,1003833,1134905
