U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,63061,16807,0,0,1,1,63061,12672,117649,130321
2,63061,31213,0,0,1,1,63061,370386,31213,401599
2,63061,41743,0,0,1,1,63061,46466,41743,88209
2,63085,1,0,0,2,1,63085,357492,1,357493
2,63085,28675,0,0,1,1,63085,157216,143375,300591
2,63133,2401,0,0,1,1,63133,80000,16807,96807
2,63133,11907,0,0,1,1,63133,61000,35721,96721
2,63133,15625,0,0,1,1,63133,128,109375,109503
2,63133,44469,0,0,1,1,63133,120050,44469,164519
2,63135,1,0,0,1,1,63135,1484374,1,1484375
2,63145,81,0,0,1,1,63145,186434,81,186515
2,63217,2401,0,0,1,1,63217,281216,16807,298023
2,63217,45927,0,0,1,1,63217,968,137781,138749
2,63243,19321,0,0,1,1,63243,72030,19321,91351
2,63250,2,0,0,2,1,63250,64000,9,64009
2,63250,4,0,0,4,1,63250,64000,9,64009
2,63250,8,0,0,8,1,63250,64000,9,64009
2,63255,59049,0,0,1,1,63255,131072,1003833,1134905
2,63271,16807,0,0,1,1,63271,1062882,16807,1079689
2,63273,15625,0,0,1,1,63273,128,109375,109503
2,63325,25,0,0,1,1,63325,278154,25,278179
2,63325,459,0,0,1,1,63325,131072,7803,138875
2,63325,2187,0,0,1,1,63325,97768,6561,104329
2,63327,121,0,0,1,1,63327,71286,121,71407
2,63327,16807,0,0,1,1,63327,12672,117649,130321
2,63393,891,0,0,1,1,63393,57856,8019,65875
2,63393,11043,0,0,1,1,63393,59582,11043,70625
2,63393,32805,0,0,1,1,63393,117128,98415,215543
2,63425,57967,0,0,1,1,63425,32,289835,289867
2,63427,11767,0,0,1,1,63427,1152,82369,83521
2,63427,16807,0,0,1,1,63427,13448,50421,63869
2,63435,25,0,0,1,1,63435,511584,125,511709
2,63495,1,0,0,2,1,63495,137780,1,137781
2,63495,1225,0,0,1,1,63495,222336,8575,230911
2,63495,9877,0,0,1,1,63495,74498,9877,84375
2,63495,16019,0,0,1,1,63495,75106,16019,91125
2,63495,18225,0,0,1,1,63495,47974,18225,66199
2,126122,33614,0,0,2,2,63061,12672,117649,130321
2,126122,62426,0,0,2,2,63061,370386,31213,401599
2,126122,83486,0,0,2,2,63061,46466,41743,88209
2,126170,2,0,0,4,2,63085,357492,1,357493
2,126170,57350,0,0,2,2,63085,157216,143375,300591
2,126266,4802,0,0,2,2,63133,80000,16807,96807
2,126266,23814,0,0,2,2,63133,61000,35721,96721
2,126266,31250,0,0,2,2,63133,128,109375,109503
2,126266,88938,0,0,2,2,63133,120050,44469,164519
2,126270,2,0,0,2,2,63135,1484374,1,1484375
2,126290,162,0,0,2,2,63145,186434,81,186515
2,126434,4802,0,0,2,2,63217,281216,16807,298023
2,126434,91854,0,0,2,2,63217,968,137781,138749
2,126486,38642,0,0,2,2,63243,72030,19321,91351
2,126500,4,0,0,4,2,63250,64000,9,64009
2,126500,8,0,0,8,2,63250,64000,9,64009
2,126500,16,0,0,16,2,63250,64000,9,64009
2,126510,118098,0,0,2,2,63255,131072,1003833,1134905
2,126542,33614,0,0,2,2,63271,1062882,16807,1079689
2,126546,31250,0,0,2,2,63273,128,109375,109503
2,126650,50,0,0,2,2,63325,278154,25,278179
2,126650,918,0,0,2,2,63325,131072,7803,138875
2,126650,4374,0,0,2,2,63325,97768,6561,104329
2,126654,242,0,0,2,2,63327,71286,121,71407
2,126654,33614,0,0,2,2,63327,12672,117649,130321
2,126786,1782,0,0,2,2,63393,57856,8019,65875
2,126786,22086,0,0,2,2,63393,59582,11043,70625
2,126786,65610,0,0,2,2,63393,117128,98415,215543
2,126850,115934,0,0,2,2,63425,32,289835,289867
2,126854,23534,0,0,2,2,63427,1152,82369,83521
2,126854,33614,0,0,2,2,63427,13448,50421,63869
2,126870,50,0,0,2,2,63435,511584,125,511709
2,126990,2,0,0,4,2,63495,137780,1,137781
2,126990,2450,0,0,2,2,63495,222336,8575,230911
2,126990,19754,0,0,2,2,63495,74498,9877,84375
2,126990,32038,0,0,2,2,63495,75106,16019,91125
2,126990,36450,0,0,2,2,63495,47974,18225,66199
