U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
3,14008,10609,0,0,1,1,14008,4335,10609,14944
3,14012,4,0,0,1,1,14012,116277,4,116281
3,14012,1024,0,0,1,1,14012,138411,2048,140459
3,14012,1372,0,0,1,1,14012,9153,5488,14641
3,14012,1736,0,0,1,1,14012,6561,13888,20449
3,14012,11752,0,0,1,1,14012,81,47008,47089
3,14014,5329,0,0,1,1,14014,23232,5329,28561
3,14018,7009,0,0,1,1,14018,9375,7009,16384
3,14028,6125,0,0,1,1,14028,83667,6125,89792
3,14028,7808,0,0,1,1,14028,9,15616,15625
3,14030,7808,0,0,1,1,14030,9,15616,15625
3,14040,6962,0,0,1,1,14040,441,13924,14365
3,14058,1250,0,0,1,1,14058,12141,2500,14641
3,14058,10082,0,0,1,1,14058,243,50410,50653
3,14058,11264,0,0,1,1,14058,28125,22528,50653
3,14058,12800,0,0,1,1,14058,189783,64000,253783
3,14060,4096,0,0,1,1,14060,81,16384,16465
3,14090,2048,0,0,1,1,14090,10125,8192,18317
3,14098,1,0,0,1,1,14098,254505,1,254506
3,14098,1,0,0,1,1,14098,351231,1,351232
3,14098,64,0,0,1,1,14098,17625,64,17689
3,14098,2809,0,0,1,1,14098,243,14045,14288
3,14098,4096,0,0,1,1,14098,41553,28672,70225
3,14098,6784,0,0,1,1,14098,20727,13568,34295
3,14098,8056,0,0,1,1,14098,9,16112,16121
3,14098,12544,0,0,1,1,14098,8037,25088,33125
3,14100,12032,0,0,1,1,14100,3993,12032,16025
3,14118,2048,0,0,1,1,14118,6561,16384,22945
3,14150,5,0,0,1,1,14150,14823,25,14848
3,14150,7808,0,0,1,1,14150,9,15616,15625
3,14168,1,0,0,1,1,14168,39675,1,39676
3,14168,1,0,0,3,1,14168,71874,1,71875
3,14168,8,0,0,1,1,14168,14625,16,14641
3,14168,32,0,0,1,1,14168,253125,128,253253
3,14168,80,0,0,1,1,14168,128547,400,128947
3,14168,169,0,0,1,1,14168,15456,169,15625
3,14168,169,0,0,1,1,14168,16023,169,16192
3,14168,343,0,0,1,1,14168,46761,343,47104
3,14168,400,0,0,1,1,14168,13041,1600,14641
3,14168,484,0,0,1,1,14168,13689,1936,15625
3,14168,500,0,0,1,1,14168,23667,500,24167
3,14168,512,0,0,1,1,14168,29601,1024,30625
3,14168,736,0,0,1,1,14168,11907,3680,15587
3,14168,968,0,0,1,1,14168,121875,968,122843
3,14168,1225,0,0,1,1,14168,11178,6125,17303
3,14168,1375,0,0,1,1,14168,7776,6875,14651
3,14168,1456,0,0,1,1,14168,9801,5824,15625
3,14168,1568,0,0,1,1,14168,9315,6272,15587
3,14168,1792,0,0,1,1,14168,10791,3584,14375
3,14168,2398,0,0,1,1,14168,27783,9592,37375
3,14168,2401,0,0,1,1,14168,26160,2401,28561
3,14168,2420,0,0,1,1,14168,6561,19360,25921
3,14168,2464,0,0,1,1,14168,2187,17248,19435
3,14168,2507,0,0,1,1,14168,15435,5014,20449
3,14168,2645,0,0,1,1,14168,3159,13225,16384
3,14168,2750,0,0,1,1,14168,6561,22000,28561
3,14168,3640,0,0,1,1,14168,81,14560,14641
3,14168,3887,0,0,1,1,14168,6867,7774,14641
3,14168,4235,0,0,1,1,14168,3159,21175,24334
3,14168,4459,0,0,1,1,14168,36501,4459,40960
3,14168,4508,0,0,1,1,14168,5625,9016,14641
3,14168,6250,0,0,1,1,14168,3087,12500,15587
3,14168,6656,0,0,1,1,14168,81,26624,26705
3,14168,8050,0,0,1,1,14168,6591,8050,14641
3,14168,8192,0,0,1,1,14168,2691,16384,19075
3,14168,8393,0,0,1,1,14168,24375,8393,32768
3,14168,9592,0,0,1,1,14168,2691,19184,21875
3,14168,10976,0,0,1,1,14168,5625,21952,27577
3,14168,11881,0,0,1,1,14168,2760,11881,14641
3,14168,12167,0,0,1,1,14168,12000,12167,24167
3,14168,13754,0,0,1,1,14168,6867,27508,34375
3,14168,14000,0,0,1,1,14168,1587,14000,15587
3,14168,14168,0,0,1,1,14168,225,28336,28561
3,14188,16,0,0,1,1,14188,15609,16,15625
3,14188,3547,0,0,1,1,14188,11094,3547,14641
3,14188,4000,0,0,1,1,14188,10641,4000,14641
3,14210,1,0,0,1,1,14210,30624,1,30625
3,14210,1,0,0,1,1,14210,30855,1,30856
3,14210,7,0,0,1,1,14210,17496,49,17545
3,14210,8,0,0,1,1,14210,101745,16,101761
3,14210,49,0,0,1,1,14210,14592,49,14641
3,14210,49,0,0,3,1,14210,16335,49,16384
3,14210,98,0,0,1,1,14210,75429,196,75625
3,14210,121,0,0,1,1,14210,15504,121,15625
3,14210,121,0,0,1,1,14210,18375,121,18496
3,14210,121,0,0,1,1,14210,52224,121,52345
3,14210,128,0,0,1,1,14210,34713,256,34969
3,14210,289,0,0,1,1,14210,17400,289,17689
3,14210,289,0,0,1,1,14210,194271,289,194560
3,14210,343,0,0,1,1,14210,63423,2401,65824
3,14210,361,0,0,1,1,14210,14280,361,14641
3,14210,361,0,0,1,1,14210,75264,361,75625
3,14210,400,0,0,1,1,14210,117249,400,117649
3,14210,500,0,0,1,1,14210,58653,1000,59653
3,14210,704,0,0,1,1,14210,32805,5632,38437
3,14210,841,0,0,1,1,14210,14784,841,15625
3,14210,841,0,0,1,1,14210,73695,841,74536
3,14210,841,0,0,1,1,14210,103488,841,104329
3,14210,1024,0,0,1,1,14210,16929,4096,21025
3,14210,1088,0,0,1,1,14210,10773,4352,15125
3,14210,1331,0,0,1,1,14210,33060,1331,34391
3,14210,1682,0,0,1,1,14210,15147,6728,21875
3,14210,1936,0,0,1,1,14210,4617,9680,14297
3,14210,1972,0,0,1,1,14210,9801,7888,17689
3,14210,2000,0,0,1,1,14210,11979,4000,15979
3,14210,2048,0,0,1,1,14210,39933,8192,48125
3,14210,2401,0,0,1,1,14210,13224,2401,15625
3,14210,2842,0,0,1,1,14210,28611,5684,34295
3,14210,2888,0,0,1,1,14210,21675,2888,24563
3,14210,2992,0,0,1,1,14210,29241,11968,41209
3,14210,3025,0,0,1,1,14210,204363,15125,219488
3,14210,3125,0,0,1,1,14210,11172,3125,14297
3,14210,3125,0,0,1,1,14210,14739,3125,17864
3,14210,3712,0,0,1,1,14210,11913,3712,15625
3,14210,3850,0,0,1,1,14210,68121,15400,83521
3,14210,3971,0,0,1,1,14210,25725,3971,29696
3,14210,4096,0,0,1,1,14210,32625,8192,40817
3,14210,4375,0,0,1,1,14210,2673,21875,24548
3,14210,4640,0,0,1,1,14210,6561,37120,43681
3,14210,4864,0,0,1,1,14210,243,24320,24563
3,14210,4913,0,0,1,1,14210,87723,24565,112288
3,14210,5236,0,0,1,1,14210,81,20944,21025
3,14210,5324,0,0,1,1,14210,21675,5324,26999
3,14210,6137,0,0,1,1,14210,11907,30685,42592
3,14210,6250,0,0,1,1,14210,12789,12500,25289
3,14210,7168,0,0,1,1,14210,46875,7168,54043
3,14210,8000,0,0,1,1,14210,18411,8000,26411
3,14210,9317,0,0,1,1,14210,36936,46585,83521
3,14210,9604,0,0,1,1,14210,6375,9604,15979
3,14210,9947,0,0,1,1,14210,121125,9947,131072
3,14210,10469,0,0,1,1,14210,46875,10469,57344
3,14210,10625,0,0,1,1,14210,204363,53125,257488
3,14210,11000,0,0,1,1,14210,49329,55000,104329
3,14210,11264,0,0,1,1,14210,13125,11264,24389
3,14210,11875,0,0,1,1,14210,10752,11875,22627
3,14210,11900,0,0,1,1,14210,6561,95200,101761
3,14210,14161,0,0,1,1,14210,116160,14161,130321
3,14248,1,0,0,1,1,14248,51375,1,51376
3,14268,200,0,0,1,1,14268,68121,800,68921
3,14278,1,0,0,1,1,14278,30975,1,30976
3,14278,49,0,0,1,1,14278,15576,49,15625
3,14278,121,0,0,1,1,14278,18375,121,18496
3,14278,289,0,0,1,1,14278,20886,289,21175
3,14278,343,0,0,1,1,14278,21417,343,21760
3,14278,7168,0,0,1,1,14278,46875,7168,54043
3,14278,7225,0,0,1,1,14278,24576,7225,31801
3,14288,16,0,0,3,1,14288,34263,32,34295
3,14298,8,0,0,1,1,14298,14625,16,14641
3,14298,2750,0,0,1,1,14298,6561,22000,28561
3,14300,8,0,0,1,1,14300,14625,16,14641
3,14300,484,0,0,1,1,14300,13689,1936,15625
3,14300,2750,0,0,1,1,14300,6561,22000,28561
3,14306,64,0,0,1,1,14306,15111,128,15239
3,14306,12167,0,0,1,1,14306,3072,12167,15239
3,14320,256,0,0,1,1,14320,29535,256,29791
3,14320,484,0,0,1,1,14320,72495,1936,74431
3,14320,625,0,0,1,1,14320,46464,625,47089
3,14320,1969,0,0,1,1,14320,14415,1969,16384
3,14350,4,0,0,1,1,14350,15375,4,15379
3,14350,16,0,0,1,1,14350,279825,16,279841
3,14350,169,0,0,1,1,14350,15456,169,15625
3,14350,1681,0,0,1,1,14350,26880,1681,28561
3,14350,4459,0,0,1,1,14350,36501,4459,40960
3,14360,256,0,0,1,1,14360,138933,512,139445
3,14360,625,0,0,1,1,14360,128256,625,128881
3,14362,1024,0,0,1,1,14362,75411,4096,79507
3,14378,625,0,0,1,1,14378,322959,625,323584
3,14378,12544,0,0,1,1,14378,3081,12544,15625
3,14390,700,0,0,1,1,14390,59049,7000,66049
3,14390,2048,0,0,1,1,14390,27783,8192,35975
3,14408,1801,0,0,1,1,14408,15360,1801,17161
3,14408,1801,0,0,3,1,14408,13824,1801,15625
3,14418,512,0,0,1,1,14418,59049,5120,64169
3,14428,16,0,0,1,1,14428,46875,16,46891
3,14430,8,0,0,1,1,14430,14625,16,14641
3,14430,2750,0,0,1,1,14430,6561,22000,28561
3,14430,6560,0,0,1,1,14430,1521,13120,14641
3,14430,11264,0,0,1,1,14430,28125,22528,50653
3,14432,11341,0,0,1,1,14432,5043,11341,16384
3,14474,7237,0,0,1,1,14474,45927,57896,103823
3,14476,49,0,0,1,1,14476,14592,49,14641
3,14478,2048,0,0,1,1,14478,20577,2048,22625
3,14516,1159,0,0,1,1,14516,45927,9272,55199
3,14518,1,0,0,1,1,14518,14640,1,14641
3,14518,1,0,0,3,1,14518,27999,1,28000
3,14518,49,0,0,1,1,14518,24057,343,24400
3,14518,121,0,0,1,1,14518,18375,121,18496
3,14518,7168,0,0,1,1,14518,46875,7168,54043
3,14518,14161,0,0,1,1,14518,1464,14161,15625
3,14518,14161,0,0,1,1,14518,45375,14161,59536
3,14520,8192,0,0,1,1,14520,2385,16384,18769
3,14534,256,0,0,1,1,14534,80109,1024,81133
3,14540,11632,0,0,1,1,14540,3993,11632,15625
3,14558,25,0,0,1,1,14558,117624,25,117649
3,14558,100,0,0,1,1,14558,85293,800,86093
3,14558,3625,0,0,1,1,14558,13182,3625,16807
3,14558,8788,0,0,1,1,14558,21837,8788,30625
3,14558,10933,0,0,1,1,14558,9,21866,21875
3,14586,9317,0,0,1,1,14586,81,37268,37349
3,14600,625,0,0,1,1,14600,66603,625,67228
3,14602,4768,0,0,1,1,14602,98577,19072,117649
3,14628,500,0,0,1,1,14628,52371,1000,53371
3,14628,512,0,0,1,1,14628,214245,2048,216293
3,14628,2000,0,0,1,1,14628,47223,8000,55223
3,14628,2048,0,0,1,1,14628,19845,8192,28037
3,14628,2420,0,0,1,1,14628,5589,12100,17689
3,14628,2420,0,0,1,1,14628,6561,19360,25921
3,14628,2438,0,0,1,1,14628,4617,12190,16807
3,14628,2645,0,0,1,1,14628,124416,13225,137641
3,14628,2783,0,0,1,1,14628,177147,30613,207760
3,14628,3773,0,0,1,1,14628,15360,3773,19133
3,14628,3872,0,0,1,1,14628,9063,7744,16807
3,14628,4508,0,0,1,1,14628,5625,9016,14641
3,14628,5618,0,0,1,1,14628,27783,22472,50255
3,14628,6413,0,0,1,1,14628,15000,6413,21413
3,14628,7049,0,0,1,1,14628,24576,7049,31625
3,14628,7314,0,0,3,1,14628,4617,12190,16807
3,14628,8624,0,0,1,1,14628,36501,8624,45125
3,14628,9200,0,0,1,1,14628,25281,18400,43681
3,14628,9317,0,0,1,1,14628,50301,65219,115520
3,14628,14375,0,0,1,1,14628,19239,14375,33614
3,14630,1,0,0,1,1,14630,27435,1,27436
3,14630,1,0,0,1,1,14630,30975,1,30976
3,14630,1,0,0,1,1,14630,83544,1,83545
3,14630,1,0,0,1,1,14630,346920,1,346921
3,14630,25,0,0,1,1,14630,73872,125,73997
3,14630,25,0,0,1,1,14630,107811,100,107911
3,14630,32,0,0,1,1,14630,47025,64,47089
3,14630,49,0,0,1,1,14630,14592,49,14641
3,14630,49,0,0,1,1,14630,15576,49,15625
3,14630,121,0,0,1,1,14630,130200,121,130321
3,14630,361,0,0,1,1,14630,75264,361,75625
3,14630,484,0,0,1,1,14630,23541,484,24025
3,14630,512,0,0,1,1,14630,227601,1024,228625
3,14630,625,0,0,1,1,14630,46464,625,47089
3,14630,800,0,0,1,1,14630,19437,800,20237
3,14630,961,0,0,1,1,14630,129360,961,130321
3,14630,3125,0,0,1,1,14630,58806,15625,74431
