U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,70525,59049,0,0,1,1,70525,24986,59049,84035
2,70585,1,0,0,1,1,70585,71874,1,71875
2,70585,23033,0,0,1,1,70585,42592,115165,157757
2,70585,32805,0,0,1,1,70585,238328,98415,336743
2,70623,6561,0,0,1,1,70623,102152,19683,121835
2,70623,8575,0,0,1,1,70623,118098,8575,126673
2,70623,38759,0,0,1,1,70623,39366,38759,78125
2,70705,1,0,0,1,1,70705,1826874,1,1826875
2,70705,147,0,0,1,1,70705,405224,441,405665
2,70705,243,0,0,1,1,70705,116920,729,117649
2,70705,4107,0,0,1,1,70705,131456,28749,160205
2,70735,1,0,0,1,1,70735,101250,1,101251
2,70735,1,0,0,1,1,70735,625974,1,625975
2,70735,1,0,0,4,1,70735,117648,1,117649
2,70735,25,0,0,1,1,70735,94962,25,94987
2,70735,27,0,0,1,1,70735,95000,81,95081
2,70735,343,0,0,1,1,70735,90250,343,90593
2,70735,361,0,0,1,1,70735,159014,361,159375
2,70735,675,0,0,1,1,70735,100448,3375,103823
2,70735,1387,0,0,1,1,70735,79968,6935,86903
2,70735,2401,0,0,1,1,70735,158848,16807,175655
2,70735,2401,0,0,1,1,70735,189974,2401,192375
2,70735,6125,0,0,1,1,70735,258688,42875,301563
2,70735,8575,0,0,1,1,70735,9728,77175,86903
2,70735,9261,0,0,1,1,70735,625000,27783,652783
2,70735,11515,0,0,1,1,70735,123462,11515,134977
2,70735,11907,0,0,1,1,70735,54872,35721,90593
2,70735,12005,0,0,1,1,70735,74898,12005,86903
2,70735,14749,0,0,1,1,70735,415872,103243,519115
2,70735,15695,0,0,1,1,70735,9248,78475,87723
2,70735,17739,0,0,1,1,70735,62866,17739,80605
2,70735,19683,0,0,1,1,70735,16856,59049,75905
2,70735,19881,0,0,1,1,70735,2703238,19881,2723119
2,70735,25039,0,0,1,1,70735,58482,25039,83521
2,70735,29375,0,0,1,1,70735,189216,146875,336091
2,70735,34263,0,0,1,1,70735,266450,34263,300713
2,70735,37303,0,0,1,1,70735,198810,37303,236113
2,70735,58327,0,0,1,1,70735,259200,408289,667489
2,70753,1,0,0,4,1,70753,250000,1,250001
2,70755,1,0,0,4,1,70755,250000,1,250001
2,70810,2,0,0,2,1,70810,175616,9,175625
2,70810,4,0,0,4,1,70810,175616,9,175625
2,70810,8,0,0,8,1,70810,175616,9,175625
2,70855,81,0,0,1,1,70855,196096,729,196825
2,70861,7203,0,0,1,1,70861,258232,21609,279841
2,70861,43687,0,0,1,1,70861,559682,43687,603369
2,70873,1,0,0,1,1,70873,132650,1,132651
2,70873,30699,0,0,1,1,70873,52822,30699,83521
2,70905,289,0,0,1,1,70905,79218,289,79507
2,70905,729,0,0,1,1,70905,903346,729,904075
2,70905,48375,0,0,1,1,70905,26912,241875,268787
2,70905,53125,0,0,1,1,70905,159014,53125,212139
2,70915,1,0,0,2,1,70915,105300,1,105301
2,70915,729,0,0,1,1,70915,673750,729,674479
2,70915,2025,0,0,1,1,70915,913952,10125,924077
2,70915,2187,0,0,1,1,70915,332750,2187,334937
2,70915,3125,0,0,1,1,70915,78624,15625,94249
2,70965,10609,0,0,1,1,70965,2848326,10609,2858935
2,141050,118098,0,0,2,2,70525,24986,59049,84035
2,141170,2,0,0,2,2,70585,71874,1,71875
2,141170,46066,0,0,2,2,70585,42592,115165,157757
2,141170,65610,0,0,2,2,70585,238328,98415,336743
2,141246,13122,0,0,2,2,70623,102152,19683,121835
2,141246,17150,0,0,2,2,70623,118098,8575,126673
2,141246,77518,0,0,2,2,70623,39366,38759,78125
2,141410,2,0,0,2,2,70705,1826874,1,1826875
2,141410,294,0,0,2,2,70705,405224,441,405665
2,141410,486,0,0,2,2,70705,116920,729,117649
2,141410,8214,0,0,2,2,70705,131456,28749,160205
2,141470,2,0,0,2,2,70735,101250,1,101251
2,141470,2,0,0,2,2,70735,625974,1,625975
2,141470,2,0,0,8,2,70735,117648,1,117649
2,141470,50,0,0,2,2,70735,94962,25,94987
2,141470,54,0,0,2,2,70735,95000,81,95081
2,141470,686,0,0,2,2,70735,90250,343,90593
2,141470,722,0,0,2,2,70735,159014,361,159375
2,141470,1350,0,0,2,2,70735,100448,3375,103823
2,141470,2774,0,0,2,2,70735,79968,6935,86903
2,141470,4802,0,0,2,2,70735,158848,16807,175655
2,141470,4802,0,0,2,2,70735,189974,2401,192375
2,141470,12250,0,0,2,2,70735,258688,42875,301563
2,141470,17150,0,0,2,2,70735,9728,77175,86903
2,141470,18522,0,0,2,2,70735,625000,27783,652783
2,141470,23030,0,0,2,2,70735,123462,11515,134977
2,141470,23814,0,0,2,2,70735,54872,35721,90593
2,141470,24010,0,0,2,2,70735,74898,12005,86903
2,141470,29498,0,0,2,2,70735,415872,103243,519115
2,141470,31390,0,0,2,2,70735,9248,78475,87723
2,141470,35478,0,0,2,2,70735,62866,17739,80605
2,141470,39366,0,0,2,2,70735,16856,59049,75905
2,141470,39762,0,0,2,2,70735,2703238,19881,2723119
2,141470,50078,0,0,2,2,70735,58482,25039,83521
2,141470,58750,0,0,2,2,70735,189216,146875,336091
2,141470,68526,0,0,2,2,70735,266450,34263,300713
2,141470,74606,0,0,2,2,70735,198810,37303,236113
2,141470,116654,0,0,2,2,70735,259200,408289,667489
2,141506,2,0,0,8,2,70753,250000,1,250001
2,141510,2,0,0,8,2,70755,250000,1,250001
2,141620,4,0,0,4,2,70810,175616,9,175625
2,141620,8,0,0,8,2,70810,175616,9,175625
2,141620,16,0,0,16,2,70810,175616,9,175625
2,141710,162,0,0,2,2,70855,196096,729,196825
2,141722,14406,0,0,2,2,70861,258232,21609,279841
2,141722,87374,0,0,2,2,70861,559682,43687,603369
2,141746,2,0,0,2,2,70873,132650,1,132651
2,141746,61398,0,0,2,2,70873,52822,30699,83521
2,141810,578,0,0,2,2,70905,79218,289,79507
2,141810,1458,0,0,2,2,70905,903346,729,904075
2,141810,96750,0,0,2,2,70905,26912,241875,268787
2,141810,106250,0,0,2,2,70905,159014,53125,212139
2,141830,2,0,0,4,2,70915,105300,1,105301
2,141830,1458,0,0,2,2,70915,673750,729,674479
2,141830,4050,0,0,2,2,70915,913952,10125,924077
2,141830,4374,0,0,2,2,70915,332750,2187,334937
2,141830,6250,0,0,2,2,70915,78624,15625,94249
2,141930,21218,0,0,2,2,70965,2848326,10609,2858935
