U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,97515,8865,0,0,1,1,97515,134456,26595,161051
2,97525,3481,0,0,1,1,97525,146334,3481,149815
2,97525,24389,0,0,1,1,97525,205770,24389,230159
2,97525,64061,0,0,1,1,97525,793314,64061,857375
2,97537,90077,0,0,1,1,97537,17734,90077,107811
2,97543,15625,0,0,1,1,97543,128,109375,109503
2,97563,4913,0,0,1,1,97563,123462,4913,128375
2,97563,34425,0,0,1,1,97563,15304,103275,118579
2,97585,4711,0,0,1,1,97585,107648,32977,140625
2,97641,19683,0,0,1,1,97641,2119552,137781,2257333
2,97643,3481,0,0,1,1,97643,1618750,3481,1622231
2,97643,24389,0,0,1,1,97643,428750,24389,453139
2,97645,43011,0,0,1,1,97645,66550,43011,109561
2,97713,3125,0,0,1,1,97713,1579858,3125,1582983
2,97713,73205,0,0,1,1,97713,30618,73205,103823
2,97725,15625,0,0,1,1,97725,128,109375,109503
2,97734,6,0,0,2,1,97734,130312,9,130321
2,97755,16807,0,0,1,1,97755,12672,117649,130321
2,97783,11221,0,0,1,1,97783,27136,100989,128125
2,97783,12137,0,0,1,1,97783,118098,12137,130235
2,97783,13969,0,0,8,1,97783,103680,13969,117649
2,97783,27783,0,0,1,1,97783,137842,27783,165625
2,97783,64827,0,0,1,1,97783,84050,64827,148877
2,97788,2,0,0,2,1,97788,175616,9,175625
2,97788,4,0,0,4,1,97788,175616,9,175625
2,97788,8,0,0,8,1,97788,175616,9,175625
2,97825,38025,0,0,1,1,97825,65218,38025,103243
2,97865,1331,0,0,1,1,97865,256000,14641,270641
2,97865,15125,0,0,1,1,97865,22816,75625,98441
2,97867,1,0,0,2,1,97867,156332,1,156333
2,97867,121,0,0,1,1,97867,555458,121,555579
2,97867,961,0,0,1,1,97867,164738,961,165699
2,97867,2187,0,0,1,1,97867,97768,6561,104329
2,97867,2299,0,0,1,1,97867,243712,25289,269001
2,97867,5043,0,0,1,1,97867,115192,15129,130321
2,97867,6727,0,0,1,1,97867,142208,47089,189297
2,97867,14801,0,0,1,1,97867,14336,162811,177147
2,97867,16807,0,0,1,1,97867,12672,117649,130321
2,97867,18259,0,0,1,1,97867,198254,18259,216513
2,97867,23247,0,0,1,1,97867,107008,209223,316231
2,97867,29791,0,0,1,1,97867,74538,29791,104329
2,97867,68921,0,0,1,1,97867,304606,68921,373527
2,97867,83521,0,0,1,1,97867,22382,83521,105903
2,97867,89667,0,0,1,1,97867,188062,89667,277729
2,97890,10,0,0,4,1,97890,257024,25,257049
2,97890,20,0,0,8,1,97890,257024,25,257049
2,97903,59049,0,0,1,1,97903,221000,177147,398147
2,97903,59049,0,0,1,1,97903,131072,1003833,1134905
2,97909,3,0,0,1,1,97909,194824,9,194833
2,97909,31347,0,0,1,1,97909,2097152,658287,2755439
2,97909,55451,0,0,1,1,97909,48762,55451,104213
2,97933,24389,0,0,1,1,97933,9824,121945,131769
2,97953,2187,0,0,1,1,97953,185224,6561,191785
2,97953,6695,0,0,1,1,97953,90112,87035,177147
2,97953,8559,0,0,1,1,97953,117128,25677,142805
2,97953,28561,0,0,1,1,97953,79250,28561,107811
