U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,83503,2187,0,0,1,1,83503,103586,2187,105773
2,83503,2527,0,0,1,1,83503,187520,17689,205209
2,83503,19683,0,0,1,1,83503,58600,59049,117649
2,83503,43687,0,0,1,1,83503,526338,43687,570025
2,83503,48013,0,0,1,1,83503,45602,48013,93615
2,83523,66049,0,0,1,1,83523,739206,66049,805255
2,83575,43459,0,0,1,1,83575,347166,43459,390625
2,83587,22201,0,0,1,1,83587,235298,22201,257499
2,83655,1,0,0,2,1,83655,336140,1,336141
2,83655,1,0,0,4,1,83655,194480,1,194481
2,83655,5,0,0,1,1,83655,658464,25,658489
2,83655,25,0,0,1,1,83655,654368,125,654493
2,83655,75,0,0,1,1,83655,104104,225,104329
2,83655,81,0,0,1,1,83655,343672,243,343915
2,83655,81,0,0,1,1,83655,1288408,243,1288651
2,83655,125,0,0,1,1,83655,215622,125,215747
2,83655,147,0,0,1,1,83655,252824,441,253265
2,83655,169,0,0,1,1,83655,235298,169,235467
2,83655,169,0,0,4,1,83655,163856,169,164025
2,83655,243,0,0,1,1,83655,1398760,729,1399489
2,83655,289,0,0,1,1,83655,670810,289,671099
2,83655,343,0,0,1,1,83655,406250,343,406593
2,83655,361,0,0,1,1,83655,204974,361,205335
2,83655,507,0,0,1,1,83655,289000,1521,290521
2,83655,729,0,0,1,1,83655,185000,2187,187187
2,83655,1083,0,0,1,1,83655,392392,3249,395641
2,83655,1089,0,0,1,1,83655,156250,1089,157339
2,83655,1225,0,0,1,1,83655,79872,13475,93347
2,83655,1323,0,0,1,1,83655,851840,9261,861101
2,83655,1331,0,0,1,1,83655,612794,1331,614125
2,83655,1331,0,0,1,1,83655,971074,1331,972405
2,83655,1369,0,0,1,1,83655,83006,1369,84375
2,83655,1369,0,0,1,1,83655,170586,1369,171955
2,83655,1521,0,0,4,1,83655,109744,1521,111265
2,83655,2601,0,0,1,1,83655,928256,23409,951665
2,83655,3675,0,0,1,1,83655,201344,25725,227069
2,83655,4693,0,0,1,1,83655,132608,42237,174845
2,83655,4913,0,0,1,1,83655,82810,4913,87723
2,83655,4913,0,0,1,1,83655,24576,63869,88445
2,83655,5831,0,0,1,1,83655,170368,40817,211185
2,83655,5929,0,0,1,1,83655,34816,65219,100035
2,83655,6845,0,0,1,1,83655,96096,34225,130321
2,83655,6859,0,0,1,1,83655,167042,6859,173901
2,83655,6859,0,0,1,1,83655,233766,6859,240625
2,83655,7733,0,0,1,1,83655,367744,54131,421875
2,83655,8019,0,0,1,1,83655,34816,88209,123025
