U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,28015,625,0,0,1,1,28015,33618,625,34243
2,28033,18225,0,0,1,1,28033,49664,164025,213689
2,28035,1,0,0,4,1,28035,250000,1,250001
2,28035,125,0,0,1,1,28035,117024,625,117649
2,28035,15625,0,0,1,1,28035,128,109375,109503
2,28063,1,0,0,1,1,28063,623294,1,623295
2,28063,361,0,0,1,1,28063,506250,361,506611
2,28063,10935,0,0,1,1,28063,2744,32805,35549
2,28083,1,0,0,1,1,28083,64000,9,64009
2,28083,1,0,0,1,1,28083,71874,1,71875
2,28083,625,0,0,1,1,28083,53946,625,54571
2,28083,1125,0,0,1,1,28083,37538,1125,38663
2,28083,1681,0,0,1,1,28083,50690,1681,52371
2,28083,5069,0,0,1,1,28083,24334,5069,29403
2,28083,14641,0,0,1,1,28083,20250,14641,34891
2,28083,26973,0,0,1,1,28083,6302,26973,33275
2,28098,2,0,0,2,1,28098,175616,9,175625
2,28098,4,0,0,4,1,28098,175616,9,175625
2,28105,81,0,0,1,1,28105,42632,243,42875
2,28105,2401,0,0,1,1,28105,31974,2401,34375
2,28119,441,0,0,1,1,28119,224968,1323,226291
2,28135,17289,0,0,1,1,28135,8,51867,51875
2,28165,25625,0,0,1,1,28165,4374,25625,29999
2,28173,2401,0,0,1,1,28173,67712,16807,84519
2,28173,15625,0,0,1,1,28173,128,109375,109503
2,28213,361,0,0,1,1,28213,118098,361,118459
2,28215,1805,0,0,1,1,28215,26912,9025,35937
2,28215,3249,0,0,1,1,28215,117128,9747,126875
2,28215,3509,0,0,1,1,28215,39366,3509,42875
2,28215,3773,0,0,1,1,28215,71168,33957,105125
2,28215,3993,0,0,1,1,28215,33640,11979,45619
2,28215,6875,0,0,1,1,28215,11552,34375,45927
2,28215,16807,0,0,1,1,28215,12672,117649,130321
2,28215,19321,0,0,1,1,28215,128,135247,135375
2,28215,24389,0,0,1,1,28215,1152,170723,171875
2,28245,75,0,0,1,1,28245,1131008,675,1131683
2,28245,729,0,0,1,1,28245,24064,6561,30625
2,28245,2187,0,0,1,1,28245,65800,6561,72361
2,28273,1827,0,0,1,1,28273,23080,5481,28561
2,28273,7501,0,0,1,1,28273,8192,97513,105705
2,28290,2,0,0,2,1,28290,64000,9,64009
2,28290,4,0,0,4,1,28290,64000,9,64009
2,28290,8,0,0,8,1,28290,64000,9,64009
2,28303,1,0,0,4,1,28303,62000,1,62001
2,28303,5,0,0,1,1,28303,45152,25,45177
2,28303,2573,0,0,1,1,28303,147968,23157,171125
2,28303,3375,0,0,1,1,28303,25432,10125,35557
2,28303,4913,0,0,1,1,28303,1062882,4913,1067795
2,28303,6655,0,0,1,1,28303,80352,33275,113627
2,28303,6845,0,0,1,1,28303,3872,34225,38097
2,28303,15625,0,0,1,1,28303,13778,15625,29403
2,28303,15895,0,0,1,1,28303,288,79475,79763
2,28303,19965,0,0,1,1,28303,9826,19965,29791
2,28303,20655,0,0,1,1,28303,468512,103275,571787
2,28327,243,0,0,1,1,28327,27832,729,28561
2,28353,2889,0,0,1,1,28353,2560,26001,28561
2,28357,4051,0,0,8,1,28357,35072,4051,39123
2,28365,7465,0,0,1,1,28365,22326,7465,29791
2,28380,2,0,0,2,1,28380,64000,9,64009
2,28380,4,0,0,4,1,28380,64000,9,64009
2,28380,8,0,0,8,1,28380,64000,9,64009
2,28405,5,0,0,1,1,28405,190944,25,190969
2,28405,2645,0,0,1,1,28405,219488,13225,232713
