U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
3,33020,1,0,0,3,1,33020,114075,1,114076
3,33020,25,0,0,1,1,33020,58539,25,58564
3,33020,121,0,0,1,1,33020,41154,121,41275
3,33020,361,0,0,1,1,33020,65175,361,65536
3,33020,2420,0,0,1,1,33020,56169,4840,61009
3,33020,9728,0,0,1,1,33020,56169,19456,75625
3,33020,10112,0,0,1,1,33020,177957,40448,218405
3,33020,16129,0,0,1,1,33020,93615,16129,109744
3,33020,17600,0,0,1,1,33020,177147,193600,370747
3,33028,64,0,0,1,1,33028,134625,64,134689
3,33080,512,0,0,1,1,33080,52101,1024,53125
3,33080,4624,0,0,1,1,33080,31275,9248,40523
3,33098,5408,0,0,1,1,33098,74475,10816,85291
3,33108,1424,0,0,1,1,33108,45927,11392,57319
3,33108,3125,0,0,1,1,33108,58806,15625,74431
3,33108,7595,0,0,1,1,33108,194643,53165,247808
3,33108,14792,0,0,1,1,33108,601425,103544,704969
3,33108,22784,0,0,1,1,33108,50421,22784,73205
3,33108,30008,0,0,1,1,33108,9,60016,60025
3,33108,31250,0,0,1,1,33108,183051,62500,245551
3,33110,4096,0,0,1,1,33110,169785,8192,177977
3,33110,28973,0,0,1,1,33110,49152,28973,78125
3,33150,5,0,0,1,1,33150,231336,25,231361
3,33150,15,0,0,3,1,33150,231336,25,231361
3,33150,2048,0,0,1,1,33150,74529,4096,78625
3,33150,9620,0,0,1,1,33150,6561,76960,83521
3,33164,1,0,0,1,1,33164,35328,1,35329
3,33166,1,0,0,1,1,33166,35328,1,35329
3,33174,8,0,0,1,1,33174,190269,64,190333
3,33174,24389,0,0,1,1,33174,49179,24389,73568
3,33176,8,0,0,1,1,33176,190269,64,190333
3,33218,3025,0,0,1,1,33218,708588,33275,741863
3,33218,15632,0,0,1,1,33218,12375,31264,43639
3,33250,1,0,0,3,1,33250,165375,1,165376
3,33250,400,0,0,1,1,33250,390963,400,391363
3,33250,4096,0,0,1,1,33250,176529,4096,180625
3,33250,24565,0,0,1,1,33250,79707,24565,104272
3,33278,9508,0,0,1,1,33278,21609,19016,40625
3,33286,1444,0,0,1,1,33286,131769,2888,134657
3,33290,200,0,0,1,1,33290,68121,800,68921
3,33304,1024,0,0,1,1,33304,45927,8192,54119
3,33348,1058,0,0,1,1,33348,59049,10580,69629
3,33350,1,0,0,3,1,33350,71874,1,71875
3,33350,1,0,0,3,1,33350,168750,1,168751
3,33350,841,0,0,1,1,33350,199650,841,200491
3,33350,32000,0,0,1,1,33350,9,64000,64009
3,33388,25,0,0,1,1,33388,47628,125,47753
3,33418,1,0,0,3,1,33418,240624,1,240625
3,33418,625,0,0,1,1,33418,46464,625,47089
3,33418,17824,0,0,1,1,33418,99825,17824,117649
3,33418,19375,0,0,1,1,33418,83349,96875,180224
3,33440,1,0,0,3,1,33440,71874,1,71875
3,33440,529,0,0,1,1,33440,528000,529,528529
3,33440,7997,0,0,1,1,33440,46875,7997,54872
3,33440,32000,0,0,1,1,33440,9,64000,64009
3,33460,11830,0,0,1,1,33460,9801,47320,57121
3,33460,14641,0,0,1,1,33460,46875,14641,61516
3,33460,16384,0,0,1,1,33460,7623,32768,40391
3,33488,1,0,0,1,1,33488,38415,1,38416
3,33488,1,0,0,1,1,33488,152880,1,152881
3,33488,28,0,0,1,1,33488,37179,196,37375
3,33488,169,0,0,1,1,33488,38640,169,38809
3,33488,289,0,0,1,1,33488,279552,289,279841
3,33488,392,0,0,1,1,33488,38025,784,38809
3,33488,529,0,0,1,1,33488,43008,529,43537
3,33488,625,0,0,1,1,33488,101088,3125,104213
3,33488,2401,0,0,1,1,33488,81120,2401,83521
3,33488,2401,0,0,1,1,33488,277440,2401,279841
3,33488,2704,0,0,1,1,33488,50421,2704,53125
3,33488,2744,0,0,1,1,33488,23409,10976,34385
3,33488,4459,0,0,1,1,33488,36501,4459,40960
3,33488,4531,0,0,1,1,33488,33813,9062,42875
3,33488,6647,0,0,1,1,33488,17496,46529,64025
3,33488,7225,0,0,1,1,33488,93639,7225,100864
3,33488,8464,0,0,1,1,33488,30345,8464,38809
3,33488,9826,0,0,1,1,33488,6561,78608,85169
3,33488,11830,0,0,1,1,33488,26979,11830,38809
3,33488,16384,0,0,1,1,33488,22425,16384,38809
3,33488,25216,0,0,1,1,33488,58305,25216,83521
3,33488,25600,0,0,1,1,33488,5733,51200,56933
3,33530,49,0,0,1,1,33530,254976,49,255025
3,33538,1,0,0,3,1,33538,69120,1,69121
3,33540,7688,0,0,1,1,33540,41067,38440,79507
3,33556,14161,0,0,1,1,33556,75501,28322,103823
3,33578,512,0,0,1,1,33578,609039,2048,611087
3,33578,16789,0,0,1,1,33578,36501,16789,53290
3,33590,13436,0,0,1,1,33590,10125,53744,63869
3,33592,16384,0,0,1,1,33592,4581,32768,37349
3,33596,4,0,0,1,1,33596,35631,8,35639
3,33596,256,0,0,1,1,33596,50397,256,50653
3,33618,10985,0,0,1,1,33618,243,54925,55168
3,33626,9826,0,0,1,1,33626,6561,78608,85169
3,33628,4,0,0,1,1,33628,205371,8,205379
3,33628,3481,0,0,1,1,33628,430080,3481,433561
3,33628,8260,0,0,1,1,33628,97281,33040,130321
3,33630,3125,0,0,1,1,33630,114696,15625,130321
3,33630,8192,0,0,1,1,33630,29241,32768,62009
3,33668,25,0,0,1,1,33668,658464,25,658489
3,33668,32,0,0,1,1,33668,81225,64,81289
3,33668,256,0,0,1,1,33668,56943,1024,57967
3,33668,361,0,0,1,1,33668,194805,1444,196249
3,33668,1024,0,0,1,1,33668,224601,1024,225625
3,33668,1024,0,0,1,1,33668,830625,1024,831649
3,33668,1300,0,0,1,1,33668,41553,9100,50653
3,33668,2000,0,0,1,1,33668,107649,10000,117649
3,33668,2197,0,0,1,1,33668,86640,2197,88837
3,33668,3458,0,0,1,1,33668,6561,27664,34225
3,33668,7696,0,0,1,1,33668,29241,30784,60025
3,33668,8125,0,0,1,1,33668,8991,40625,49616
3,33668,8125,0,0,1,1,33668,42528,8125,50653
3,33668,8417,0,0,1,1,33668,164025,67336,231361
3,33668,9472,0,0,1,1,33668,10125,37888,48013
3,33668,13720,0,0,1,1,33668,59049,137200,196249
3,33670,1,0,0,1,1,33670,33855,1,33856
3,33670,1,0,0,3,1,33670,110592,1,110593
3,33670,529,0,0,1,1,33670,117120,529,117649
3,33670,637,0,0,1,1,33670,50301,4459,54760
3,33670,1183,0,0,1,1,33670,218700,8281,226981
3,33670,4096,0,0,1,1,33670,39675,4096,43771
3,33670,4096,0,0,1,1,33670,605475,16384,621859
3,33670,4459,0,0,1,1,33670,36501,4459,40960
3,33670,8125,0,0,1,1,33670,194481,32500,226981
3,33670,12544,0,0,1,1,33670,42849,50176,93025
