U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,27018,6,0,0,2,1,27018,37240,9,37249
2,27025,1,0,0,1,1,27025,64000,9,64009
2,27025,1,0,0,1,1,27025,71874,1,71875
2,27025,1,0,0,2,1,27025,202124,1,202125
2,27025,1,0,0,8,1,27025,76544,1,76545
2,27025,25,0,0,1,1,27025,40608,125,40733
2,27025,25,0,0,1,1,27025,48114,25,48139
2,27025,25,0,0,1,1,27025,124384,125,124509
2,27025,25,0,0,2,1,27025,50176,125,50301
2,27025,343,0,0,1,1,27025,151250,343,151593
2,27025,529,0,0,1,1,27025,73728,6877,80605
2,27025,729,0,0,1,1,27025,24064,6561,30625
2,27025,1125,0,0,1,1,27025,47432,3375,50807
2,27025,1625,0,0,1,1,27025,54432,8125,62557
2,27025,2401,0,0,1,1,27025,174746,2401,177147
2,27025,4459,0,0,1,1,27025,28512,22295,50807
2,27025,5103,0,0,1,1,27025,29282,5103,34385
2,27025,6075,0,0,1,1,27025,178802,6075,184877
2,27025,6655,0,0,1,1,27025,69984,33275,103259
2,27025,7865,0,0,1,1,27025,10976,39325,50301
2,27025,8575,0,0,1,1,27025,4888,25725,30613
2,27025,10125,0,0,1,1,27025,32384,70875,103259
2,27025,12167,0,0,1,1,27025,18424,36501,54925
2,27025,15463,0,0,1,1,27025,32384,108241,140625
2,27025,15625,0,0,1,1,27025,128,109375,109503
2,27025,16121,0,0,1,1,27025,129536,145089,274625
2,27025,19683,0,0,1,1,27025,5408,98415,103823
2,27025,19683,0,0,1,1,27025,628342,19683,648025
2,27055,7569,0,0,1,1,27055,32,37845,37877
2,27115,1,0,0,1,1,27115,64000,9,64009
2,27115,1,0,0,1,1,27115,71874,1,71875
2,27115,1,0,0,1,1,27115,168750,1,168751
2,27115,1,0,0,1,1,27115,729146,1,729147
2,27115,841,0,0,1,1,27115,33534,841,34375
2,27115,9251,0,0,1,1,27115,302872,27753,330625
2,27115,12167,0,0,1,1,27115,23958,12167,36125
2,27115,14641,0,0,1,1,27115,19550,14641,34191
2,27115,17457,0,0,1,1,27115,57800,52371,110171
2,27115,22275,0,0,1,1,27115,34816,245025,279841
2,27123,6975,0,0,1,1,27123,512,62775,63287
2,27181,1,0,0,2,1,27181,31212,1,31213
2,27181,81,0,0,1,1,27181,1288408,243,1288651
2,27181,1681,0,0,1,1,27181,380666,1681,382347
2,27181,5103,0,0,1,1,27181,23936,35721,59657
2,27181,8281,0,0,1,1,27181,249218,8281,257499
2,27181,11767,0,0,1,1,27181,1152,82369,83521
2,27181,14391,0,0,1,1,27181,28322,14391,42713
2,27181,14473,0,0,1,1,27181,128,101311,101439
2,27181,16807,0,0,1,1,27181,13448,50421,63869
2,27193,243,0,0,1,1,27193,50410,243,50653
