U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,47005,16807,0,0,1,1,47005,30336,117649,147985
2,47005,26115,0,0,1,1,47005,39304,78345,117649
2,47023,46875,0,0,1,1,47023,408064,421875,829939
2,47025,1,0,0,1,1,47025,453870,1,453871
2,47025,625,0,0,1,1,47025,53946,625,54571
2,47025,5415,0,0,1,1,47025,512,48735,49247
2,47025,6561,0,0,1,1,47025,156250,6561,162811
2,47025,7011,0,0,1,1,47025,71114,7011,78125
2,47025,19375,0,0,1,1,47025,110946,19375,130321
2,47025,44403,0,0,1,1,47025,6250,44403,50653
2,47047,2401,0,0,1,1,47047,174746,2401,177147
2,47058,2,0,0,2,1,47058,64000,9,64009
2,47058,4,0,0,4,1,47058,64000,9,64009
2,47058,8,0,0,8,1,47058,64000,9,64009
2,47073,1,0,0,2,1,47073,336140,1,336141
2,47073,923,0,0,1,1,47073,139264,11999,151263
2,47073,12105,0,0,1,1,47073,8704,108945,117649
2,47073,17253,0,0,1,1,47073,57122,17253,74375
2,47073,19683,0,0,1,1,47073,89600,177147,266747
2,47073,28561,0,0,1,1,47073,443750,28561,472311
2,47101,1,0,0,2,1,47101,50652,1,50653
2,47115,6615,0,0,1,1,47115,129032,19845,148877
2,47125,6147,0,0,1,1,47125,48778,6147,54925
2,47125,19435,0,0,1,1,47125,39614,19435,59049
2,47125,28431,0,0,1,1,47125,204800,369603,574403
2,47139,9,0,0,1,1,47139,1419776,81,1419857
2,47173,1,0,0,1,1,47173,161874,1,161875
2,47173,7,0,0,1,1,47173,2146176,49,2146225
2,47173,1369,0,0,1,1,47173,501126,1369,502495
2,47173,12691,0,0,1,1,47173,40434,12691,53125
2,47173,15625,0,0,1,1,47173,128,109375,109503
2,47173,16875,0,0,1,1,47173,35224,50625,85849
2,47173,19683,0,0,1,1,47173,58600,59049,117649
2,47175,5,0,0,1,1,47175,658464,25,658489
2,47175,125,0,0,1,1,47175,60384,625,61009
2,47175,169,0,0,1,1,47175,80750,169,80919
2,47175,6075,0,0,1,1,47175,377416,18225,395641
2,47175,28561,0,0,1,1,47175,1240354,28561,1268915
2,47175,46875,0,0,1,1,47175,14134,46875,61009
2,47208,2,0,0,2,1,47208,175616,9,175625
2,47208,4,0,0,4,1,47208,175616,9,175625
2,47208,8,0,0,8,1,47208,175616,9,175625
2,47263,27,0,0,1,1,47263,165496,81,165577
2,47265,1,0,0,1,1,47265,64000,9,64009
2,47265,1,0,0,1,1,47265,71874,1,71875
2,47275,81,0,0,1,1,47275,64294,81,64375
2,47275,625,0,0,1,1,47275,2024224,3125,2027349
2,47311,121,0,0,1,1,47311,82432,1089,83521
2,47311,751,0,0,1,1,47311,58752,5257,64009
2,47355,1,0,0,1,1,47355,64000,9,64009
2,47355,1,0,0,1,1,47355,71874,1,71875
2,47355,1,0,0,1,1,47355,168750,1,168751
2,47355,1,0,0,1,1,47355,214774,1,214775
2,47355,1,0,0,2,1,47355,94500,1,94501
2,47355,1,0,0,2,1,47355,1082564,1,1082565
2,47355,1,0,0,4,1,47355,53360,1,53361
2,47355,3,0,0,1,1,47355,82360,9,82369
2,47355,81,0,0,1,1,47355,964894,81,964975
2,47355,125,0,0,1,1,47355,136242,125,136367
2,47355,675,0,0,1,1,47355,277816,2025,279841
2,47355,841,0,0,1,1,47355,70574,841,71415
2,47355,1331,0,0,1,1,47355,256000,14641,270641
2,47355,1875,0,0,1,1,47355,59392,20625,80017
2,47355,3087,0,0,1,1,47355,48778,3087,51865
2,47355,3509,0,0,1,1,47355,93312,24563,117875
2,47355,4125,0,0,1,1,47355,14336,45375,59711
2,47355,4205,0,0,1,1,47355,61344,21025,82369
2,47355,6237,0,0,1,1,47355,41000,18711,59711
