U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,57505,2187,0,0,1,1,57505,430360,6561,436921
2,57505,23625,0,0,1,1,57505,30752,118125,148877
2,57523,169,0,0,1,1,57523,151040,1521,152561
2,57523,3125,0,0,1,1,57523,43424,15625,59049
2,57523,18605,0,0,1,1,57523,30176,93025,123201
2,57597,19683,0,0,1,1,57597,38398,19683,58081
2,57603,1,0,0,1,1,57603,175616,9,175625
2,57603,625,0,0,1,1,57603,89042,625,89667
2,57603,28561,0,0,1,1,57603,27008,199927,226935
2,57613,3389,0,0,4,1,57613,94208,10167,104375
2,57615,15625,0,0,1,1,57615,128,109375,109503
2,57615,43125,0,0,1,1,57615,65848,129375,195223
2,57627,729,0,0,1,1,57627,107008,6561,113569
2,57645,243,0,0,1,1,57645,189896,729,190625
2,57685,1,0,0,2,1,57685,137780,1,137781
2,57685,6075,0,0,1,1,57685,62846,6075,68921
2,57685,19683,0,0,1,1,57685,125000,59049,184049
2,57715,49,0,0,1,1,57715,141086,49,141135
2,57715,243,0,0,1,1,57715,128282,243,128525
2,57715,289,0,0,1,1,57715,649250,289,649539
2,57715,2023,0,0,1,1,57715,46464,14161,60625
2,57715,3375,0,0,1,1,57715,117128,10125,127253
2,57715,7791,0,0,1,1,57715,279752,23373,303125
2,57715,7803,0,0,1,1,57715,52822,7803,60625
2,57715,19683,0,0,1,1,57715,167042,19683,186725
2,57715,21875,0,0,1,1,57715,263296,153125,416421
2,57715,33271,0,0,1,1,57715,16000,232897,248897
2,57715,47045,0,0,1,1,57715,28798,47045,75843
2,57720,10,0,0,2,1,57720,658464,25,658489
2,57720,20,0,0,4,1,57720,658464,25,658489
2,57729,2187,0,0,1,1,57729,115462,2187,117649
2,57757,2187,0,0,1,1,57757,66008,6561,72569
2,57757,50421,0,0,1,1,57757,154024,151263,305287
2,57781,29767,0,0,1,1,57781,29282,29767,59049
2,57783,1,0,0,1,1,57783,59534,1,59535
2,57783,1,0,0,1,1,57783,65610,1,65611
2,57783,1,0,0,2,1,57783,336140,1,336141
2,57783,1,0,0,4,1,57783,194480,1,194481
2,57783,81,0,0,1,1,57783,1288408,243,1288651
2,57783,125,0,0,1,1,57783,161504,625,162129
2,57783,125,0,0,1,1,57783,472186,125,472311
2,57783,243,0,0,1,1,57783,1398760,729,1399489
2,57783,343,0,0,1,1,57783,588302,343,588645
2,57783,507,0,0,1,1,57783,289000,1521,290521
2,57783,729,0,0,1,1,57783,161290,729,162019
2,57783,1331,0,0,1,1,57783,739206,1331,740537
2,57783,1331,0,0,1,1,57783,971074,1331,972405
2,57783,3175,0,0,1,1,57783,91936,15875,107811
2,57783,3429,0,0,1,1,57783,33280,30861,64141
2,57783,6223,0,0,1,1,57783,15488,43561,59049
2,57783,6695,0,0,1,1,57783,90112,87035,177147
2,57783,10609,0,0,1,1,57783,646866,10609,657475
2,57783,10985,0,0,1,1,57783,8704,98865,107569
2,57783,16129,0,0,1,1,57783,55250,16129,71379
2,57783,16129,0,0,1,1,57783,108086,16129,124215
2,57783,18225,0,0,1,1,57783,1074502,18225,1092727
2,57783,18669,0,0,1,1,57783,2097152,392049,2489201
2,57783,22253,0,0,1,1,57783,57122,22253,79375
2,57783,22627,0,0,1,1,57783,393216,384659,777875
2,57783,22815,0,0,1,1,57783,8,68445,68453
2,57783,23409,0,0,1,1,57783,339488,117045,456533
2,57783,24057,0,0,1,1,57783,39304,72171,111475
2,57783,24057,0,0,1,1,57783,249704,72171,321875
2,57783,26411,0,0,1,1,57783,51714,26411,78125
2,57783,28067,0,0,1,1,57783,50058,28067,78125
2,57783,29767,0,0,1,1,57783,29282,29767,59049
2,57783,36703,0,0,1,1,57783,128,256921,257049
2,57783,37179,0,0,1,1,57783,419354,37179,456533
2,57783,41503,0,0,1,1,57783,1990656,539539,2530195
2,57783,44217,0,0,1,1,57783,13750,44217,57967
2,57783,47277,0,0,1,1,57783,140800,425493,566293
2,57783,48841,0,0,1,1,57783,8192,634933,643125
2,57783,53045,0,0,1,1,57783,211582,53045,264627
2,57783,54043,0,0,1,1,57783,31250,54043,85293
2,57783,54675,0,0,1,1,57783,84872,164025,248897
2,57810,10,0,0,2,1,57810,70688,25,70713
2,57810,20,0,0,4,1,57810,70688,25,70713
2,57825,6759,0,0,1,1,57825,59290,6759,66049
2,57825,19683,0,0,1,1,57825,7000,59049,66049
2,57853,57853,0,0,4,1,57853,54000,57853,111853
2,57855,2401,0,0,1,1,57855,66474,2401,68875
2,57855,6859,0,0,1,1,57855,110790,6859,117649
2,57913,1,0,0,2,1,57913,72500,1,72501
2,57913,1997,0,0,1,1,57913,51200,21967,73167
2,57937,15801,0,0,1,1,57937,59582,15801,75383
