U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,58513,1,0,0,2,1,58513,137780,1,137781
2,58513,19683,0,0,1,1,58513,5408,98415,103823
2,58555,49,0,0,2,1,58555,78076,49,78125
2,58555,29875,0,0,1,1,58555,44402,29875,74277
2,58563,2169,0,0,1,1,58563,64000,19521,83521
2,58563,19683,0,0,1,1,58563,10600,59049,69649
2,58563,38637,0,0,1,1,58563,512,347733,348245
2,58585,11717,0,0,1,1,58585,50976,58585,109561
2,58593,1,0,0,2,1,58593,78124,1,78125
2,58615,13527,0,0,1,1,58615,37544,40581,78125
2,58650,2,0,0,2,1,58650,64000,9,64009
2,58650,4,0,0,4,1,58650,64000,9,64009
2,58650,8,0,0,8,1,58650,64000,9,64009
2,58650,50,0,0,4,1,58650,285696,125,285821
2,58650,100,0,0,8,1,58650,285696,125,285821
2,58683,10125,0,0,1,1,58683,42592,50625,93217
2,58683,19561,0,0,2,1,58683,58564,19561,78125
2,58693,15625,0,0,1,1,58693,63882,15625,79507
2,58695,1,0,0,1,1,58695,493038,1,493039
2,58695,15625,0,0,1,1,58695,63882,15625,79507
2,58695,18723,0,0,1,1,58695,17576,56169,73745
2,58695,54675,0,0,1,1,58695,251134,54675,305809
2,58707,19683,0,0,1,1,58707,33208,59049,92257
2,58740,2,0,0,2,1,58740,64000,9,64009
2,58740,4,0,0,4,1,58740,64000,9,64009
2,58740,8,0,0,8,1,58740,64000,9,64009
2,58743,625,0,0,1,1,58743,354294,625,354919
2,58765,1,0,0,1,1,58765,101250,1,101251
2,58765,1,0,0,4,1,58765,89424,1,89425
2,58765,5329,0,0,1,1,58765,46208,37303,83511
2,58765,15625,0,0,1,1,58765,128,109375,109503
2,58767,31113,0,0,1,1,58767,8,93339,93347
2,58793,51529,0,0,1,1,58793,13690,51529,65219
2,58795,24299,0,0,1,1,58795,34750,24299,59049
2,58803,1,0,0,1,1,58803,451250,1,451251
2,58875,2187,0,0,1,1,58875,82816,15309,98125
2,58903,1,0,0,1,1,58903,64000,9,64009
2,58903,1,0,0,1,1,58903,71874,1,71875
2,58903,1,0,0,2,1,58903,75140,1,75141
2,58903,1,0,0,2,1,58903,202124,1,202125
2,58903,1,0,0,2,1,58903,336140,1,336141
2,58903,1,0,0,4,1,58903,126224,1,126225
2,58903,1,0,0,4,1,58903,152880,1,152881
2,58903,1,0,0,4,1,58903,194480,1,194481
2,58903,1,0,0,8,1,58903,76544,1,76545
2,58903,3,0,0,1,1,58903,270848,27,270875
2,58903,3,0,0,1,1,58903,330616,9,330625
2,58903,5,0,0,1,1,58903,70304,25,70329
2,58903,9,0,0,1,1,58903,77000,27,77027
2,58903,25,0,0,1,1,58903,124384,125,124509
2,58903,49,0,0,1,1,58903,180846,49,180895
2,58903,81,0,0,1,1,58903,1288408,243,1288651
2,58903,121,0,0,1,1,58903,82432,1089,83521
2,58903,121,0,0,1,1,58903,198254,121,198375
2,58903,125,0,0,1,1,58903,87584,625,88209
2,58903,243,0,0,1,1,58903,1398760,729,1399489
2,58903,289,0,0,1,1,58903,765450,289,765739
2,58903,343,0,0,1,1,58903,151250,343,151593
2,58903,507,0,0,1,1,58903,289000,1521,290521
2,58903,529,0,0,1,1,58903,100864,4761,105625
2,58903,625,0,0,1,1,58903,101088,3125,104213
2,58903,1331,0,0,1,1,58903,971074,1331,972405
2,58903,1773,0,0,1,1,58903,40960,23049,64009
2,58903,2197,0,0,1,1,58903,111078,2197,113275
2,58903,2645,0,0,1,1,58903,107168,13225,120393
2,58903,4025,0,0,1,1,58903,170208,20125,190333
2,58903,5103,0,0,1,1,58903,28288,35721,64009
2,58903,6075,0,0,1,1,58903,178802,6075,184877
2,58903,6875,0,0,1,1,58903,78624,34375,112999
2,58903,7889,0,0,1,1,58903,35200,55223,90423
2,58903,8865,0,0,1,1,58903,134456,26595,161051
2,58903,11375,0,0,1,1,58903,47674,11375,59049
2,58903,12005,0,0,1,1,58903,73678,12005,85683
2,58903,12167,0,0,1,1,58903,189728,60835,250563
2,58903,12167,0,0,1,1,58903,488410,12167,500577
2,58903,12675,0,0,1,1,58903,15488,88725,104213
2,58903,13125,0,0,1,1,58903,1124864,118125,1242989
2,58903,13593,0,0,1,1,58903,346112,149523,495635
2,58903,15125,0,0,1,1,58903,17576,45375,62951
2,58903,15625,0,0,1,1,58903,128,109375,109503
2,58903,16745,0,0,1,1,58903,1568,83725,85293
2,58903,19683,0,0,1,1,58903,628342,19683,648025
2,58903,20449,0,0,1,1,58903,389344,102245,491589
2,58903,20825,0,0,1,1,58903,267168,104125,371293
2,58903,21125,0,0,1,1,58903,55902,21125,77027
2,58903,22253,0,0,1,1,58903,31104,155771,186875
2,58903,22275,0,0,1,1,58903,34816,245025,279841
2,58903,22295,0,0,1,1,58903,61226,22295,83521
2,58903,23837,0,0,1,1,58903,33696,119185,152881
2,58903,24057,0,0,1,1,58903,39304,72171,111475
2,58903,24167,0,0,1,1,58903,53958,24167,78125
2,58903,24625,0,0,1,1,58903,238464,172375,410839
2,58903,25921,0,0,1,1,58903,140454,25921,166375
2,58903,26411,0,0,1,1,58903,51714,26411,78125
2,58903,28561,0,0,1,1,58903,58190,28561,86751
2,58903,28959,0,0,1,1,58903,8192,376467,384659
2,58903,33293,0,0,1,1,58903,303450,33293,336743
2,58903,34969,0,0,1,1,58903,115934,34969,150903
2,58903,38809,0,0,1,1,58903,28566,38809,67375
2,58903,38809,0,0,1,1,58903,10648,116427,127075
2,58903,40625,0,0,1,1,58903,95742,40625,136367
2,58903,41405,0,0,1,1,58903,119646,41405,161051
2,58903,48841,0,0,1,1,58903,8192,634933,643125
2,58903,49841,0,0,1,1,58903,82810,49841,132651
2,58903,51425,0,0,1,1,58903,16146,51425,67571
2,58903,53125,0,0,1,1,58903,1799512,159375,1958887
2,58903,53361,0,0,1,1,58903,26792,160083,186875
2,58903,54043,0,0,1,1,58903,31250,54043,85293
2,58903,56933,0,0,1,1,58903,28750,56933,85683
2,58903,56933,0,0,1,1,58903,10648,170799,181447
2,58903,57967,0,0,1,1,58903,3200,405769,408969
2,58947,1,0,0,1,1,58947,83006,1,83007
2,58947,18711,0,0,1,1,58947,29824,130977,160801
2,58975,343,0,0,1,1,58975,388224,2401,390625
2,58983,11045,0,0,1,1,58983,7776,55225,63001
2,58993,1,0,0,1,1,58993,64000,9,64009
2,58993,1,0,0,1,1,58993,71874,1,71875
2,58993,1023,0,0,1,1,58993,51200,11253,62453
2,58993,3751,0,0,1,1,58993,54872,11253,66125
2,58993,16767,0,0,1,1,58993,79360,150903,230263
2,58993,32805,0,0,1,1,58993,238328,98415,336743
2,117026,2,0,0,4,2,58513,137780,1,137781
2,117026,39366,0,0,2,2,58513,5408,98415,103823
2,117110,98,0,0,4,2,58555,78076,49,78125
2,117110,59750,0,0,2,2,58555,44402,29875,74277
2,117126,4338,0,0,2,2,58563,64000,19521,83521
2,117126,39366,0,0,2,2,58563,10600,59049,69649
2,117126,77274,0,0,2,2,58563,512,347733,348245
2,117170,23434,0,0,2,2,58585,50976,58585,109561
2,117186,2,0,0,4,2,58593,78124,1,78125
2,117230,27054,0,0,2,2,58615,37544,40581,78125
2,117300,4,0,0,4,2,58650,64000,9,64009
2,117300,8,0,0,8,2,58650,64000,9,64009
2,117300,16,0,0,16,2,58650,64000,9,64009
2,117300,100,0,0,8,2,58650,285696,125,285821
2,117300,200,0,0,16,2,58650,285696,125,285821
2,117366,20250,0,0,2,2,58683,42592,50625,93217
2,117366,39122,0,0,4,2,58683,58564,19561,78125
2,117386,31250,0,0,2,2,58693,63882,15625,79507
2,117390,2,0,0,2,2,58695,493038,1,493039
2,117390,31250,0,0,2,2,58695,63882,15625,79507
2,117390,37446,0,0,2,2,58695,17576,56169,73745
2,117390,109350,0,0,2,2,58695,251134,54675,305809
2,117414,39366,0,0,2,2,58707,33208,59049,92257
2,117480,4,0,0,4,2,58740,64000,9,64009
2,117480,8,0,0,8,2,58740,64000,9,64009
2,117480,16,0,0,16,2,58740,64000,9,64009
2,117486,1250,0,0,2,2,58743,354294,625,354919
2,117530,2,0,0,2,2,58765,101250,1,101251
2,117530,2,0,0,8,2,58765,89424,1,89425
2,117530,10658,0,0,2,2,58765,46208,37303,83511
2,117530,31250,0,0,2,2,58765,128,109375,109503
2,117534,62226,0,0,2,2,58767,8,93339,93347
2,117586,103058,0,0,2,2,58793,13690,51529,65219
2,117590,48598,0,0,2,2,58795,34750,24299,59049
2,117606,2,0,0,2,2,58803,451250,1,451251
2,117750,4374,0,0,2,2,58875,82816,15309,98125
2,117806,2,0,0,2,2,58903,64000,9,64009
2,117806,2,0,0,2,2,58903,71874,1,71875
2,117806,2,0,0,4,2,58903,75140,1,75141
2,117806,2,0,0,4,2,58903,202124,1,202125
2,117806,2,0,0,4,2,58903,336140,1,336141
2,117806,2,0,0,8,2,58903,126224,1,126225
2,117806,2,0,0,8,2,58903,152880,1,152881
2,117806,2,0,0,8,2,58903,194480,1,194481
2,117806,2,0,0,16,2,58903,76544,1,76545
2,117806,6,0,0,2,2,58903,270848,27,270875
2,117806,6,0,0,2,2,58903,330616,9,330625
2,117806,10,0,0,2,2,58903,70304,25,70329
2,117806,18,0,0,2,2,58903,77000,27,77027
2,117806,50,0,0,2,2,58903,124384,125,124509
2,117806,98,0,0,2,2,58903,180846,49,180895
2,117806,162,0,0,2,2,58903,1288408,243,1288651
2,117806,242,0,0,2,2,58903,82432,1089,83521
2,117806,242,0,0,2,2,58903,198254,121,198375
2,117806,250,0,0,2,2,58903,87584,625,88209
2,117806,486,0,0,2,2,58903,1398760,729,1399489
2,117806,578,0,0,2,2,58903,765450,289,765739
2,117806,686,0,0,2,2,58903,151250,343,151593
2,117806,1014,0,0,2,2,58903,289000,1521,290521
2,117806,1058,0,0,2,2,58903,100864,4761,105625
2,117806,1250,0,0,2,2,58903,101088,3125,104213
2,117806,2662,0,0,2,2,58903,971074,1331,972405
2,117806,3546,0,0,2,2,58903,40960,23049,64009
2,117806,4394,0,0,2,2,58903,111078,2197,113275
2,117806,5290,0,0,2,2,58903,107168,13225,120393
2,117806,8050,0,0,2,2,58903,170208,20125,190333
2,117806,10206,0,0,2,2,58903,28288,35721,64009
2,117806,12150,0,0,2,2,58903,178802,6075,184877
2,117806,13750,0,0,2,2,58903,78624,34375,112999
2,117806,15778,0,0,2,2,58903,35200,55223,90423
2,117806,17730,0,0,2,2,58903,134456,26595,161051
2,117806,22750,0,0,2,2,58903,47674,11375,59049
2,117806,24010,0,0,2,2,58903,73678,12005,85683
2,117806,24334,0,0,2,2,58903,189728,60835,250563
2,117806,24334,0,0,2,2,58903,488410,12167,500577
2,117806,25350,0,0,2,2,58903,15488,88725,104213
2,117806,26250,0,0,2,2,58903,1124864,118125,1242989
2,117806,27186,0,0,2,2,58903,346112,149523,495635
2,117806,30250,0,0,2,2,58903,17576,45375,62951
2,117806,31250,0,0,2,2,58903,128,109375,109503
2,117806,33490,0,0,2,2,58903,1568,83725,85293
2,117806,39366,0,0,2,2,58903,628342,19683,648025
2,117806,40898,0,0,2,2,58903,389344,102245,491589
2,117806,41650,0,0,2,2,58903,267168,104125,371293
2,117806,42250,0,0,2,2,58903,55902,21125,77027
2,117806,44506,0,0,2,2,58903,31104,155771,186875
2,117806,44550,0,0,2,2,58903,34816,245025,279841
2,117806,44590,0,0,2,2,58903,61226,22295,83521
2,117806,47674,0,0,2,2,58903,33696,119185,152881
2,117806,48114,0,0,2,2,58903,39304,72171,111475
2,117806,48334,0,0,2,2,58903,53958,24167,78125
2,117806,49250,0,0,2,2,58903,238464,172375,410839
2,117806,51842,0,0,2,2,58903,140454,25921,166375
2,117806,52822,0,0,2,2,58903,51714,26411,78125
2,117806,57122,0,0,2,2,58903,58190,28561,86751
2,117806,57918,0,0,2,2,58903,8192,376467,384659
2,117806,66586,0,0,2,2,58903,303450,33293,336743
2,117806,69938,0,0,2,2,58903,115934,34969,150903
2,117806,77618,0,0,2,2,58903,28566,38809,67375
2,117806,77618,0,0,2,2,58903,10648,116427,127075
2,117806,81250,0,0,2,2,58903,95742,40625,136367
2,117806,82810,0,0,2,2,58903,119646,41405,161051
2,117806,97682,0,0,2,2,58903,8192,634933,643125
2,117806,99682,0,0,2,2,58903,82810,49841,132651
2,117806,102850,0,0,2,2,58903,16146,51425,67571
2,117806,106250,0,0,2,2,58903,1799512,159375,1958887
2,117806,106722,0,0,2,2,58903,26792,160083,186875
2,117806,108086,0,0,2,2,58903,31250,54043,85293
2,117806,113866,0,0,2,2,58903,28750,56933,85683
2,117806,113866,0,0,2,2,58903,10648,170799,181447
2,117806,115934,0,0,2,2,58903,3200,405769,408969
2,117894,2,0,0,2,2,58947,83006,1,83007
2,117894,37422,0,0,2,2,58947,29824,130977,160801
2,117950,686,0,0,2,2,58975,388224,2401,390625
2,117966,22090,0,0,2,2,58983,7776,55225,63001
2,117986,2,0,0,2,2,58993,64000,9,64009
2,117986,2,0,0,2,2,58993,71874,1,71875
2,117986,2046,0,0,2,2,58993,51200,11253,62453
2,117986,7502,0,0,2,2,58993,54872,11253,66125
2,117986,33534,0,0,2,2,58993,79360,150903,230263
2,117986,65610,0,0,2,2,58993,238328,98415,336743
