U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,141013,25921,0,0,1,1,141013,208454,25921,234375
2,141035,141035,0,0,1,1,141035,652082,141035,793117
2,141063,10851,0,0,1,1,141063,32768,162765,195533
2,141083,84035,0,0,1,1,141083,159014,84035,243049
2,141085,5385,0,0,1,1,141085,154568,16155,170723
2,141139,2401,0,0,1,1,141139,174746,2401,177147
2,141141,1,0,0,4,1,141141,142128,1,142129
2,141141,2401,0,0,1,1,141141,174746,2401,177147
2,141141,17303,0,0,1,1,141141,133574,17303,150877
2,141141,26071,0,0,1,1,141141,162432,182497,344929
2,141141,38599,0,0,1,1,141141,261248,270193,531441
2,141141,59643,0,0,1,1,141141,91234,59643,150877
2,141141,65219,0,0,1,1,141141,1727878,65219,1793097
2,141141,94743,0,0,1,1,141141,225694,94743,320437
2,141141,109417,0,0,1,1,141141,59032,328251,387283
2,141141,112847,0,0,1,1,141141,29282,112847,142129
2,141163,39125,0,0,1,1,141163,7776,195625,203401
2,141183,5625,0,0,1,1,141183,182408,16875,199283
2,141183,9801,0,0,1,1,141183,352750,9801,362551
2,141183,20655,0,0,1,1,141183,468512,103275,571787
2,141183,23987,0,0,1,1,141183,306250,23987,330237
2,141183,35721,0,0,1,1,141183,125330,35721,161051
2,141183,61875,0,0,1,1,141183,55112,185625,240737
2,141183,65219,0,0,1,1,141183,795906,65219,861125
2,141183,98415,0,0,1,1,141183,32,492075,492107
2,141195,27,0,0,1,1,141195,235298,27,235325
2,141243,1,0,0,4,1,141243,250000,1,250001
2,141243,529,0,0,1,1,141243,320000,4761,324761
2,141243,8405,0,0,1,1,141243,1443936,42025,1485961
2,141243,19773,0,0,1,1,141243,188416,257049,445465
2,141295,4037,0,0,1,1,141295,133120,44407,177527
2,141303,19683,0,0,1,1,141303,170392,59049,229441
2,141327,1,0,0,8,1,141327,214272,1,214273
2,141349,62001,0,0,1,1,141349,225806,62001,287807
2,141349,85293,0,0,1,1,141349,84328,255879,340207
2,141375,80919,0,0,1,1,141375,30568,242757,273325
2,141405,107811,0,0,1,1,141405,282814,107811,390625
2,141421,9,0,0,1,1,141421,1419776,81,1419857
2,141423,9,0,0,1,1,141423,1419776,81,1419857
2,141423,93987,0,0,1,1,141423,108664,281961,390625
2,141435,7875,0,0,1,1,141435,229888,70875,300763
2,141489,24389,0,0,1,1,141489,400078,24389,424467
