U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
16,3003,1,0,0,1,1,3003,3024,1,3025
16,3003,9,0,0,1,1,3003,9616,9,9625
16,3003,729,0,0,1,1,3003,5200,729,5929
16,3003,2401,0,0,1,1,3003,624,2401,3025
16,3013,131,0,0,1,1,3013,4096,393,4489
16,3043,261,0,0,1,1,3043,2864,261,3125
16,3043,343,0,0,1,1,3043,22032,343,22375
16,3043,567,0,0,1,1,3043,4624,567,5191
16,3045,1,0,0,2,1,3045,7424,1,7425
16,3045,2673,0,0,1,1,3045,4432,2673,7105
16,3058,1390,0,0,1,1,3058,11264,3475,14739
16,3069,1331,0,0,1,1,3069,18352,1331,19683
16,3073,343,0,0,1,1,3073,4096,1029,5125
16,3075,425,0,0,1,1,3075,2896,425,3321
16,3075,1025,0,0,1,1,3075,3888,1025,4913
16,3078,28,0,0,1,1,3078,3200,49,3249
16,3078,396,0,0,1,1,3078,2432,693,3125
16,3093,1031,0,0,1,1,3093,9904,1031,10935
16,3094,2754,0,0,1,1,3094,3136,4131,7267
16,3100,108,0,0,1,1,3100,5632,243,5875
16,3111,729,0,0,1,1,3111,2992,729,3721
16,3115,1701,0,0,1,1,3115,1424,1701,3125
16,3120,364,0,0,1,1,3120,8192,1183,9375
16,3120,1690,0,0,1,1,3120,14272,2535,16807
16,3133,1875,0,0,1,1,3133,2704,1875,4579
16,3133,2169,0,0,1,1,3133,21296,2169,23465
16,3143,1,0,0,1,1,3143,4624,1,4625
16,3145,1,0,0,1,1,3145,4624,1,4625
16,3157,1681,0,0,1,1,3157,2288,1681,3969
16,3160,2844,0,0,1,1,3160,2560,6399,8959
16,3162,1372,0,0,1,1,3162,10368,2401,12769
16,3190,28,0,0,1,1,3190,3200,49,3249
16,3190,484,0,0,1,1,3190,10240,1331,11571
16,3190,2750,0,0,1,1,3190,3072,6875,9947
16,3199,1,0,0,1,1,3199,4752,1,4753
16,3210,18,0,0,1,1,3210,6848,27,6875
16,3211,361,0,0,1,1,3211,13328,361,13689
16,3213,135,0,0,1,1,3213,4096,405,4501
16,3220,2484,0,0,1,1,3220,128,4347,4475
16,3223,2187,0,0,1,1,3223,4688,2187,6875
16,3228,2500,0,0,1,1,3228,512,5625,6137
16,3235,3235,0,0,1,1,3235,1328,3235,4563
16,3245,425,0,0,1,1,3245,3056,425,3481
16,3288,500,0,0,1,1,3288,18144,625,18769
16,3304,54,0,0,1,1,3304,3776,81,3857
16,3315,1,0,0,1,1,3315,26000,1,26001
16,3318,972,0,0,1,1,3318,2656,1215,3871
16,3318,1580,0,0,1,1,3318,512,3555,4067
16,3325,729,0,0,1,1,3325,14896,729,15625
16,3333,1,0,0,2,1,3333,7424,1,7425
16,3355,1,0,0,1,1,3355,14640,1,14641
16,3355,121,0,0,1,1,3355,3600,121,3721
16,3358,500,0,0,1,1,3358,4704,625,5329
16,3388,1372,0,0,1,1,3388,10368,2401,12769
16,3393,49,0,0,1,1,3393,4176,49,4225
16,3393,49,0,0,1,1,3393,9360,49,9409
16,3393,2187,0,0,1,1,3393,7760,2187,9947
16,3393,2401,0,0,1,1,3393,11664,2401,14065
16,3415,1,0,0,1,1,3415,18224,1,18225
16,3423,2187,0,0,1,1,3423,2608,2187,4795
16,3423,2401,0,0,1,1,3423,2000,2401,4401
16,3430,364,0,0,1,1,3430,8192,1183,9375
16,3430,726,0,0,1,1,3430,3136,1089,4225
